,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
236,K,1934,237,7.44,368589.0,731401,6595,TV,13,Finished Airing,Fall,2012,"['Starchild Records', 'Mainichi Broadcasting System', 'KlockWorx']",['VIZ Media'],['GoHands'],"['Action', 'Mystery', 'Supernatural']",Super Power,
237,"Ijiranaide, Nagatoro-san",2437,238,7.33,385457.0,728822,8550,TV,12,Finished Airing,Spring,2021,"['TMS Entertainment', 'Mainichi Broadcasting System', 'Kodansha', 'King Records']",['add some'],['Telecom Animation Film'],,"['Romantic Subtext', 'School']",
238,Sakamoto desu ga?,1524,239,7.56,368422.0,727856,2532,TV,12,Finished Airing,Spring,2016,"['Kadokawa Shoten', 'TBS', 'DAX Production', 'Daiichikosho', 'King Records', 'NichiNare']",['Sentai Filmworks'],['Studio Deen'],,"['Gag Humor', 'School']",Seinen
239,Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,"['Dentsu', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'KlockWorx', 'flying DOG', '81 Produce', 'Avex Pictures']",['Sentai Filmworks'],['MAPPA'],"['Drama', 'Mystery']","['High Stakes Game', 'Psychological', 'School', 'Strategy Game']",Shounen
240,Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676.0,716567,1551,TV,12,Finished Airing,Winter,2017,"['Aniplex', 'Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Shueisha']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Fantasy']","['Mythology', 'School']",Shounen
241,Kuroko no Basket 3rd Season,248,242,8.3,441722.0,714485,4998,TV,25,Finished Airing,Winter,2015,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']",['add some'],['Production I.G'],,"['School', 'Team Sports']",Shounen
242,Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,"['Genco', 'Studio Hibari', 'TOHO animation', 'Toho Music']",['Sentai Filmworks'],['Lerche'],"['Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Anthropomorphic', 'Harem']",Seinen
243,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",2195,244,7.38,418829.0,710819,5631,TV,13,Finished Airing,Summer,2020,"['Aniplex', 'Movic', 'AT-X', 'Studio Mausu', 'Tokyo MX', 'Q-Tec', 'Docomo Anime Store', 'Medicos Entertainment', 'BS11', 'Contents Seed', 'Kadokawa', 'ADK Marketing Solutions']",['Aniplex of America'],['SILVER LINK.'],"['Action', 'Fantasy']","['Mythology', 'Reincarnation', 'School']",
244,Grand Blue,161,245,8.43,380395.0,710439,17937,TV,12,Finished Airing,Summer,2018,"['Mainichi Broadcasting System', 'Kodansha', 'NBCUniversal Entertainment Japan', 'Avex Pictures', 'Q-Tec', 'JR East Marketing & Communications', 'GYAO!']",['add some'],['Zero-G'],,Adult Cast,Seinen
245,Trigun,327,246,8.22,347955.0,709280,14515,TV,26,Finished Airing,Spring,1998,['Victor Entertainment'],"['Funimation', 'Geneon Entertainment USA']",['Madhouse'],"['Action', 'Adventure', 'Sci-Fi']",Adult Cast,Shounen
246,Chuunibyou demo Koi ga Shitai! Ren,1543,247,7.55,424321.0,703534,2483,TV,12,Finished Airing,Winter,2014,"['Lantis', 'TBS']",['Sentai Filmworks'],['Kyoto Animation'],"['Comedy', 'Romance']",School,
247,Nisemonogatari,409,248,8.14,415355.0,703212,3834,TV,11,Finished Airing,Winter,2012,"['Aniplex', 'Kodansha', 'Rakuonsha']",['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Supernatural', 'Ecchi']",,
248,Kiznaiver,2190,249,7.38,341318.0,701509,4806,TV,12,Finished Airing,Spring,2016,"['Aniplex', 'Movic', 'Ultra Super Pictures', 'Sammy', 'Asahi Broadcasting', 'BS11', 'Crunchyroll']",['Aniplex of America'],['Trigger'],"['Drama', 'Romance', 'Sci-Fi']",,
249,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,141,250,8.46,440912.0,701530,4577,Movie,1,Finished Airing,,2019,"['Nippon Columbia', 'Toranoana', 'MAGES.', '81 Produce', 'Sammy', 'Kadokawa Media House', 'Kadokawa', 'Sony Music Solutions']",['add some'],['J.C.Staff'],"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody', 'Reincarnation']",
250,Boku no Hero Academia the Movie 1: Futari no Hero,1501,251,7.56,430331.0,698373,1372,Movie,1,Finished Airing,,2018,"['TOHO animation', 'Shueisha', 'Toho Music']",['Funimation'],['Bones'],,Super Power,Shounen
251,Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,"['TV Tokyo', 'Geneon Universal Entertainment', 'Genco', 'Pioneer LDC', 'TV Tokyo Music', 'Fujipacific Music']","['Funimation', 'Geneon Entertainment USA']",['Triangle Staff'],"['Avant Garde', 'Award Winning', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural']",Psychological,
252,Sword Art Online: Alicization - War of Underworld,1464,253,7.58,414144.0,697028,3502,TV,12,Finished Airing,Fall,2019,"['Aniplex', 'Bandai Namco Entertainment', 'Egg Firm', 'Straight Edge', 'Kadokawa', 'Sonilude']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']",Video Game,
253,Spy x Family Part 2,205,254,8.35,310009.0,695511,6510,TV,13,Finished Airing,Fall,2022,"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'TOHO animation', 'Shueisha']",['add some'],"['Wit Studio', 'CloverWorks']","['Action', 'Comedy']",Childcare,Shounen
254,NHK ni Youkoso!,237,255,8.31,315914.0,694110,24970,TV,24,Finished Airing,Summer,2006,"['NHK', 'Victor Entertainment']","['ADV Films', 'Funimation']",['Gonzo'],"['Comedy', 'Drama', 'Romance']","['Otaku Culture', 'Psychological']",
255,Wonder Egg Priority,1262,256,7.65,308541.0,692720,8650,TV,12,Finished Airing,Winter,2021,"['Aniplex', 'D.N. Dream Partners']",['Funimation'],['CloverWorks'],"['Drama', 'Fantasy']",Psychological,
256,Hai to Gensou no Grimgar,1273,257,7.65,358353.0,691901,5894,TV,12,Finished Airing,Winter,2016,['TOHO animation'],['Funimation'],['A-1 Pictures'],"['Action', 'Adventure', 'Drama', 'Fantasy']",Isekai,
257,Domestic na Kanojo,5613,258,6.68,416974.0,691895,5528,TV,12,Finished Airing,Winter,2019,"['Mainichi Broadcasting System', 'Kodansha', 'flying DOG', 'DMM pictures', 'Bit Promotion']",['Sentai Filmworks'],['Diomedéa'],"['Drama', 'Romance']","['Love Polygon', 'School']",Shounen
258,Enen no Shouboutai: Ni no Shou,891,259,7.81,359864.0,691531,2651,TV,24,Finished Airing,Summer,2020,"['Mainichi Broadcasting System', 'Kodansha', 'bilibili', 'DMM pictures', 'DMM Music']",['Funimation'],['David Production'],"['Action', 'Supernatural']",,Shounen
259,Accel World,2905,260,7.23,376637.0,691074,3866,TV,24,Finished Airing,Spring,2012,"['Genco', 'Rakuonsha', 'Warner Bros. Japan', 'flying DOG', 'ASCII Media Works']",['VIZ Media'],['Sunrise'],"['Action', 'Romance', 'Sci-Fi']","['School', 'Video Game']",
260,Sword Art Online Movie: Ordinal Scale,1476,261,7.57,427014.0,687083,3395,Movie,1,Finished Airing,,2017,"['Aniplex', 'Genco', 'ASCII Media Works', 'Bandai Namco Entertainment', 'Egg Firm']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']",Video Game,
261,Tsurezure Children,1481,262,7.57,372098.0,686356,2616,TV,12,Finished Airing,Summer,2017,"['Nihon Ad Systems', 'Kodansha', 'Movic', 'KlockWorx', 'Sony Music Entertainment', 'King Records', 'BS11', 'Animatic', 'Marui Group']",['Funimation'],['Studio Gokumi'],"['Comedy', 'Romance']",School,Shounen
262,Eromanga-sensei,7457,263,6.37,404814.0,684595,2686,TV,12,Finished Airing,Spring,2017,"['Aniplex', 'Movic', 'ASCII Media Works', 'BS11', 'Kinoshita Group Holdings']",['Aniplex of America'],['A-1 Pictures'],"['Comedy', 'Drama', 'Romance', 'Ecchi']",,
263,Hellsing,1758,264,7.49,352099.0,684209,5822,TV,13,Finished Airing,Fall,2001,"['Fuji TV', 'Pioneer LDC']","['Funimation', 'Geneon Entertainment USA']",['Gonzo'],"['Action', 'Horror', 'Supernatural']","['Adult Cast', 'Gore', 'Vampire']",Seinen
264,Nanatsu no Taizai: Seisen no Shirushi,4133,265,6.99,410335.0,678571,784,TV,4,Finished Airing,Summer,2016,"['Aniplex', 'Dentsu', 'Kodansha', 'Movic']",['add some'],['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']",,Shounen
265,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,620,266,7.97,404865.0,678302,1394,TV,12,Finished Airing,Spring,2018,['Shueisha'],['Sentai Filmworks'],['J.C.Staff'],"['Gourmet', 'Ecchi']",School,Shounen
266,Rokudenashi Majutsu Koushi to Akashic Records,3427,267,7.14,387311.0,677835,3146,TV,12,Finished Airing,Spring,2017,"['Media Factory', 'AT-X', 'Kadokawa Pictures Japan', 'Ultra Super Pictures', 'Tohokushinsha Film Corporation', 'Sony Music Communications', 'Fujimi Shobo', 'Kanetsu Investment']",['Funimation'],['LIDENFILMS'],"['Action', 'Fantasy']",School,
267,Nanatsu no Taizai: Kamigami no Gekirin,6960,268,6.45,385697.0,676840,1352,TV,24,Finished Airing,Fall,2019,"['TV Tokyo', 'VAP', 'Dentsu', 'Kodansha', 'Movic', 'Sammy']",['add some'],['Studio Deen'],"['Action', 'Adventure', 'Fantasy']",,Shounen
268,Tate no Yuusha no Nariagari Season 2,6310,269,6.56,200911.0,673183,12386,TV,13,Finished Airing,Spring,2022,"['Frontier Works', 'AT-X', 'Nippon Columbia', 'Glovision', 'Good Smile Company', 'Sammy', 'Crunchyroll', 'Kadokawa Media House', 'NTT Plala', 'Kadokawa']",['add some'],"['Kinema Citrus', 'DR Movie']","['Action', 'Adventure', 'Drama', 'Fantasy']",Isekai,
269,91 Days,857,270,7.83,307311.0,673063,7598,TV,12,Finished Airing,Summer,2016,"['Shochiku', 'Mainichi Broadcasting System', 'Shochiku Music Publishing']","['Funimation', 'Crunchyroll']",['Shuka'],"['Action', 'Drama']","['Historical', 'Organized Crime']",
270,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,4655,271,6.87,394276.0,672500,2433,TV,12,Finished Airing,Summer,2018,"['Sotsu', 'Kodansha', 'Half H.P Studio', 'AT-X', 'KlockWorx', 'DIVE II Entertainment', '81 Produce', 'Tokyo MX', 'Avex Pictures', 'Q-Tec', 'Animatic', 'Eswood']",['Funimation'],['Ajia-do'],"['Comedy', 'Fantasy', 'Ecchi']","['Harem', 'Isekai']",
271,D.Gray-man,563,272,8.02,278164.0,665929,13537,TV,103,Finished Airing,Fall,2006,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Half H.P Studio', 'Sony Music Entertainment', 'Studio Jack']",['Funimation'],['TMS Entertainment'],"['Action', 'Adventure', 'Comedy']","['Mythology', 'Super Power']",Shounen
272,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,194,273,8.37,359835.0,665315,13343,TV,12,Finished Airing,Summer,2020,"['Marvelous', 'TBS', 'Movic', 'Delfi Sound', 'NBCUniversal Entertainment Japan']",['Sentai Filmworks'],['feel.'],"['Comedy', 'Romance']","['Love Polygon', 'School']",
273,Ore no Imouto ga Konnani Kawaii Wake ga Nai,4196,274,6.97,376388.0,662414,4405,TV,12,Finished Airing,Fall,2010,"['Aniplex', 'AIC', 'Movic', 'ASCII Media Works', 'Jumondo']",['Aniplex of America'],['AIC Build'],,Otaku Culture,
274,Nisekoi:,2323,275,7.35,407159.0,662035,1801,TV,12,Finished Airing,Spring,2015,"['Aniplex', 'Shueisha']",['Aniplex of America'],['Shaft'],"['Comedy', 'Romance']","['Harem', 'School']",Shounen
275,Tonikaku Kawaii,733,276,7.9,372291.0,661630,9571,TV,12,Finished Airing,Fall,2020,"['Shogakukan-Shueisha Productions', 'Warner Bros. Japan', 'KlockWorx', 'Shogakukan', 'Crunchyroll SC Anime Fund']",['Crunchyroll'],['Seven Arcs'],"['Comedy', 'Romance']",,Shounen
276,Blood Lad,2757,277,7.26,347940.0,660366,2005,TV,10,Finished Airing,Summer,2013,"['Kadokawa Shoten', 'KlockWorx', 'flying DOG']",['VIZ Media'],"[""Brain's Base""]","['Action', 'Comedy', 'Supernatural']","['Delinquents', 'Mythology', 'Vampire']",Seinen
277,Rosario to Vampire,5187,278,6.76,383644.0,657172,3389,TV,13,Finished Airing,Winter,2008,"['GDH', 'Yomiko Advertising', 'Happinet Pictures', 'Atelier Musa', 'Shueisha', 'Sotsu Music Publishing', 'Imagine']",['Funimation'],['Gonzo'],"['Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'School', 'Vampire']",Shounen
278,K-On!!,382,279,8.17,364298.0,657014,14121,TV,26,Finished Airing,Spring,2010,"['Pony Canyon', 'TBS', 'Movic', 'Rakuonsha', 'Animation Do']",['Sentai Filmworks'],['Kyoto Animation'],"['Award Winning', 'Comedy']","['CGDCT', 'Music', 'School']",
279,Himouto! Umaru-chan,3532,280,7.12,364314.0,656759,4359,TV,12,Finished Airing,Summer,2015,"['AT-X', 'TOHO animation', 'Good Smile Company', 'Shueisha', 'BS11', 'Jinnan Studio', 'RAY']",['Sentai Filmworks'],['Doga Kobo'],,"['Otaku Culture', 'School']",Seinen
280,86,267,281,8.27,327710.0,650588,15815,TV,11,Finished Airing,Spring,2021,"['Aniplex', 'Kadokawa', 'Bandai Spirits']",['add some'],['A-1 Pictures'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military']",
281,Tensei shitara Slime Datta Ken 2nd Season Part 2,215,282,8.33,364786.0,650369,10273,TV,12,Finished Airing,Summer,2021,"['Kodansha', 'BS11', 'Bandai Namco Arts', 'Micro Magazine Publishing', 'Bandai Spirits', 'Sony Music Solutions', 'ADK Marketing Solutions']",['add some'],['8bit'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Mythology', 'Reincarnation']",
282,Jujutsu Kaisen 0 Movie,134,283,8.49,327860.0,649739,8393,Movie,1,Finished Airing,,2021,"['Mainichi Broadcasting System', 'TOHO animation', 'Shueisha', 'Sumzap', 'Studio Easter']",['Crunchyroll'],['MAPPA'],"['Action', 'Fantasy']",School,Shounen
283,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,83,284,8.61,409120.0,646206,9762,Movie,1,Finished Airing,,2019,"['Aniplex', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'Nagoya Broadcasting Network', 'BS11', 'ABC Animation', 'Kadokawa']",['Aniplex of America'],['CloverWorks'],"['Drama', 'Romance', 'Supernatural']",School,
284,Kuzu no Honkai,3339,285,7.15,313992.0,645743,6172,TV,12,Finished Airing,Winter,2017,"['Aniplex', 'Dentsu', 'Square Enix', 'Studio Hibari', 'Fuji TV', 'Kyoraku Industrial Holdings', 'Kansai Telecasting']",['Sentai Filmworks'],['Lerche'],"['Drama', 'Romance']","['Love Polygon', 'School']",Seinen
285,5-toubun no Hanayome ∬,467,286,8.09,383148.0,643859,11209,TV,12,Finished Airing,Winter,2021,"['Pony Canyon', 'Kodansha', 'DAX Production', 'BS11', 'Nichion', 'GYAO!', 'Good Smile Film', 'MAGNET']",['add some'],['Bibury Animation Studios'],"['Comedy', 'Romance']","['Harem', 'School']",Shounen
286,Claymore,1050,287,7.74,313729.0,642674,8157,TV,26,Finished Airing,Spring,2007,"['VAP', 'Avex Entertainment', 'Nippon Television Network', 'D.N. Dream Partners']",['Funimation'],['Madhouse'],"['Action', 'Adventure', 'Fantasy']","['Gore', 'Mythology', 'Super Power']",Shounen
287,3-gatsu no Lion,187,288,8.38,265957.0,642253,14930,TV,22,Finished Airing,Fall,2016,"['Aniplex', 'Dentsu', 'NHK', 'Hakusensha', 'Asmik Ace', ""Toy's Factory""]",['Aniplex of America'],['Shaft'],"['Drama', 'Slice of Life']","['Childcare', 'Iyashikei', 'Strategy Game']",Seinen
288,Yuu☆Yuu☆Hakusho,147,289,8.45,309972.0,641997,21294,TV,112,Finished Airing,Fall,1992,"['Yomiko Advertising', 'Fuji TV']",['Funimation'],['Pierrot'],"['Action', 'Comedy', 'Supernatural']","['Martial Arts', 'Mythology']",Shounen
289,Shinmai Maou no Testament,5436,290,6.72,349832.0,641920,1963,TV,12,Finished Airing,Winter,2015,"['Kadokawa Shoten', 'AT-X', 'Nippon Columbia', 'Kadokawa Pictures Japan', 'KlockWorx', 'Mobcast']","['Funimation', 'Crunchyroll']",['Production IMS'],"['Action', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'Mythology']",
290,Monogatari Series: Second Season,36,291,8.77,341458.0,638567,22898,TV,26,Finished Airing,Summer,2013,"['Aniplex', 'Kodansha', 'Cyclone Graphics']",['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Romance', 'Supernatural']",Vampire,
291,School Days,11564,292,5.53,382331.0,636031,3127,TV,12,Finished Airing,Summer,2007,"['Avex Entertainment', 'Marvelous', 'Lantis', 'Pony Canyon']",['Discotek Media'],['TNK'],"['Drama', 'Romance']","['Harem', 'School']",
292,Ore Monogatari!!,706,293,7.91,304199.0,633811,4832,TV,24,Finished Airing,Spring,2015,"['VAP', 'Nippon Television Network', 'Shueisha']",['Sentai Filmworks'],['Madhouse'],"['Comedy', 'Romance']",,Shoujo
293,Arifureta Shokugyou de Sekai Saikyou,5555,294,6.69,360490.0,632867,6044,TV,13,Finished Airing,Summer,2019,"['AT-X', 'Sony Music Communications', 'Bushiroad', 'Toranoana', 'Hakuhodo DY Music & Pictures', 'Overlap', 'FuRyu', 'Bandai Namco Arts']",['Funimation'],"['asread.', 'White Fox']","['Action', 'Adventure', 'Fantasy']","['Harem', 'Isekai']",
294,Akagami no Shirayuki-hime,987,295,7.76,311080.0,631949,7131,TV,12,Finished Airing,Summer,2015,"['Hakusensha', 'Warner Bros. Japan', 'KlockWorx', 'Showgate']",['Funimation'],['Bones'],"['Drama', 'Fantasy', 'Romance']",,Shoujo
295,Perfect Blue,110,296,8.53,336062.0,630786,17052,Movie,1,Finished Airing,,1998,"['Rex Entertainment', 'ONIRO']","['GKIDS', 'Manga Entertainment']",['Madhouse'],"['Avant Garde', 'Drama', 'Horror']","['Adult Cast', 'Psychological', 'Showbiz']",
296,Gakusen Toshi Asterisk,4854,297,6.83,360125.0,630273,2165,TV,12,Finished Airing,Fall,2015,"['Aniplex', 'Animax', 'Movic', 'DAX Production', 'flying DOG', 'Bandai Namco Entertainment', 'Asahi Broadcasting']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'School']",
297,Barakamon,188,298,8.38,323565.0,628821,12446,TV,12,Finished Airing,Summer,2014,"['VAP', 'Nippon Television Network']",['Funimation'],['Kinema Citrus'],,"['Childcare', 'Iyashikei', 'Visual Arts']",
298,Amagi Brilliant Park,1811,299,7.47,337157.0,626438,2543,TV,13,Finished Airing,Fall,2014,"['Avex Entertainment', 'TBS', 'DAX Production', 'flying DOG', 'Mobcast']",['Sentai Filmworks'],['Kyoto Animation'],"['Comedy', 'Fantasy']",Workplace,
299,Blend S,2649,300,7.28,351111.0,625895,2909,TV,12,Finished Airing,Fall,2017,"['Aniplex', 'Houbunsha', 'Kansai Telecasting', 'Lawson', 'Contents Seed', 'Kinoshita Group Holdings', 'Drecom']",['Aniplex of America'],['A-1 Pictures'],,"['Otaku Culture', 'Romantic Subtext', 'Workplace']",
300,Saenai Heroine no Sodatekata,1776,301,7.49,297914.0,625176,4189,TV,12,Finished Airing,Winter,2015,"['Aniplex', 'Dentsu', 'Fuji TV', 'Half H.P Studio', 'Cospa', 'Fujipacific Music', 'Good Smile Company', 'Kyoraku Industrial Holdings', 'Kansai Telecasting', 'Fujimi Shobo']",['Aniplex of America'],['A-1 Pictures'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'Otaku Culture', 'School']",
301,Psycho-Pass 2,2120,302,7.4,335008.0,623679,1448,TV,11,Finished Airing,Fall,2014,"['Production I.G', 'Dentsu', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'TOHO animation', 'Kyoraku Industrial Holdings']",['Funimation'],['Tatsunoko Production'],"['Action', 'Sci-Fi', 'Suspense']","['Adult Cast', 'Detective', 'Psychological']",
302,Suki tte Ii na yo.,2019,303,7.42,341435.0,623210,4726,TV,13,Finished Airing,Fall,2012,"['Starchild Records', 'Kodansha', 'Magic Capsule', 'Yomiuri Advertising', 'GANSIS']",['Sentai Filmworks'],['Zexcs'],"['Drama', 'Romance']",School,Shoujo
303,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,4092,304,7.0,325856.0,623160,5294,TV,12,Finished Airing,Summer,2013,"['TV Tokyo', 'Media Factory', 'MediaNet', 'AT-X', 'DAX Production', 'Sony Music Communications', 'Bushiroad', 'Good Smile Company', 'NichiNare']",['Sentai Filmworks'],['SILVER LINK.'],,"['Otaku Culture', 'School']",
304,Lucky☆Star,1039,305,7.74,309783.0,622887,11625,TV,24,Finished Airing,Spring,2007,"['Lantis', 'Rakuonsha', 'Lucky Paradise']","['Funimation', 'Bandai Entertainment', 'Kadokawa Pictures USA']",['Kyoto Animation'],,"['CGDCT', 'Gag Humor', 'Otaku Culture', 'School']",
305,Hotaru no Haka,125,306,8.51,370719.0,622817,7400,Movie,1,Finished Airing,,1988,['add some'],"['ADV Films', 'Central Park Media', 'Sentai Filmworks']",['Studio Ghibli'],,Historical,
306,Satsuriku no Tenshi,4257,307,6.96,290649.0,618982,5260,TV,16,Finished Airing,Summer,2018,"['Lantis', 'AT-X', 'Kadokawa']",['Funimation'],['J.C.Staff'],"['Adventure', 'Horror', 'Suspense']","['Gore', 'Psychological']",
307,Gamers!,5139,308,6.77,353716.0,617489,2100,TV,12,Finished Airing,Summer,2017,"['Sony Pictures Entertainment', 'Frontier Works', 'Sotsu', 'Kadokawa Shoten', 'AT-X', 'NBCUniversal Entertainment Japan', 'Tokyo MX', 'i0+', 'Chugai Mining', 'BS11']",['Funimation'],['PINE JAM'],"['Comedy', 'Romance']","['Otaku Culture', 'School', 'Video Game']",
308,Strike the Blood,3863,309,7.05,301948.0,616328,2215,TV,24,Finished Airing,Fall,2013,"['Movic', 'AT-X', 'Warner Bros. Japan', 'KlockWorx', 'ASCII Media Works', 'Showgate']","['Discotek Media', 'Crunchyroll']","['SILVER LINK.', 'Connect']","['Action', 'Fantasy', 'Supernatural', 'Ecchi']","['Harem', 'School', 'Vampire']",
309,IS: Infinite Stratos,5877,310,6.64,350210.0,614624,2247,TV,12,Finished Airing,Winter,2011,"['Lantis', 'Media Factory', 'TBS', 'Sony Music Communications', 'Sakura Create']",['Sentai Filmworks'],['8bit'],"['Action', 'Comedy', 'Sci-Fi', 'Ecchi']","['Harem', 'Mecha']",
310,Hataraku Saibou,1508,311,7.56,300143.0,614419,2228,TV,13,Finished Airing,Summer,2018,"['Aniplex', 'Kodansha', 'Magic Capsule']",['Aniplex of America'],['David Production'],,"['Anthropomorphic', 'Educational', 'Medical']",Shounen
311,Baka to Test to Shoukanjuu,1618,312,7.53,336671.0,614282,5545,TV,13,Finished Airing,Winter,2010,"['Lantis', 'Media Factory', 'Cospa', 'T.O Entertainment']",['Funimation'],['SILVER LINK.'],"['Comedy', 'Romance']","['Love Polygon', 'School']",
312,To LOVE-Ru,4147,313,6.99,310751.0,611607,4040,TV,26,Finished Airing,Spring,2008,"['Geneon Universal Entertainment', 'TBS', 'Shueisha']",['Sentai Filmworks'],['Xebec'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'School']",Shounen
313,Kamisama Hajimemashita,472,314,8.09,314325.0,610049,14030,TV,13,Finished Airing,Fall,2012,"['TV Tokyo', 'Dentsu', 'Sotsu', 'Pony Canyon', 'Hakusensha', 'DAX Production']",['Funimation'],['TMS Entertainment'],"['Comedy', 'Fantasy', 'Romance']",Mythology,Shoujo
314,Ergo Proxy,720,315,7.9,227024.0,608996,12743,TV,23,Finished Airing,Winter,2006,"['Geneon Universal Entertainment', 'WOWOW', 'Sakura Create']","['Funimation', 'Geneon Entertainment USA']",['Manglobe'],"['Mystery', 'Sci-Fi']",Psychological,
315,Little Witch Academia (TV),873,316,7.82,298088.0,607240,7194,TV,25,Finished Airing,Winter,2017,"['Ultra Super Pictures', 'TOHO animation', 'Good Smile Company']",['add some'],['Trigger'],"['Adventure', 'Comedy', 'Fantasy']",School,
316,Rokka no Yuusha,2695,317,7.28,319725.0,606577,2562,TV,12,Finished Airing,Summer,2015,['Pony Canyon'],['Ponycan USA'],['Passione'],"['Action', 'Adventure', 'Fantasy', 'Mystery']",,
317,Kore wa Zombie desu ka?,2317,318,7.35,334428.0,606131,3099,TV,12,Finished Airing,Winter,2011,"['Kadokawa Shoten', 'AT-X', 'Kadokawa Pictures Japan', 'KlockWorx', 'flying DOG']",['Funimation'],['Studio Deen'],"['Action', 'Comedy', 'Supernatural', 'Ecchi']",Harem,
318,Date A Live II,3148,319,7.19,373329.0,604499,2166,TV,10,Finished Airing,Spring,2014,"['Kadokawa Shoten', 'AT-X', 'Nippon Columbia']",['Funimation'],['Production IMS'],"['Comedy', 'Romance', 'Sci-Fi']","['Harem', 'Mecha', 'School']",
319,Kami nomi zo Shiru Sekai,1238,320,7.66,322573.0,603871,5629,TV,12,Finished Airing,Fall,2010,"['TV Tokyo', 'Geneon Universal Entertainment']",['Sentai Filmworks'],['Manglobe'],"['Comedy', 'Romance', 'Supernatural']","['Harem', 'Otaku Culture']",Shounen
320,Inuyashiki,1275,321,7.65,292231.0,603378,3586,TV,11,Finished Airing,Fall,2017,"['Aniplex', 'Dentsu', 'Kodansha', 'Fuji TV', 'DMM pictures']",['add some'],['MAPPA'],"['Action', 'Drama', 'Sci-Fi']","['Gore', 'Psychological']",Seinen
321,Nana,109,322,8.53,229744.0,603329,26396,TV,47,Finished Airing,Spring,2006,"['VAP', 'Nippon Television Network', 'Shueisha']","['VIZ Media', 'Sentai Filmworks']",['Madhouse'],"['Drama', 'Romance']","['Adult Cast', 'Love Polygon', 'Music']",Shoujo
322,Dragon Ball GT,6829,323,6.47,405669.0,598330,1899,TV,64,Finished Airing,Winter,1996,['Fuji TV'],['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",Super Power,Shounen
323,Pokemon,2237,324,7.37,381392.0,597911,5020,TV,276,Finished Airing,Spring,1997,"['TV Tokyo', 'TV Tokyo Music', 'Studio Jack']","['VIZ Media', '4Kids Entertainment']",['OLM'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",,Kids
324,Great Pretender,303,325,8.24,288685.0,597191,9292,TV,23,Finished Airing,Summer,2020,"['Production I.G', 'Fuji TV', 'BS Fuji', 'TOHO animation', 'Hakuhodo DY Media Partners']",['add some'],['Wit Studio'],"['Action', 'Adventure', 'Mystery']",Adult Cast,
325,Bakuman.,354,326,8.19,285937.0,595565,9284,TV,25,Finished Airing,Fall,2010,"['NHK', 'Shueisha']",['Media Blasters'],['J.C.Staff'],"['Comedy', 'Drama', 'Romance']",Otaku Culture,Shounen
