,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
285,Sono Bisque Doll wa Koi wo Suru,280,168,8.26,520170,880271,18084,TV,12,Finished Airing,Winter,2022,"['Aniplex', 'Square Enix', 'Movic', 'Studio Mausu', 'Tokyo MX', 'BS11']",['add some'],['CloverWorks'],"['Romance', 'Slice of Life']","['Otaku Culture', 'School']",Seinen
286,Space☆Dandy 2nd Season,281,1334,8.26,84405,158859,1786,TV,13,Finished Airing,Summer,2014,"['Bandai Visual', 'flying DOG', 'Bandai Namco Entertainment']",['Funimation'],['Bones'],"['Comedy', 'Sci-Fi']","['Adult Cast', 'Space']",
287,Tenkuu no Shiro Laputa,282,447,8.26,282248,449302,3926,Movie,1,Finished Airing,,1986,"['Tokuma Shoten', 'Streamline Pictures']","['Disney Platform Distribution', 'GKIDS']",['Studio Ghibli'],"['Adventure', 'Award Winning', 'Fantasy', 'Romance', 'Sci-Fi']",,
288,Kotarou wa Hitorigurashi,289,1640,8.25,68242,120315,1726,ONA,10,Finished Airing,,2022,['Netflix'],['add some'],['LIDENFILMS'],"['Comedy', 'Slice of Life']",Childcare,Seinen
289,Kuroshitsuji Movie: Book of the Atlantic,290,1176,8.25,82256,181757,1369,Movie,1,Finished Airing,,2017,"['Aniplex', 'WOWOW', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'Hakuhodo DY Music & Pictures', 'Lawson', 'Kinoshita Group Holdings']",['Funimation'],['A-1 Pictures'],"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",Shounen
290,Naruto: Shippuuden,291,15,8.25,1530044,2290946,105184,TV,500,Finished Airing,Winter,2007,"['TV Tokyo', 'Aniplex', 'KSS', 'Rakuonsha', 'TV Tokyo Music', 'Shueisha']",['VIZ Media'],['Pierrot'],"['Action', 'Adventure', 'Fantasy']",Martial Arts,Shounen
291,Non Non Biyori Movie: Vacation,292,2305,8.25,33134,72283,203,Movie,1,Finished Airing,,2018,['Lantis'],['Sentai Filmworks'],['SILVER LINK.'],,"['CGDCT', 'Iyashikei']",Seinen
292,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,293,52,8.25,1012162,1592845,44125,TV,13,Finished Airing,Fall,2018,"['Aniplex', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'Nagoya Broadcasting Network', 'BS11', 'ABC Animation', 'Kadokawa']",['Aniplex of America'],['CloverWorks'],"['Drama', 'Romance', 'Supernatural']",School,
293,Sennen Joyuu,294,1264,8.25,76614,169412,2404,Movie,1,Finished Airing,,2002,"['Bandai Visual', 'WOWOW', 'Genco', 'Kadokawa Shoten', 'KlockWorx']","['Eleven Arts', 'DreamWorks']",['Madhouse'],"['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Romance']","['Historical', 'Showbiz']",
294,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,895,8.25,135005,242778,393,Special,1,Finished Airing,,2015,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Kadokawa Pictures Japan', 'Nitroplus']",['add some'],['White Fox'],"['Sci-Fi', 'Suspense']",Time Travel,
295,Tonari no Totoro,296,143,8.25,641849,984662,7753,Movie,1,Finished Airing,,1988,"['Studio Fantasia', 'Streamline Pictures']","['Disney Platform Distribution', 'GKIDS']",['Studio Ghibli'],"['Adventure', 'Award Winning', 'Supernatural']",,
296,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,297,4176,8.25,11463,23575,84,Movie,4,Finished Airing,,2019,['Shochiku'],['add some'],['Production I.G'],"['Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",
297,Gyakkyou Burai Kaiji: Hakairoku-hen,298,1171,8.25,100044,182380,2587,TV,26,Finished Airing,Spring,2011,"['VAP', 'Nippon Television Network']",['Sentai Filmworks'],['Madhouse'],,"['Adult Cast', 'High Stakes Game', 'Psychological', 'Strategy Game']",Seinen
298,Danshi Koukousei no Nichijou,299,209,8.24,392631,778267,13650,TV,12,Finished Airing,Winter,2012,"['TV Tokyo', 'Square Enix', 'Trinity Sound', 'Happinet Pictures']","['NIS America, Inc.']",['Sunrise'],,"['Gag Humor', 'School']",
299,Detective Conan: Episode One - The Great Detective Turned Small,300,3797,8.24,13743,28788,60,Special,1,Finished Airing,,2016,['YTV'],['Discotek Media'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",Detective,Shounen
300,Dororo,301,116,8.24,566932,1112607,18813,TV,24,Finished Airing,Winter,2019,['Twin Engine'],['Sentai Filmworks'],"['Tezuka Productions', 'MAPPA']","['Action', 'Adventure', 'Supernatural']","['Historical', 'Mythology', 'Samurai']",Shounen
301,Golden Kamuy 2nd Season,302,1169,8.24,99690,182729,890,TV,12,Finished Airing,Fall,2018,"['Magic Capsule', 'NBCUniversal Entertainment Japan', 'Tokyo MX', 'Good Smile Company', 'Sammy', 'Shueisha', 'JR East Marketing & Communications', 'Twin Engine']",['Funimation'],['Geno Studio'],"['Action', 'Adventure']","['Adult Cast', 'Historical', 'Military']",Seinen
302,Great Pretender,303,325,8.24,287823,595338,9271,TV,23,Finished Airing,Summer,2020,"['Production I.G', 'Fuji TV', 'BS Fuji', 'TOHO animation', 'Hakuhodo DY Media Partners']",['add some'],['Wit Studio'],"['Action', 'Adventure', 'Mystery']",Adult Cast,
303,Youjo Senki Movie,304,856,8.24,132458,251873,983,Movie,1,Finished Airing,,2019,"['AT-X', 'Sony Music Communications', 'Kadokawa', 'Kadokawa Animation']",['add some'],['Nut'],"['Action', 'Fantasy']","['Isekai', 'Magical Sex Shift', 'Military', 'Reincarnation']",
304,Nodame Cantabile: Finale,305,1600,8.24,67607,124067,406,TV,11,Finished Airing,Winter,2010,"['Dentsu', 'Genco', 'SKY Perfect Well Think', 'Kodansha', 'Fuji TV', 'Asmik Ace', 'Sony Music Entertainment']",['add some'],['J.C.Staff'],"['Comedy', 'Romance']","['Adult Cast', 'Music']",Josei
305,Re:Zero kara Hajimeru Isekai Seikatsu,306,24,8.24,1318554,2046239,63616,TV,25,Finished Airing,Spring,2016,"['TV Tokyo', 'Media Factory', 'Kadokawa Shoten', 'AT-X', 'Magic Capsule', 'Memory-Tech', 'Hakuhodo DY Music & Pictures']",['Funimation'],['White Fox'],"['Drama', 'Fantasy', 'Suspense']","['Isekai', 'Psychological', 'Time Travel']",
306,Sasaki to Miyano,307,1336,8.24,64113,158661,4021,TV,12,Finished Airing,Winter,2022,"['Frontier Works', 'Movic', 'Nippon Columbia', 'Sound Team Don Juan', 'TV Aichi', 'Kadokawa Media House', 'U-NEXT', 'BS NTV', 'Kadokawa']",['add some'],['Studio Deen'],"['Boys Love', 'Slice of Life']","['Otaku Culture', 'School']",
307,Major S3,308,2428,8.23,41744,66418,351,TV,26,Finished Airing,Winter,2007,"['Shogakukan-Shueisha Productions', 'NHK']",['add some'],['Studio Hibari'],,Team Sports,Shounen
308,One Piece Movie 14: Stampede,309,1305,8.23,100557,162671,625,Movie,1,Finished Airing,,2019,['add some'],['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']",,Shounen
309,Ookami to Koushinryou,310,216,8.23,374675,774077,17407,TV,13,Finished Airing,Winter,2008,"['Victor Entertainment', 'Pony Canyon', 'Movic', 'Kadokawa Pictures Japan']","['Funimation', 'Kadokawa Pictures USA']",['Imagin'],"['Adventure', 'Fantasy', 'Romance']",Adult Cast,
310,Hajime no Ippo: Mashiba vs. Kimura,311,1880,8.23,61497,99781,166,OVA,1,Finished Airing,,2003,['add some'],['Discotek Media'],['Madhouse'],,Combat Sports,Shounen
311,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,312,1520,8.23,74182,131889,1524,TV,25,Finished Airing,Fall,2016,"['Sotsu', 'Asatsu DK', 'Mainichi Broadcasting System']",['Funimation'],['Sunrise'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Space']",
312,Bungou Stray Dogs 3rd Season,313,349,8.22,290425,558008,4758,TV,12,Finished Airing,Spring,2019,"['WOWOW', 'Lantis', 'Movic', 'Bandai Namco Live Creative', 'Sony Music Entertainment', 'Glovision', 'Kadokawa Media House', 'Kadokawa', 'Bandai Namco Arts']",['add some'],['Bones'],"['Action', 'Mystery', 'Supernatural']","['Adult Cast', 'Organized Crime', 'Super Power']",Seinen
313,Fruits Basket 1st Season,314,231,8.22,352737,746774,14485,TV,25,Finished Airing,Spring,2019,"['TV Tokyo', 'TV Osaka', 'Nihon Ad Systems', 'Hakusensha', 'Avex Pictures', 'TMS Music', '8PAN']",['Funimation'],['TMS Entertainment'],"['Drama', 'Romance', 'Supernatural']","['Love Polygon', 'School']",Shoujo
314,Ginga Eiyuu Densetsu: Die Neue These - Sakubou,315,5779,8.22,3432,10560,43,Movie,12,Finished Airing,,2022,"['Shochiku', 'Wright Staff', 'Aiming']",['add some'],['Production I.G'],"['Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",
315,JoJo no Kimyou na Bouken Part 6: Stone Ocean,316,478,8.22,219109,424070,6686,ONA,12,Finished Airing,,2021,"['Warner Bros. Japan', 'KlockWorx', 'Medicos Entertainment', 'Shueisha']",['add some'],['David Production'],"['Action', 'Adventure', 'Supernatural']",,Shounen
316,Kono Sekai no Katasumi ni,317,1223,8.22,72489,175164,1440,Movie,1,Finished Airing,,2016,"['Genco', 'Animatsu Entertainment']",['Shout! Factory'],['MAPPA'],"['Award Winning', 'Drama']",Historical,Seinen
317,Kuroko no Basket 2nd Season,318,196,8.22,512088,804014,4295,TV,25,Finished Airing,Fall,2013,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']",['add some'],['Production I.G'],,"['School', 'Team Sports']",Shounen
318,Lycoris Recoil,319,543,8.22,169341,376833,6402,TV,13,Finished Airing,Summer,2022,"['Aniplex', 'BS11', 'ABC Animation']",['Aniplex of America'],['A-1 Pictures'],,,
319,Magi: The Kingdom of Magic,320,197,8.22,437266,802359,7543,TV,25,Finished Airing,Fall,2013,"['Aniplex', 'Dentsu', 'Shogakukan-Shueisha Productions', 'Mainichi Broadcasting System', 'Movic', 'GYAO!']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']",,Shounen
320,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,321,1124,8.22,96557,190004,897,Movie,1,Finished Airing,,2012,"['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha']",['Aniplex of America'],['Shaft'],"['Drama', 'Suspense']","['Mahou Shoujo', 'Psychological']",
321,Majo no Takkyuubin,322,367,8.22,345720,532019,5159,Movie,1,Finished Airing,,1989,['Streamline Pictures'],"['Disney Platform Distribution', 'GKIDS']",['Studio Ghibli'],"['Adventure', 'Award Winning', 'Comedy', 'Drama', 'Fantasy']",,
322,Major S1,323,1925,8.22,49187,96926,1361,TV,26,Finished Airing,Fall,2004,"['Shogakukan-Shueisha Productions', 'NHK']",['add some'],['Studio Hibari'],,Team Sports,Shounen
323,Mimi wo Sumaseba,324,647,8.22,184913,327571,4484,Movie,1,Finished Airing,,1995,['Tokuma Shoten'],"['Disney Platform Distribution', 'GKIDS']",['Studio Ghibli'],"['Drama', 'Romance']",,Shoujo
324,SKET Dance,325,1001,8.22,81466,216651,3166,TV,77,Finished Airing,Spring,2011,"['TV Tokyo', 'Avex Entertainment', 'Dentsu']",['add some'],['Tatsunoko Production'],,School,Shounen
325,Trigun,326,246,8.22,347061,707187,14456,TV,26,Finished Airing,Spring,1998,['Victor Entertainment'],"['Funimation', 'Geneon Entertainment USA']",['Madhouse'],"['Action', 'Adventure', 'Sci-Fi']",Adult Cast,Shounen
326,Wu Liuqi: Zui Qiang Fa Xing Shi,327,2534,8.22,36078,61721,486,ONA,10,Finished Airing,,2019,"['Sharefun Studio', 'AHA Entertainment']",['add some'],['add some'],"['Action', 'Comedy', 'Drama', 'Mystery']","['Martial Arts', 'Super Power']",
327,xxxHOLiC◆Kei,328,1484,8.22,63735,136569,584,TV,13,Finished Airing,Spring,2008,"['TBS', 'BMG Japan', 'Kids Station', 'Kodansha', 'Movic']",['add some'],['Production I.G'],"['Comedy', 'Drama', 'Mystery', 'Supernatural']",Psychological,Seinen
328,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,329,141,8.22,644610,994328,15599,TV,13,Finished Airing,Spring,2015,"['TBS', 'Marvelous AQL', 'NBCUniversal Entertainment Japan']",['Sentai Filmworks'],['feel.'],"['Comedy', 'Romance']","['Love Polygon', 'School']",
329,Vanitas no Karte Part 2,330,922,8.21,97606,233951,2461,TV,12,Finished Airing,Winter,2022,"['Aniplex', 'Square Enix', 'Hakuhodo DY Music & Pictures', 'Contents Seed']",['Funimation'],['Bones'],,"['Historical', 'Vampire']",Shounen
330,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,331,1756,8.21,64275,110458,442,Movie,1,Finished Airing,,2000,"['Bandai Visual', 'Shochiku', 'Kodansha', 'Shelty', 'Amber Film Works']","['Nelvana', 'Discotek Media', 'Geneon Entertainment USA']",['Madhouse'],"['Award Winning', 'Comedy', 'Drama', 'Fantasy', 'Romance']",Mahou Shoujo,Shoujo
331,Detective Conan Movie 13: The Raven Chaser,332,2668,8.21,31794,56208,78,Movie,1,Finished Airing,,2009,"['Shogakukan-Shueisha Productions', 'TMS Entertainment']",['add some'],['Tokyo Movie Shinsha'],"['Action', 'Mystery']",Detective,Shounen
332,Hachimitsu to Clover II,333,1838,8.21,52749,103181,953,TV,12,Finished Airing,Summer,2006,"['Dentsu', 'Genco', 'Fuji TV', 'Asmik Ace', 'Sony Music Entertainment', 'Shueisha']","['VIZ Media', 'Discotek Media']",['J.C.Staff'],"['Drama', 'Romance']","['Adult Cast', 'Love Polygon', 'Visual Arts']",Josei
333,IDOLiSH7 Third Beat!,334,4577,8.21,5658,19033,323,TV,13,Finished Airing,Summer,2021,['Lantis'],['add some'],['TROYCA'],,"['Idols (Male)', 'Music']",
334,Kaguya-hime no Monogatari,335,1030,8.21,109329,210353,2340,Movie,1,Finished Airing,,2013,['add some'],['GKIDS'],['Studio Ghibli'],"['Award Winning', 'Fantasy']",Historical,
335,Quanzhi Gaoshou Specials,336,1872,8.21,51496,100248,352,ONA,3,Finished Airing,,2018,"['Tencent Animation & Comics', 'Tencent Penguin Pictures', 'China Literature Limited', 'Colored Pencil Animation Japan']",['add some'],['Colored Pencil Animation'],,Video Game,
336,ReLIFE: Kanketsu-hen,337,583,8.21,214454,360373,1693,Special,4,Finished Airing,,2018,"['comico', 'TMS Music']",['Funimation'],['TMS Entertainment'],"['Drama', 'Romance']",School,
337,Saiki Kusuo no Ψ-nan: Kanketsu-hen,338,1077,8.21,119761,200115,360,Special,1,Finished Airing,,2018,['add some'],['add some'],"['J.C.Staff', 'Egg Firm']","['Comedy', 'Supernatural']","['Gag Humor', 'School', 'Super Power']",Shounen
338,Tanoshii Muumin Ikka,339,4085,8.21,11182,24729,637,TV,78,Finished Airing,Spring,1990,"['TV Tokyo', 'Starchild Records']",['add some'],['Telescreen'],"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",Iyashikei,Kids
339,Major S2,340,2370,8.2,43662,68942,307,TV,26,Finished Airing,Winter,2006,"['Shogakukan-Shueisha Productions', 'NHK']",['add some'],['Studio Hibari'],,Team Sports,Shounen
340,Major S4,341,2508,8.2,39198,62812,196,TV,26,Finished Airing,Winter,2008,"['Shogakukan-Shueisha Productions', 'NHK']",['add some'],['SynergySP'],,Team Sports,Shounen
341,No Game No Life: Zero,342,190,8.2,442736,815726,7466,Movie,1,Finished Airing,,2017,"['Frontier Works', 'Movic', 'AT-X', 'Kadokawa']",['Sentai Filmworks'],['Madhouse'],"['Drama', 'Fantasy', 'Romance']",Isekai,
342,Nomad: Megalo Box 2,343,1149,8.2,73962,185712,1945,TV,13,Finished Airing,Spring,2021,"['Kodansha', 'Tohokushinsha Film Corporation', 'Bandai Namco Arts']",['Funimation'],['TMS Entertainment'],"['Sci-Fi', 'Sports']",Combat Sports,
343,Paripi Koumei,344,878,8.2,115115,246889,2343,TV,12,Finished Airing,Spring,2022,"['Mainichi Broadcasting System', 'Kodansha', 'Avex Pictures', 'DMM pictures', 'Bit grooove promotion']",['Sentai Filmworks'],['P.A. Works'],,"['Adult Cast', 'Music', 'Reincarnation']",
344,Shoujo Shuumatsu Ryokou,345,685,8.2,118582,313715,6276,TV,12,Finished Airing,Fall,2017,"['AT-X', 'Shinchosha', 'Kadokawa Media House', 'Kadokawa']",['Sentai Filmworks'],['White Fox'],"['Adventure', 'Mystery', 'Sci-Fi', 'Slice of Life']",Iyashikei,
345,xxxHOLiC Rou,346,2427,8.2,31023,66425,179,OVA,2,Finished Airing,,2010,['Kodansha'],['add some'],['Production I.G'],"['Mystery', 'Supernatural']",,Seinen
346,Berserk: Ougon Jidai-hen III - Kourin,347,1037,8.2,132476,209370,1532,Movie,1,Finished Airing,,2013,"['Yahoo! Japan', 'Good Smile Company', 'Beyond C.', 'Rialto Entertainment']","['VIZ Media', 'NYAV Post']",['Studio 4°C'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror']","['Gore', 'Military', 'Mythology']",Seinen
347,Bungou Stray Dogs 2nd Season,348,214,8.2,445444,774475,6540,TV,12,Finished Airing,Fall,2016,"['Lantis', 'Movic', 'KlockWorx', 'Bandai Namco Live Creative', 'Glovision', 'Lawson HMV Entertainment', 'Sony PCL']","['Funimation', 'Crunchyroll']",['Bones'],"['Action', 'Mystery', 'Supernatural']","['Adult Cast', 'Organized Crime', 'Super Power']",Seinen
348,Horimiya,349,100,8.2,707509,1186293,30509,TV,13,Finished Airing,Winter,2021,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'Kanetsu Investment', 'My Theater D.D.', 'Global Solutions', 'Mirai-Kojo']",['Funimation'],['CloverWorks'],,School,Shounen
349,InuYasha: Kanketsu-hen,350,811,8.2,135355,267318,2078,TV,26,Finished Airing,Fall,2009,"['Yomiuri Telecasting', 'Shogakukan']",['VIZ Media'],['Sunrise'],"['Action', 'Adventure', 'Fantasy', 'Romance']","['Historical', 'Mythology', 'Time Travel']",Shounen
350,Kamisama Hajimemashita◎,351,555,8.2,200284,372210,2776,TV,12,Finished Airing,Winter,2015,"['Dentsu', 'Sotsu']",['Funimation'],['TMS Entertainment'],"['Comedy', 'Fantasy', 'Romance']",Mythology,Shoujo
351,Asobi Asobase,352,456,8.19,207342,437832,6062,TV,12,Finished Airing,Summer,2018,"['Hakusensha', 'AT-X', 'Sony Music Communications', 'Kadokawa Media House', 'Kadokawa']",['add some'],['Lerche'],,"['Gag Humor', 'School']",Seinen
352,Bakuman.,353,326,8.19,285644,594812,9286,TV,25,Finished Airing,Fall,2010,"['NHK', 'Shueisha']",['Media Blasters'],['J.C.Staff'],"['Comedy', 'Drama', 'Romance']",Otaku Culture,Shounen
353,Ballroom e Youkoso,354,694,8.19,139004,310743,3356,TV,24,Finished Airing,Summer,2017,"['Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Movic', 'Bandai Namco Games', ""Toy's Factory"", 'Animatic']",['Ponycan USA'],['Production I.G'],"['Comedy', 'Drama', 'Romance', 'Sports']","['Performing Arts', 'School']",Shounen
354,Chihayafuru,355,460,8.19,174382,435861,7586,TV,25,Finished Airing,Fall,2011,"['VAP', 'Nippon Television Network']",['Sentai Filmworks'],['Madhouse'],"['Drama', 'Sports']","['Love Polygon', 'School', 'Strategy Game']",Josei
355,Fate/stay night: Unlimited Blade Works,356,137,8.19,636054,1004240,15819,TV,12,Finished Airing,Fall,2014,"['Aniplex', 'Notes']",['Aniplex of America'],['ufotable'],"['Action', 'Fantasy', 'Supernatural']",,
356,Girls & Panzer Movie,357,1888,8.19,53726,99304,1298,Movie,1,Finished Airing,,2015,"['Bandai Visual', 'Lantis', 'Movic', 'Showgate', 'Graphinica', 'Q-Tec', 'Hakuhodo DY Music & Pictures', 'Hakuhodo DY Media Partners']",['Sentai Filmworks'],['Actas'],"['Action', 'Award Winning']","['Military', 'School']",
357,Haikyuu!! Movie 4: Concept no Tatakai,358,2267,8.19,28274,74453,72,Movie,1,Finished Airing,,2017,['add some'],['add some'],['Production I.G'],,"['School', 'Team Sports']",Shounen
358,Hunter x Hunter: Greed Island,359,1405,8.19,81316,147483,281,OVA,8,Finished Airing,,2003,['add some'],['add some'],['Nippon Animation'],"['Action', 'Adventure', 'Fantasy']",,Shounen
359,Little Busters! Refrain,360,1329,8.19,74751,159733,2063,TV,13,Finished Airing,Fall,2013,"['Warner Bros. Japan', 'Showgate']",['Sentai Filmworks'],['J.C.Staff'],"['Comedy', 'Drama', 'Romance', 'Supernatural']",School,
360,Liz to Aoi Tori,361,1586,8.19,47815,125152,2319,Movie,1,Finished Airing,,2018,"['Lantis', 'Shochiku', 'Pony Canyon', 'Rakuonsha', 'Bandai Namco Arts']","['Eleven Arts', 'Ponycan USA']",['Kyoto Animation'],"['Award Winning', 'Drama']","['Music', 'Performing Arts', 'School']",
361,Maison Ikkoku,362,2413,8.19,17475,67243,1576,TV,96,Finished Airing,Spring,1986,"['Kitty Films', 'Fuji TV']",['VIZ Media'],['Studio Deen'],"['Comedy', 'Drama', 'Romance']",Adult Cast,Seinen
362,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,363,2637,8.19,29519,57442,73,Special,1,Finished Airing,,2013,['Fuji TV'],['add some'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']",,Shounen
363,Senki Zesshou Symphogear XV,364,3376,8.19,12698,36393,841,TV,13,Finished Airing,Summer,2019,"['Memory-Tech', 'Bushiroad', 'MAGES.', 'King Records', 'Kinyosha']",['Discotek Media'],['Satelight'],"['Action', 'Sci-Fi']","['Idols (Female)', 'Music']",
364,Shoujo Kakumei Utena,365,1071,8.19,59396,202663,7646,TV,39,Finished Airing,Spring,1997,"['TV Tokyo', 'Yomiko Advertising', 'SoftX', 'Shogakukan', 'Audio Tanaka']","['Nozomi Entertainment', 'Central Park Media']",['J.C.Staff'],"['Award Winning', 'Comedy', 'Drama', 'Fantasy', 'Mystery']","['Mahou Shoujo', 'Psychological']",
365,Stand By Me Doraemon 2,366,4518,8.19,11169,19681,103,Movie,1,Finished Airing,,2020,"['Dentsu', 'TV Asahi', 'Toho', 'Shueisha', 'Nagoya Broadcasting Network', 'Asahi Broadcasting', 'Shogakukan', 'Abe Shuuji Jimusho', 'Shizuoka Asahi Television']",['add some'],"['Shirogumi', 'Shin-Ei Animation']","['Comedy', 'Sci-Fi']",,Kids
366,Yoru wa Mijikashi Arukeyo Otome,367,1695,8.19,46785,115317,1575,Movie,1,Finished Airing,,2017,"['Fuji TV', 'Toho', 'BS Fuji', 'Kadokawa']",['GKIDS'],['Science SARU'],"['Comedy', 'Romance']",,
367,Yojouhan Time Machine Blues,368,3611,8.18,7011,31559,176,ONA,6,Finished Airing,,2022,"['Fuji TV', 'Kadokawa']",['add some'],['Science SARU'],"['Comedy', 'Mystery', 'Romance', 'Suspense']","['Psychological', 'Time Travel']",
368,Dr. Stone: Stone Wars,369,155,8.18,509517,919111,6994,TV,11,Finished Airing,Winter,2021,"['TOHO animation', 'Shueisha', 'Toho Music', '8PAN']",['Funimation'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Sci-Fi']","['Survival', 'Time Travel']",Shounen
369,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,370,482,8.18,230925,420190,2437,Movie,1,Finished Airing,,2017,"['Aniplex', 'Notes', 'Kadokawa']",['Aniplex of America'],['ufotable'],"['Action', 'Fantasy', 'Supernatural']",,
370,Higurashi no Naku Koro ni Kai,371,434,8.18,243756,460275,7187,TV,24,Finished Airing,Summer,2007,"['Geneon Universal Entertainment', 'Frontier Works', 'Sotsu', 'Movic']",['Sentai Filmworks'],['Studio Deen'],"['Mystery', 'Supernatural', 'Suspense']","['Gore', 'Psychological']",
371,Non Non Biyori Repeat,372,1121,8.18,95439,190483,1279,TV,12,Finished Airing,Summer,2015,"['TV Tokyo', 'Lantis']",['Sentai Filmworks'],['SILVER LINK.'],,"['CGDCT', 'Iyashikei', 'School']",Seinen
372,Toaru Kagaku no Railgun T,373,1009,8.18,84403,213997,3198,TV,25,Finished Airing,Winter,2020,"['Square Enix', 'Movic', 'AT-X', 'Warner Bros. Japan', 'NBCUniversal Entertainment Japan', 'Kadokawa']",['Funimation'],['J.C.Staff'],"['Action', 'Sci-Fi']",Super Power,
373,Luo Xiao Hei Zhan Ji (Movie),374,4365,8.17,6871,21115,303,Movie,1,Finished Airing,,2019,['add some'],['add some'],['add some'],"['Adventure', 'Drama', 'Fantasy']",,
374,Aria the Natural,375,2247,8.17,28303,75473,792,TV,26,Finished Airing,Spring,2006,"['Production I.G', 'TV Tokyo', 'Shochiku', 'Mag Garden']",['Nozomi Entertainment'],['Hal Film Maker'],"['Fantasy', 'Sci-Fi', 'Slice of Life']",Iyashikei,Shounen
375,Black Lagoon: The Second Barrage,376,405,8.17,298805,486073,2940,TV,12,Finished Airing,Fall,2006,"['Geneon Universal Entertainment', 'Front Line']","['Funimation', 'Geneon Entertainment USA']",['Madhouse'],,"['Adult Cast', 'Organized Crime']",Seinen
376,Detective Conan,377,645,8.17,151216,327994,13595,TV,Unknown,Currently Airing,Winter,1996,"['Yomiuri Telecasting', 'TMS-Kyokuchi', 'Shogakukan']","['Funimation', 'Crunchyroll']",['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",Detective,Shounen
377,Detective Conan Movie 20: The Darkest Nightmare,378,3274,8.17,21449,38378,97,Movie,1,Finished Airing,,2016,['add some'],['Discotek Media'],['TMS Entertainment'],"['Action', 'Mystery']",Detective,Shounen
378,Digimon Adventure: Last Evolution Kizuna,379,3250,8.17,15805,39028,272,Movie,1,Finished Airing,,2020,['Toei Animation'],['add some'],['Yumeta Company'],"['Action', 'Adventure', 'Comedy', 'Drama']",,
379,Girls & Panzer: Saishuushou Part 3,380,4313,8.17,8106,21751,91,Movie,1,Finished Airing,,2021,['add some'],['Sentai Filmworks'],['Actas'],,"['Military', 'School']",
380,K-On!!,381,279,8.17,363753,655967,14113,TV,26,Finished Airing,Spring,2010,"['Pony Canyon', 'TBS', 'Movic', 'Rakuonsha', 'Animation Do']",['Sentai Filmworks'],['Kyoto Animation'],"['Award Winning', 'Comedy']","['CGDCT', 'Music', 'School']",
381,Akira,382,207,8.16,472339,782637,12571,Movie,1,Finished Airing,,1988,"['Mainichi Broadcasting System', 'Kodansha', 'Toho', 'Streamline Pictures']","['Funimation', 'Bandai Entertainment', 'Geneon Entertainment USA']",['Tokyo Movie Shinsha'],"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Supernatural']","['Gore', 'Military']",Seinen
382,Cardcaptor Sakura,383,491,8.16,209139,413334,12491,TV,70,Finished Airing,Spring,1998,"['NHK', 'Kodansha', 'Sogo Vision']","['Nelvana', 'NIS America, Inc.', 'Geneon Entertainment USA']",['Madhouse'],"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']","['Mahou Shoujo', 'School']",Shoujo
383,Death Parade,384,49,8.16,945189,1653911,27052,TV,12,Finished Airing,Winter,2015,"['VAP', 'DAX Production', 'Nippon Television Network']",['Funimation'],['Madhouse'],"['Drama', 'Supernatural', 'Suspense']","['Adult Cast', 'High Stakes Game', 'Psychological']",
384,Dragon Ball Z,385,107,8.16,799241,1155219,35370,TV,291,Finished Airing,Spring,1989,['Fuji TV'],['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Martial Arts', 'Super Power']",Shounen
