Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Genres,Demographic
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,Action,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,Adventure,
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,2915,229,7.23,431252.0,755423,1996,TV,12,Finished Airing,Summer,2019,Fantasy,
InuYasha,798,230,7.86,371882.0,752639,17590,TV,167,Finished Airing,Fall,2000,Action,Shounen
InuYasha,798,230,7.86,371882.0,752639,17590,TV,167,Finished Airing,Fall,2000,Adventure,Shounen
InuYasha,798,230,7.86,371882.0,752639,17590,TV,167,Finished Airing,Fall,2000,Fantasy,Shounen
InuYasha,798,230,7.86,371882.0,752639,17590,TV,167,Finished Airing,Fall,2000,Romance,Shounen
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,Drama,Shoujo
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,Romance,Shoujo
Fruits Basket 1st Season,315,231,8.22,353723.0,748954,14544,TV,25,Finished Airing,Spring,2019,Supernatural,Shoujo
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,Drama,
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,Horror,
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,Mystery,
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,Sci-Fi,
Shinsekai yori,252,232,8.29,267318.0,746707,21646,TV,25,Finished Airing,Fall,2012,Supernatural,
Owari no Seraph: Nagoya Kessen-hen,1338,233,7.62,443415.0,742810,2875,TV,12,Finished Airing,Fall,2015,Action,Shounen
Owari no Seraph: Nagoya Kessen-hen,1338,233,7.62,443415.0,742810,2875,TV,12,Finished Airing,Fall,2015,Drama,Shounen
Owari no Seraph: Nagoya Kessen-hen,1338,233,7.62,443415.0,742810,2875,TV,12,Finished Airing,Fall,2015,Supernatural,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Comedy,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Mystery,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Romance,Shounen
Yamada-kun to 7-nin no Majo,1535,234,7.56,421693.0,742551,3974,TV,12,Finished Airing,Spring,2015,Supernatural,Shounen
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Drama,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Fantasy,
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,47,235,8.71,446321.0,741818,16476,TV,12,Finished Airing,Fall,2021,Ecchi,
Haikyuu!! To the Top Part 2,102,236,8.55,430380.0,733584,5835,TV,12,Finished Airing,Fall,2020,,Shounen
K,1934,237,7.44,368589.0,731401,6595,TV,13,Finished Airing,Fall,2012,Action,
K,1934,237,7.44,368589.0,731401,6595,TV,13,Finished Airing,Fall,2012,Mystery,
K,1934,237,7.44,368589.0,731401,6595,TV,13,Finished Airing,Fall,2012,Supernatural,
"Ijiranaide, Nagatoro-san",2437,238,7.33,385457.0,728822,8550,TV,12,Finished Airing,Spring,2021,,
Sakamoto desu ga?,1524,239,7.56,368422.0,727856,2532,TV,12,Finished Airing,Spring,2016,,Seinen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,Drama,Shounen
Kakegurui××,3086,240,7.2,433216.0,722699,1938,TV,12,Finished Airing,Winter,2019,Mystery,Shounen
Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676.0,716567,1551,TV,12,Finished Airing,Winter,2017,Action,Shounen
Ao no Exorcist: Kyoto Fujouou-hen,2281,241,7.36,387676.0,716567,1551,TV,12,Finished Airing,Winter,2017,Fantasy,Shounen
Kuroko no Basket 3rd Season,248,242,8.3,441722.0,714485,4998,TV,25,Finished Airing,Winter,2015,,Shounen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Comedy,Seinen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Fantasy,Seinen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Romance,Seinen
Monster Musume no Iru Nichijou,4176,243,6.98,410095.0,712387,3842,TV,12,Finished Airing,Summer,2015,Ecchi,Seinen
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",2195,244,7.38,418829.0,710819,5631,TV,13,Finished Airing,Summer,2020,Action,
"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",2195,244,7.38,418829.0,710819,5631,TV,13,Finished Airing,Summer,2020,Fantasy,
Grand Blue,161,245,8.43,380395.0,710439,17937,TV,12,Finished Airing,Summer,2018,,Seinen
Trigun,327,246,8.22,347955.0,709280,14515,TV,26,Finished Airing,Spring,1998,Action,Shounen
Trigun,327,246,8.22,347955.0,709280,14515,TV,26,Finished Airing,Spring,1998,Adventure,Shounen
Trigun,327,246,8.22,347955.0,709280,14515,TV,26,Finished Airing,Spring,1998,Sci-Fi,Shounen
Chuunibyou demo Koi ga Shitai! Ren,1543,247,7.55,424321.0,703534,2483,TV,12,Finished Airing,Winter,2014,Comedy,
Chuunibyou demo Koi ga Shitai! Ren,1543,247,7.55,424321.0,703534,2483,TV,12,Finished Airing,Winter,2014,Romance,
Nisemonogatari,409,248,8.14,415355.0,703212,3834,TV,11,Finished Airing,Winter,2012,Comedy,
Nisemonogatari,409,248,8.14,415355.0,703212,3834,TV,11,Finished Airing,Winter,2012,Mystery,
Nisemonogatari,409,248,8.14,415355.0,703212,3834,TV,11,Finished Airing,Winter,2012,Supernatural,
Nisemonogatari,409,248,8.14,415355.0,703212,3834,TV,11,Finished Airing,Winter,2012,Ecchi,
Kiznaiver,2190,249,7.38,341318.0,701509,4806,TV,12,Finished Airing,Spring,2016,Drama,
Kiznaiver,2190,249,7.38,341318.0,701509,4806,TV,12,Finished Airing,Spring,2016,Romance,
Kiznaiver,2190,249,7.38,341318.0,701509,4806,TV,12,Finished Airing,Spring,2016,Sci-Fi,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,141,250,8.46,440912.0,701530,4577,Movie,1,Finished Airing,,2019,Adventure,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,141,250,8.46,440912.0,701530,4577,Movie,1,Finished Airing,,2019,Comedy,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,141,250,8.46,440912.0,701530,4577,Movie,1,Finished Airing,,2019,Fantasy,
Boku no Hero Academia the Movie 1: Futari no Hero,1501,251,7.56,430331.0,698373,1372,Movie,1,Finished Airing,,2018,,Shounen
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Avant Garde,
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Award Winning,
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Drama,
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Mystery,
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Sci-Fi,
Serial Experiments Lain,482,252,8.08,270145.0,697557,24738,TV,13,Finished Airing,Summer,1998,Supernatural,
Sword Art Online: Alicization - War of Underworld,1464,253,7.58,414144.0,697028,3502,TV,12,Finished Airing,Fall,2019,Action,
Sword Art Online: Alicization - War of Underworld,1464,253,7.58,414144.0,697028,3502,TV,12,Finished Airing,Fall,2019,Adventure,
Sword Art Online: Alicization - War of Underworld,1464,253,7.58,414144.0,697028,3502,TV,12,Finished Airing,Fall,2019,Fantasy,
Spy x Family Part 2,205,254,8.35,310009.0,695511,6510,TV,13,Finished Airing,Fall,2022,Action,Shounen
Spy x Family Part 2,205,254,8.35,310009.0,695511,6510,TV,13,Finished Airing,Fall,2022,Comedy,Shounen
NHK ni Youkoso!,237,255,8.31,315914.0,694110,24970,TV,24,Finished Airing,Summer,2006,Comedy,
NHK ni Youkoso!,237,255,8.31,315914.0,694110,24970,TV,24,Finished Airing,Summer,2006,Drama,
NHK ni Youkoso!,237,255,8.31,315914.0,694110,24970,TV,24,Finished Airing,Summer,2006,Romance,
Wonder Egg Priority,1262,256,7.65,308541.0,692720,8650,TV,12,Finished Airing,Winter,2021,Drama,
Wonder Egg Priority,1262,256,7.65,308541.0,692720,8650,TV,12,Finished Airing,Winter,2021,Fantasy,
Hai to Gensou no Grimgar,1273,257,7.65,358353.0,691901,5894,TV,12,Finished Airing,Winter,2016,Action,
Hai to Gensou no Grimgar,1273,257,7.65,358353.0,691901,5894,TV,12,Finished Airing,Winter,2016,Adventure,
Hai to Gensou no Grimgar,1273,257,7.65,358353.0,691901,5894,TV,12,Finished Airing,Winter,2016,Drama,
Hai to Gensou no Grimgar,1273,257,7.65,358353.0,691901,5894,TV,12,Finished Airing,Winter,2016,Fantasy,
Domestic na Kanojo,5613,258,6.68,416974.0,691895,5528,TV,12,Finished Airing,Winter,2019,Drama,Shounen
Domestic na Kanojo,5613,258,6.68,416974.0,691895,5528,TV,12,Finished Airing,Winter,2019,Romance,Shounen
Enen no Shouboutai: Ni no Shou,891,259,7.81,359864.0,691531,2651,TV,24,Finished Airing,Summer,2020,Action,Shounen
Enen no Shouboutai: Ni no Shou,891,259,7.81,359864.0,691531,2651,TV,24,Finished Airing,Summer,2020,Supernatural,Shounen
Accel World,2905,260,7.23,376637.0,691074,3866,TV,24,Finished Airing,Spring,2012,Action,
Accel World,2905,260,7.23,376637.0,691074,3866,TV,24,Finished Airing,Spring,2012,Romance,
Accel World,2905,260,7.23,376637.0,691074,3866,TV,24,Finished Airing,Spring,2012,Sci-Fi,
Sword Art Online Movie: Ordinal Scale,1476,261,7.57,427014.0,687083,3395,Movie,1,Finished Airing,,2017,Action,
Sword Art Online Movie: Ordinal Scale,1476,261,7.57,427014.0,687083,3395,Movie,1,Finished Airing,,2017,Adventure,
Sword Art Online Movie: Ordinal Scale,1476,261,7.57,427014.0,687083,3395,Movie,1,Finished Airing,,2017,Fantasy,
Tsurezure Children,1481,262,7.57,372098.0,686356,2616,TV,12,Finished Airing,Summer,2017,Comedy,Shounen
Tsurezure Children,1481,262,7.57,372098.0,686356,2616,TV,12,Finished Airing,Summer,2017,Romance,Shounen
Eromanga-sensei,7457,263,6.37,404814.0,684595,2686,TV,12,Finished Airing,Spring,2017,Comedy,
Eromanga-sensei,7457,263,6.37,404814.0,684595,2686,TV,12,Finished Airing,Spring,2017,Drama,
Eromanga-sensei,7457,263,6.37,404814.0,684595,2686,TV,12,Finished Airing,Spring,2017,Romance,
Eromanga-sensei,7457,263,6.37,404814.0,684595,2686,TV,12,Finished Airing,Spring,2017,Ecchi,
Hellsing,1758,264,7.49,352099.0,684209,5822,TV,13,Finished Airing,Fall,2001,Action,Seinen
Hellsing,1758,264,7.49,352099.0,684209,5822,TV,13,Finished Airing,Fall,2001,Horror,Seinen
Hellsing,1758,264,7.49,352099.0,684209,5822,TV,13,Finished Airing,Fall,2001,Supernatural,Seinen
Nanatsu no Taizai: Seisen no Shirushi,4133,265,6.99,410335.0,678571,784,TV,4,Finished Airing,Summer,2016,Action,Shounen
Nanatsu no Taizai: Seisen no Shirushi,4133,265,6.99,410335.0,678571,784,TV,4,Finished Airing,Summer,2016,Adventure,Shounen
Nanatsu no Taizai: Seisen no Shirushi,4133,265,6.99,410335.0,678571,784,TV,4,Finished Airing,Summer,2016,Fantasy,Shounen
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,620,266,7.97,404865.0,678302,1394,TV,12,Finished Airing,Spring,2018,Gourmet,Shounen
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,620,266,7.97,404865.0,678302,1394,TV,12,Finished Airing,Spring,2018,Ecchi,Shounen
Rokudenashi Majutsu Koushi to Akashic Records,3427,267,7.14,387311.0,677835,3146,TV,12,Finished Airing,Spring,2017,Action,
Rokudenashi Majutsu Koushi to Akashic Records,3427,267,7.14,387311.0,677835,3146,TV,12,Finished Airing,Spring,2017,Fantasy,
Nanatsu no Taizai: Kamigami no Gekirin,6960,268,6.45,385697.0,676840,1352,TV,24,Finished Airing,Fall,2019,Action,Shounen
Nanatsu no Taizai: Kamigami no Gekirin,6960,268,6.45,385697.0,676840,1352,TV,24,Finished Airing,Fall,2019,Adventure,Shounen
Nanatsu no Taizai: Kamigami no Gekirin,6960,268,6.45,385697.0,676840,1352,TV,24,Finished Airing,Fall,2019,Fantasy,Shounen
Tate no Yuusha no Nariagari Season 2,6310,269,6.56,200911.0,673183,12386,TV,13,Finished Airing,Spring,2022,Action,
Tate no Yuusha no Nariagari Season 2,6310,269,6.56,200911.0,673183,12386,TV,13,Finished Airing,Spring,2022,Adventure,
Tate no Yuusha no Nariagari Season 2,6310,269,6.56,200911.0,673183,12386,TV,13,Finished Airing,Spring,2022,Drama,
Tate no Yuusha no Nariagari Season 2,6310,269,6.56,200911.0,673183,12386,TV,13,Finished Airing,Spring,2022,Fantasy,
91 Days,857,270,7.83,307311.0,673063,7598,TV,12,Finished Airing,Summer,2016,Action,
91 Days,857,270,7.83,307311.0,673063,7598,TV,12,Finished Airing,Summer,2016,Drama,
Isekai Maou to Shoukan Shoujo no Dorei Majutsu,4655,271,6.87,394276.0,672500,2433,TV,12,Finished Airing,Summer,2018,Comedy,
Isekai Maou to Shoukan Shoujo no Dorei Majutsu,4655,271,6.87,394276.0,672500,2433,TV,12,Finished Airing,Summer,2018,Fantasy,
Isekai Maou to Shoukan Shoujo no Dorei Majutsu,4655,271,6.87,394276.0,672500,2433,TV,12,Finished Airing,Summer,2018,Ecchi,
D.Gray-man,563,272,8.02,278164.0,665929,13537,TV,103,Finished Airing,Fall,2006,Action,Shounen
D.Gray-man,563,272,8.02,278164.0,665929,13537,TV,103,Finished Airing,Fall,2006,Adventure,Shounen
D.Gray-man,563,272,8.02,278164.0,665929,13537,TV,103,Finished Airing,Fall,2006,Comedy,Shounen
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,194,273,8.37,359835.0,665315,13343,TV,12,Finished Airing,Summer,2020,Comedy,
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,194,273,8.37,359835.0,665315,13343,TV,12,Finished Airing,Summer,2020,Romance,
Ore no Imouto ga Konnani Kawaii Wake ga Nai,4196,274,6.97,376388.0,662414,4405,TV,12,Finished Airing,Fall,2010,,
Nisekoi:,2323,275,7.35,407159.0,662035,1801,TV,12,Finished Airing,Spring,2015,Comedy,Shounen
Nisekoi:,2323,275,7.35,407159.0,662035,1801,TV,12,Finished Airing,Spring,2015,Romance,Shounen
Tonikaku Kawaii,733,276,7.9,372291.0,661630,9571,TV,12,Finished Airing,Fall,2020,Comedy,Shounen
Tonikaku Kawaii,733,276,7.9,372291.0,661630,9571,TV,12,Finished Airing,Fall,2020,Romance,Shounen
Blood Lad,2757,277,7.26,347940.0,660366,2005,TV,10,Finished Airing,Summer,2013,Action,Seinen
Blood Lad,2757,277,7.26,347940.0,660366,2005,TV,10,Finished Airing,Summer,2013,Comedy,Seinen
Blood Lad,2757,277,7.26,347940.0,660366,2005,TV,10,Finished Airing,Summer,2013,Supernatural,Seinen
Rosario to Vampire,5187,278,6.76,383644.0,657172,3389,TV,13,Finished Airing,Winter,2008,Comedy,Shounen
Rosario to Vampire,5187,278,6.76,383644.0,657172,3389,TV,13,Finished Airing,Winter,2008,Fantasy,Shounen
Rosario to Vampire,5187,278,6.76,383644.0,657172,3389,TV,13,Finished Airing,Winter,2008,Romance,Shounen
Rosario to Vampire,5187,278,6.76,383644.0,657172,3389,TV,13,Finished Airing,Winter,2008,Ecchi,Shounen
K-On!!,382,279,8.17,364298.0,657014,14121,TV,26,Finished Airing,Spring,2010,Award Winning,
K-On!!,382,279,8.17,364298.0,657014,14121,TV,26,Finished Airing,Spring,2010,Comedy,
Himouto! Umaru-chan,3532,280,7.12,364314.0,656759,4359,TV,12,Finished Airing,Summer,2015,,Seinen
86,267,281,8.27,327710.0,650588,15815,TV,11,Finished Airing,Spring,2021,Action,
86,267,281,8.27,327710.0,650588,15815,TV,11,Finished Airing,Spring,2021,Drama,
86,267,281,8.27,327710.0,650588,15815,TV,11,Finished Airing,Spring,2021,Sci-Fi,
Tensei shitara Slime Datta Ken 2nd Season Part 2,215,282,8.33,364786.0,650369,10273,TV,12,Finished Airing,Summer,2021,Action,
Tensei shitara Slime Datta Ken 2nd Season Part 2,215,282,8.33,364786.0,650369,10273,TV,12,Finished Airing,Summer,2021,Adventure,
Tensei shitara Slime Datta Ken 2nd Season Part 2,215,282,8.33,364786.0,650369,10273,TV,12,Finished Airing,Summer,2021,Comedy,
Tensei shitara Slime Datta Ken 2nd Season Part 2,215,282,8.33,364786.0,650369,10273,TV,12,Finished Airing,Summer,2021,Fantasy,
Jujutsu Kaisen 0 Movie,134,283,8.49,327860.0,649739,8393,Movie,1,Finished Airing,,2021,Action,Shounen
Jujutsu Kaisen 0 Movie,134,283,8.49,327860.0,649739,8393,Movie,1,Finished Airing,,2021,Fantasy,Shounen
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,83,284,8.61,409120.0,646206,9762,Movie,1,Finished Airing,,2019,Drama,
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,83,284,8.61,409120.0,646206,9762,Movie,1,Finished Airing,,2019,Romance,
Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,83,284,8.61,409120.0,646206,9762,Movie,1,Finished Airing,,2019,Supernatural,
Kuzu no Honkai,3339,285,7.15,313992.0,645743,6172,TV,12,Finished Airing,Winter,2017,Drama,Seinen
Kuzu no Honkai,3339,285,7.15,313992.0,645743,6172,TV,12,Finished Airing,Winter,2017,Romance,Seinen
5-toubun no Hanayome ∬,467,286,8.09,383148.0,643859,11209,TV,12,Finished Airing,Winter,2021,Comedy,Shounen
5-toubun no Hanayome ∬,467,286,8.09,383148.0,643859,11209,TV,12,Finished Airing,Winter,2021,Romance,Shounen
Claymore,1050,287,7.74,313729.0,642674,8157,TV,26,Finished Airing,Spring,2007,Action,Shounen
Claymore,1050,287,7.74,313729.0,642674,8157,TV,26,Finished Airing,Spring,2007,Adventure,Shounen
Claymore,1050,287,7.74,313729.0,642674,8157,TV,26,Finished Airing,Spring,2007,Fantasy,Shounen
3-gatsu no Lion,187,288,8.38,265957.0,642253,14930,TV,22,Finished Airing,Fall,2016,Drama,Seinen
3-gatsu no Lion,187,288,8.38,265957.0,642253,14930,TV,22,Finished Airing,Fall,2016,Slice of Life,Seinen
Yuu☆Yuu☆Hakusho,147,289,8.45,309972.0,641997,21294,TV,112,Finished Airing,Fall,1992,Action,Shounen
Yuu☆Yuu☆Hakusho,147,289,8.45,309972.0,641997,21294,TV,112,Finished Airing,Fall,1992,Comedy,Shounen
Yuu☆Yuu☆Hakusho,147,289,8.45,309972.0,641997,21294,TV,112,Finished Airing,Fall,1992,Supernatural,Shounen
Shinmai Maou no Testament,5436,290,6.72,349832.0,641920,1963,TV,12,Finished Airing,Winter,2015,Action,
Shinmai Maou no Testament,5436,290,6.72,349832.0,641920,1963,TV,12,Finished Airing,Winter,2015,Fantasy,
Shinmai Maou no Testament,5436,290,6.72,349832.0,641920,1963,TV,12,Finished Airing,Winter,2015,Romance,
Shinmai Maou no Testament,5436,290,6.72,349832.0,641920,1963,TV,12,Finished Airing,Winter,2015,Ecchi,
Monogatari Series: Second Season,36,291,8.77,341458.0,638567,22898,TV,26,Finished Airing,Summer,2013,Comedy,
Monogatari Series: Second Season,36,291,8.77,341458.0,638567,22898,TV,26,Finished Airing,Summer,2013,Mystery,
Monogatari Series: Second Season,36,291,8.77,341458.0,638567,22898,TV,26,Finished Airing,Summer,2013,Romance,
Monogatari Series: Second Season,36,291,8.77,341458.0,638567,22898,TV,26,Finished Airing,Summer,2013,Supernatural,
School Days,11564,292,5.53,382331.0,636031,3127,TV,12,Finished Airing,Summer,2007,Drama,
School Days,11564,292,5.53,382331.0,636031,3127,TV,12,Finished Airing,Summer,2007,Romance,
Ore Monogatari!!,706,293,7.91,304199.0,633811,4832,TV,24,Finished Airing,Spring,2015,Comedy,Shoujo
Ore Monogatari!!,706,293,7.91,304199.0,633811,4832,TV,24,Finished Airing,Spring,2015,Romance,Shoujo
Arifureta Shokugyou de Sekai Saikyou,5555,294,6.69,360490.0,632867,6044,TV,13,Finished Airing,Summer,2019,Action,
Arifureta Shokugyou de Sekai Saikyou,5555,294,6.69,360490.0,632867,6044,TV,13,Finished Airing,Summer,2019,Adventure,
Arifureta Shokugyou de Sekai Saikyou,5555,294,6.69,360490.0,632867,6044,TV,13,Finished Airing,Summer,2019,Fantasy,
Akagami no Shirayuki-hime,987,295,7.76,311080.0,631949,7131,TV,12,Finished Airing,Summer,2015,Drama,Shoujo
Akagami no Shirayuki-hime,987,295,7.76,311080.0,631949,7131,TV,12,Finished Airing,Summer,2015,Fantasy,Shoujo
Akagami no Shirayuki-hime,987,295,7.76,311080.0,631949,7131,TV,12,Finished Airing,Summer,2015,Romance,Shoujo
Perfect Blue,110,296,8.53,336062.0,630786,17052,Movie,1,Finished Airing,,1998,Avant Garde,
Perfect Blue,110,296,8.53,336062.0,630786,17052,Movie,1,Finished Airing,,1998,Drama,
Perfect Blue,110,296,8.53,336062.0,630786,17052,Movie,1,Finished Airing,,1998,Horror,
Gakusen Toshi Asterisk,4854,297,6.83,360125.0,630273,2165,TV,12,Finished Airing,Fall,2015,Action,
Gakusen Toshi Asterisk,4854,297,6.83,360125.0,630273,2165,TV,12,Finished Airing,Fall,2015,Comedy,
Gakusen Toshi Asterisk,4854,297,6.83,360125.0,630273,2165,TV,12,Finished Airing,Fall,2015,Fantasy,
Gakusen Toshi Asterisk,4854,297,6.83,360125.0,630273,2165,TV,12,Finished Airing,Fall,2015,Romance,
Gakusen Toshi Asterisk,4854,297,6.83,360125.0,630273,2165,TV,12,Finished Airing,Fall,2015,Sci-Fi,
Gakusen Toshi Asterisk,4854,297,6.83,360125.0,630273,2165,TV,12,Finished Airing,Fall,2015,Ecchi,
Barakamon,188,298,8.38,323565.0,628821,12446,TV,12,Finished Airing,Summer,2014,,
Amagi Brilliant Park,1811,299,7.47,337157.0,626438,2543,TV,13,Finished Airing,Fall,2014,Comedy,
Amagi Brilliant Park,1811,299,7.47,337157.0,626438,2543,TV,13,Finished Airing,Fall,2014,Fantasy,
Blend S,2649,300,7.28,351111.0,625895,2909,TV,12,Finished Airing,Fall,2017,,
Saenai Heroine no Sodatekata,1776,301,7.49,297914.0,625176,4189,TV,12,Finished Airing,Winter,2015,Comedy,
Saenai Heroine no Sodatekata,1776,301,7.49,297914.0,625176,4189,TV,12,Finished Airing,Winter,2015,Romance,
Saenai Heroine no Sodatekata,1776,301,7.49,297914.0,625176,4189,TV,12,Finished Airing,Winter,2015,Ecchi,
Psycho-Pass 2,2120,302,7.4,335008.0,623679,1448,TV,11,Finished Airing,Fall,2014,Action,
Psycho-Pass 2,2120,302,7.4,335008.0,623679,1448,TV,11,Finished Airing,Fall,2014,Sci-Fi,
Psycho-Pass 2,2120,302,7.4,335008.0,623679,1448,TV,11,Finished Airing,Fall,2014,Suspense,
Suki tte Ii na yo.,2019,303,7.42,341435.0,623210,4726,TV,13,Finished Airing,Fall,2012,Drama,Shoujo
Suki tte Ii na yo.,2019,303,7.42,341435.0,623210,4726,TV,13,Finished Airing,Fall,2012,Romance,Shoujo
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,4092,304,7.0,325856.0,623160,5294,TV,12,Finished Airing,Summer,2013,,
Lucky☆Star,1039,305,7.74,309783.0,622887,11625,TV,24,Finished Airing,Spring,2007,,
Hotaru no Haka,125,306,8.51,370719.0,622817,7400,Movie,1,Finished Airing,,1988,,
Satsuriku no Tenshi,4257,307,6.96,290649.0,618982,5260,TV,16,Finished Airing,Summer,2018,Adventure,
Satsuriku no Tenshi,4257,307,6.96,290649.0,618982,5260,TV,16,Finished Airing,Summer,2018,Horror,
Satsuriku no Tenshi,4257,307,6.96,290649.0,618982,5260,TV,16,Finished Airing,Summer,2018,Suspense,
Gamers!,5139,308,6.77,353716.0,617489,2100,TV,12,Finished Airing,Summer,2017,Comedy,
Gamers!,5139,308,6.77,353716.0,617489,2100,TV,12,Finished Airing,Summer,2017,Romance,
Strike the Blood,3863,309,7.05,301948.0,616328,2215,TV,24,Finished Airing,Fall,2013,Action,
Strike the Blood,3863,309,7.05,301948.0,616328,2215,TV,24,Finished Airing,Fall,2013,Fantasy,
Strike the Blood,3863,309,7.05,301948.0,616328,2215,TV,24,Finished Airing,Fall,2013,Supernatural,
Strike the Blood,3863,309,7.05,301948.0,616328,2215,TV,24,Finished Airing,Fall,2013,Ecchi,
IS: Infinite Stratos,5877,310,6.64,350210.0,614624,2247,TV,12,Finished Airing,Winter,2011,Action,
IS: Infinite Stratos,5877,310,6.64,350210.0,614624,2247,TV,12,Finished Airing,Winter,2011,Comedy,
IS: Infinite Stratos,5877,310,6.64,350210.0,614624,2247,TV,12,Finished Airing,Winter,2011,Sci-Fi,
IS: Infinite Stratos,5877,310,6.64,350210.0,614624,2247,TV,12,Finished Airing,Winter,2011,Ecchi,
Hataraku Saibou,1508,311,7.56,300143.0,614419,2228,TV,13,Finished Airing,Summer,2018,,Shounen
Baka to Test to Shoukanjuu,1618,312,7.53,336671.0,614282,5545,TV,13,Finished Airing,Winter,2010,Comedy,
Baka to Test to Shoukanjuu,1618,312,7.53,336671.0,614282,5545,TV,13,Finished Airing,Winter,2010,Romance,
To LOVE-Ru,4147,313,6.99,310751.0,611607,4040,TV,26,Finished Airing,Spring,2008,Comedy,Shounen
To LOVE-Ru,4147,313,6.99,310751.0,611607,4040,TV,26,Finished Airing,Spring,2008,Romance,Shounen
To LOVE-Ru,4147,313,6.99,310751.0,611607,4040,TV,26,Finished Airing,Spring,2008,Sci-Fi,Shounen
To LOVE-Ru,4147,313,6.99,310751.0,611607,4040,TV,26,Finished Airing,Spring,2008,Ecchi,Shounen
Kamisama Hajimemashita,472,314,8.09,314325.0,610049,14030,TV,13,Finished Airing,Fall,2012,Comedy,Shoujo
Kamisama Hajimemashita,472,314,8.09,314325.0,610049,14030,TV,13,Finished Airing,Fall,2012,Fantasy,Shoujo
Kamisama Hajimemashita,472,314,8.09,314325.0,610049,14030,TV,13,Finished Airing,Fall,2012,Romance,Shoujo
Ergo Proxy,720,315,7.9,227024.0,608996,12743,TV,23,Finished Airing,Winter,2006,Mystery,
Ergo Proxy,720,315,7.9,227024.0,608996,12743,TV,23,Finished Airing,Winter,2006,Sci-Fi,
Little Witch Academia (TV),873,316,7.82,298088.0,607240,7194,TV,25,Finished Airing,Winter,2017,Adventure,
Little Witch Academia (TV),873,316,7.82,298088.0,607240,7194,TV,25,Finished Airing,Winter,2017,Comedy,
