,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
24,Great Pretender,303,325,8.24,288685,597191,9292,TV,23,Finished Airing,Summer,2020,"['Production I.G', 'Fuji TV', 'BS Fuji', 'TOHO animation', 'Hakuhodo DY Media Partners']",['add some'],['Wit Studio'],"['Action', 'Adventure', 'Mystery']",Adult Cast,N/A
25,Bakuman.,354,326,8.19,285937,595565,9284,TV,25,Finished Airing,Fall,2010,"['NHK', 'Shueisha']",['Media Blasters'],['J.C.Staff'],"['Comedy', 'Drama', 'Romance']",Otaku Culture,Shounen
26,Koukaku Kidoutai,275,327,8.27,309523,591933,12044,Movie,1,Finished Airing,N/A,1995,"['Bandai Visual', 'Kodansha']",['Manga Entertainment'],['Production I.G'],"['Action', 'Award Winning', 'Mystery', 'Sci-Fi', 'Suspense']","['Adult Cast', 'Detective', 'Mecha', 'Psychological']",Seinen
27,Kenpuu Denki Berserk,100,328,8.56,314992,591368,24618,TV,25,Finished Airing,Fall,1997,"['VAP', 'Hakusensha', 'Nippon Television Network']","['Media Blasters', 'NYAV Post']",['OLM'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror']","['Gore', 'Military', 'Mythology']",Seinen
28,Saiki Kusuo no Ψ-nan 2,159,329,8.43,351713,589592,3982,TV,24,Finished Airing,Winter,2018,"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Bandai Namco Entertainment', 'Shueisha', ""Toy's Factory"", 'Dear Stage inc.']",['add some'],"['J.C.Staff', 'Egg Firm']","['Comedy', 'Supernatural']","['Gag Humor', 'School', 'Super Power']",Shounen
29,Log Horizon 2nd Season,1466,330,7.57,327630,587074,1386,TV,25,Finished Airing,Fall,2014,['NHK'],"['Funimation', 'Sentai Filmworks']",['Studio Deen'],"['Action', 'Adventure', 'Fantasy']","['Adult Cast', 'Video Game']",N/A
30,Sankarea,2628,331,7.29,301647,585754,2571,TV,12,Finished Airing,Spring,2012,"['Lantis', 'Pony Canyon', 'TBS', 'Kodansha', 'BS-TBS']",['Funimation'],['Studio Deen'],"['Comedy', 'Horror', 'Romance', 'Supernatural', 'Ecchi']",N/A,Shounen
31,Grisaia no Kajitsu,1756,332,7.49,300612,584732,4284,TV,13,Finished Airing,Fall,2014,"['Frontier Works', 'AT-X', 'Bushiroad', 'NBCUniversal Entertainment Japan', 'Front Wing']",['Sentai Filmworks'],['8bit'],"['Drama', 'Romance']","['Harem', 'Psychological', 'School']",N/A
32,Suzumiya Haruhi no Shoushitsu,85,333,8.61,297103,582687,13077,Movie,1,Finished Airing,N/A,2010,"['Kadokawa Shoten', 'Animation Do']","['Funimation', 'Bandai Entertainment']",['Kyoto Animation'],"['Award Winning', 'Mystery', 'Sci-Fi', 'Supernatural']",School,N/A
33,Toaru Kagaku no Railgun,1224,334,7.67,276055,581606,5763,TV,24,Finished Airing,Fall,2009,"['Geneon Universal Entertainment', 'Movic', 'AT-X', 'ASCII Media Works']",['Funimation'],['J.C.Staff'],"['Action', 'Sci-Fi']",Super Power,N/A
34,Gintama°,5,335,9.07,232512,581042,15596,TV,51,Finished Airing,Spring,2015,"['TV Tokyo', 'Aniplex', 'Dentsu']","['Funimation', 'Crunchyroll']",['Bandai Namco Pictures'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
35,Sword Art Online Alternative: Gun Gale Online,4088,336,7.0,324767,580466,1448,TV,12,Finished Airing,Spring,2018,"['Aniplex', 'Egg Firm']",['Aniplex of America'],['Studio 3Hz'],N/A,"['Military', 'Video Game']",N/A
36,Vampire Knight,4532,337,6.89,341866,580120,7234,TV,13,Finished Airing,Spring,2008,"['TV Tokyo', 'Aniplex', 'Nihon Ad Systems']",['VIZ Media'],['Studio Deen'],"['Drama', 'Mystery', 'Romance', 'Supernatural']","['Love Polygon', 'Vampire']",Shoujo
37,Nagi no Asu kara,609,338,7.98,246563,578832,9341,TV,26,Finished Airing,Fall,2013,"['Geneon Universal Entertainment', 'Sotsu', 'Animax', 'Rondo Robe', 'Showgate', 'Infinite']","['NIS America, Inc.']",['P.A. Works'],"['Drama', 'Fantasy', 'Romance']",Love Polygon,N/A
38,Kimetsu no Yaiba: Mugen Ressha-hen,183,339,8.39,334457,576984,3705,TV,7,Finished Airing,Fall,2021,"['Aniplex', 'Shueisha']",['add some'],['ufotable'],"['Action', 'Fantasy']",Historical,Shounen
39,Zetsuen no Tempest,690,340,7.92,253517,573759,6459,TV,24,Finished Airing,Fall,2012,"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System', 'Yahoo! Japan']",['Aniplex of America'],['Bones'],"['Action', 'Drama', 'Fantasy', 'Mystery']",Psychological,Shounen
40,Shiki,1043,341,7.74,248898,572226,8025,TV,22,Finished Airing,Summer,2010,"['Aniplex', 'Dentsu', 'Fuji TV', 'DAX Production', 'Shueisha']",['Funimation'],['Daume'],"['Horror', 'Mystery', 'Supernatural', 'Suspense']","['Gore', 'Psychological', 'Vampire']",Shounen
41,Shokugeki no Souma: Shin no Sara,1034,342,7.75,329824,571787,1320,TV,12,Finished Airing,Fall,2019,"['Warner Bros. Japan', 'KlockWorx', 'Shueisha', 'Bandai Namco Arts']",['Sentai Filmworks'],['J.C.Staff'],"['Gourmet', 'Ecchi']",School,Shounen
42,Beelzebub,796,343,7.86,269711,571273,5235,TV,60,Finished Airing,Winter,2011,"['Pierrot', 'Dentsu', 'Yomiuri Telecasting', 'Shueisha']",['Discotek Media'],['Pierrot Plus'],"['Action', 'Comedy', 'Supernatural']","['Childcare', 'Delinquents', 'Mythology', 'School']",Shounen
43,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,1779,344,7.49,328964,566723,2059,TV,12,Finished Airing,Fall,2019,"['AT-X', 'Kadokawa Media House', 'Kadokawa', 'Legs']",['Funimation'],['White Fox'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody']",N/A
44,The Last: Naruto the Movie,936,345,7.79,376167,563289,2053,Movie,1,Finished Airing,N/A,2014,"['TV Tokyo', 'Shueisha']",['VIZ Media'],['Pierrot'],"['Action', 'Adventure', 'Fantasy', 'Romance']",N/A,Shounen
45,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,146,346,8.45,336941,562706,2507,Movie,1,Finished Airing,N/A,2013,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Kadokawa Pictures Japan', 'MAGES.']",['Funimation'],['White Fox'],"['Drama', 'Sci-Fi']",N/A,N/A
46,Ajin,2094,347,7.4,283313,562572,3057,TV,13,Finished Airing,Winter,2016,"['Mainichi Broadcasting System', 'Kodansha', 'KlockWorx', 'Sony Music Communications', 'TOHO animation', 'King Records']",['Sentai Filmworks'],['Polygon Pictures'],"['Action', 'Horror', 'Mystery', 'Supernatural']",Gore,Seinen
47,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,1886,348,7.45,300315,560876,3674,TV,10,Finished Airing,Winter,2013,"['Kadokawa Shoten', 'Nippon Columbia', 'flying DOG']",['Sentai Filmworks'],['Diomedéa'],"['Action', 'Comedy', 'Fantasy']",Isekai,N/A
48,Bungou Stray Dogs 3rd Season,314,349,8.22,291587,560204,4779,TV,12,Finished Airing,Spring,2019,"['WOWOW', 'Lantis', 'Movic', 'Bandai Namco Live Creative', 'Sony Music Entertainment', 'Glovision', 'Kadokawa Media House', 'Kadokawa', 'Bandai Namco Arts']",['add some'],['Bones'],"['Action', 'Mystery', 'Supernatural']","['Adult Cast', 'Organized Crime', 'Super Power']",Seinen
49,Hige wo Soru. Soshite Joshikousei wo Hirou.,2608,350,7.29,295462,558101,5967,TV,13,Finished Airing,Spring,2021,"['Toei Video', 'Pony Canyon', 'AT-X', 'Magic Capsule', 'KlockWorx', 'Hakuhodo DY Music & Pictures', 'BS11', 'Kadokawa', 'Yomiuri Shimbun', 'APDREAM', 'Dream Shift', 'Bergamo']",['add some'],['Project No.9'],"['Drama', 'Romance']",N/A,N/A
