,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
26,Kuragehime,427,962,8.12,105449,223813,4395,TV,11,Finished Airing,Fall,2010,"['Dentsu', 'Genco', 'Kodansha', 'Fuji TV', 'Toho', 'Asmik Ace', 'Sony Music Entertainment', 'Sakura Create', 'Fujipacific Music']",['Funimation'],"[""Brain's Base""]",N/A,"['Crossdressing', 'Visual Arts']",Josei
27,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,428,2447,8.12,36300,65399,81,Special,1,Finished Airing,N/A,2012,['Fuji TV'],['add some'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
28,Toki wo Kakeru Shoujo,429,228,8.12,436696,754689,5704,Movie,1,Finished Airing,N/A,2006,"['Kadokawa Shoten', 'Bandai', 'Memory-Tech', 'Happinet Pictures']","['Funimation', 'Bandai Entertainment', 'Kadokawa Pictures USA']",['Madhouse'],"['Award Winning', 'Drama', 'Romance', 'Sci-Fi']","['School', 'Time Travel']",N/A
29,Boku no Hero Academia 2nd Season,430,14,8.12,1619648,2358564,17149,TV,25,Finished Airing,Spring,2017,"['Dentsu', 'Yomiuri Telecasting', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Funimation'],['Bones'],N/A,"['School', 'Super Power']",Shounen
30,Detective Conan Movie 05: Countdown to Heaven,431,2579,8.12,35891,59880,55,Movie,1,Finished Airing,N/A,2001,['add some'],['Funimation'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",Detective,Shounen
31,Detective Conan Movie 14: The Lost Ship in the Sky,432,2736,8.12,30951,53410,57,Movie,1,Finished Airing,N/A,2010,"['Shogakukan-Shueisha Productions', 'TMS Entertainment']",['add some'],['Tokyo Movie Shinsha'],"['Action', 'Mystery']",Detective,Shounen
32,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,433,5373,8.12,8611,12675,116,Movie,1,Finished Airing,N/A,2011,"['TV Asahi', 'Asatsu DK']",['add some'],['Shin-Ei Animation'],"['Adventure', 'Comedy', 'Fantasy']",Mecha,N/A
33,Fullmetal Alchemist,434,74,8.12,857603,1407064,25249,TV,51,Finished Airing,Fall,2003,"['Aniplex', 'Dentsu', 'Square Enix', 'Mainichi Broadcasting System']","['Funimation', 'Aniplex of America']",['Bones'],"['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy']",Military,Shounen
34,Ginga Eiyuu Densetsu Gaiden,435,4233,8.12,8387,22732,65,OVA,24,Finished Airing,N/A,1998,"['Kitty Films', 'Tokuma Shoten', 'Wright Staff']",['Sentai Filmworks'],['K-Factory'],"['Action', 'Drama', 'Sci-Fi']","['Military', 'Space']",N/A
35,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,436,3268,8.12,17343,38769,67,Special,1,Finished Airing,N/A,2015,['add some'],['add some'],['Sunrise'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
36,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,437,1150,8.12,109138,185118,761,TV,12,Finished Airing,Spring,2020,"['WOWOW', 'Genco', 'MediaNet', 'KlockWorx', 'flying DOG', 'BS Fuji', 'Yomiuri TV Enterprise', 'ABC Animation', 'Happinet', 'Tokyo Animator Gakuin', 'TO Books', 'JTB Next Creation']",['Crunchyroll'],['Ajia-do'],N/A,"['Isekai', 'Reincarnation']",N/A
37,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,438,4544,8.12,8578,19454,95,TV,13,Finished Airing,Spring,2019,['Sunrise Music'],['add some'],['Sunrise'],"['Action', 'Sci-Fi']","['Mecha', 'Military', 'Space']",Shounen
38,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,439,867,8.11,132751,249409,1508,Movie,1,Finished Airing,N/A,2018,"['Lantis', 'Pony Canyon', 'TBS']",['Sentai Filmworks'],['Kyoto Animation'],"['Comedy', 'Drama', 'Romance']",School,N/A
39,Detroit Metal City,440,1067,8.11,105228,202832,3211,OVA,12,Finished Airing,N/A,2008,"['Sony Music Entertainment', 'Beyond C.']",['Sentai Filmworks'],['Studio 4°C'],N/A,"['Gag Humor', 'Music']",Seinen
40,Diamond no Ace,441,928,8.11,109349,232013,4426,TV,75,Finished Airing,Fall,2013,"['TV Tokyo', 'Sotsu', 'Pony Canyon', 'Kodansha', 'AT-X', 'DAX Production']",['add some'],"['Production I.G', 'Madhouse']",N/A,"['School', 'Team Sports']",Shounen
41,Doupo Cangqiong: San Nian Zhi Yue,442,7452,8.11,2608,5626,157,ONA,13,Finished Airing,N/A,2021,['Tencent Penguin Pictures'],['add some'],['Motion Magic'],"['Action', 'Fantasy']",Martial Arts,N/A
42,Durarara!!,443,81,8.11,641217,1343433,29618,TV,24,Finished Airing,Winter,2010,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'ASCII Media Works', 'Sakura Create']",['Aniplex of America'],"[""Brain's Base""]","['Action', 'Mystery', 'Supernatural']",N/A,N/A
43,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,444,3559,8.11,15491,32541,33,Special,1,Finished Airing,N/A,2015,"['TV Tokyo', 'Dentsu']",['add some'],['Bandai Namco Pictures'],"['Action', 'Comedy']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
44,Kaze Tachinu,445,709,8.11,172717,302897,2965,Movie,1,Finished Airing,N/A,2013,['Nichion'],['Disney Platform Distribution'],['Studio Ghibli'],"['Award Winning', 'Drama', 'Romance']",Historical,N/A
45,Kidou Senshi Gundam 00,446,1025,8.11,117146,211304,4363,TV,25,Finished Airing,Fall,2007,"['Sotsu', 'Asatsu DK', 'Mainichi Broadcasting System', 'Sony Music Entertainment']",['Bandai Entertainment'],['Sunrise'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",N/A
46,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,447,1930,8.11,45898,96326,239,Special,1,Finished Airing,N/A,2006,"['Bandai Visual', 'Dentsu', 'Victor Entertainment', 'Nippon Television Network']","['Bandai Entertainment', 'Manga Entertainment']",['Production I.G'],"['Award Winning', 'Mystery', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Military']",Seinen
47,Mahoutsukai no Yome: Hoshi Matsu Hito,448,813,8.11,117475,266181,699,OVA,3,Finished Airing,N/A,2016,"['Production I.G', 'flying DOG']",['Crunchyroll'],['Wit Studio'],"['Fantasy', 'Supernatural']",N/A,Shounen
48,Romantic Killer,449,1557,8.11,66132,127738,1806,ONA,12,Finished Airing,N/A,2022,"['Shueisha', 'Netflix']",['add some'],['domerica'],"['Comedy', 'Romance', 'Supernatural']","['Parody', 'Reverse Harem']",Shounen
49,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,450,1061,8.11,125473,203550,431,ONA,6,Finished Airing,N/A,2019,['add some'],['add some'],"['J.C.Staff', 'Egg Firm']","['Comedy', 'Supernatural']","['Gag Humor', 'School', 'Super Power']",Shounen
