,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
10,Saenai Heroine no Sodatekata ♭,983,611,7.77,176270,345447,1647,TV,11,Finished Airing,Spring,2017,"['Aniplex', 'Dentsu', 'Fuji TV', 'Cospa', 'Good Smile Company', 'Kansai Telecasting', 'Fujimi Shobo']",['add some'],['A-1 Pictures'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'Otaku Culture', 'School']",N/A
11,Outbreak Company,3105,612,7.2,173162,345001,882,TV,12,Finished Airing,Fall,2013,"['Pony Canyon', 'TBS', 'Kodansha', 'Movic', 'DAX Production']",['Sentai Filmworks'],['feel.'],"['Comedy', 'Fantasy']","['Harem', 'Isekai', 'Otaku Culture', 'Parody']",N/A
12,Kishuku Gakkou no Juliet,1891,613,7.45,164180,343507,1839,TV,12,Finished Airing,Fall,2018,['NBCUniversal Entertainment Japan'],['add some'],['LIDENFILMS'],"['Action', 'Comedy', 'Romance']",School,Shounen
13,Haiyore! Nyaruko-san,4113,614,7.0,147489,343188,1287,TV,12,Finished Airing,Spring,2012,"['TV Tokyo', 'Avex Entertainment', 'Sotsu', 'KlockWorx', 'Cospa', 'SoftBank Creative', 'Studio Mausu', 'Bulls Eye']","['NIS America, Inc.']",['Xebec'],"['Comedy', 'Sci-Fi']",Parody,N/A
14,Gantz,4109,615,7.0,173011,343135,2326,TV,13,Finished Airing,Spring,2004,['Fuji TV'],"['ADV Films', 'Funimation']",['Gonzo'],"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Supernatural', 'Ecchi']","['Gore', 'Psychological', 'Survival']",Seinen
15,Jigoku Shoujo,1372,616,7.61,129043,343063,3045,TV,26,Finished Airing,Fall,2005,"['Aniplex', 'SKY Perfect Well Think']",['Funimation'],['Studio Deen'],"['Horror', 'Mystery', 'Supernatural']",Psychological,N/A
16,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,531,617,8.03,208437,342898,707,OVA,1,Finished Airing,N/A,2017,['add some'],['Discotek Media'],['Studio Deen'],"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody', 'Reincarnation']",N/A
17,Mirai Nikki: Redial,2557,618,7.3,215015,342729,587,OVA,1,Finished Airing,N/A,2013,['add some'],['Funimation'],['asread.'],N/A,Psychological,Shounen
18,Black★Rock Shooter (TV),4933,619,6.81,171503,342650,2171,TV,8,Finished Airing,Winter,2012,"['Aniplex', 'Dentsu', 'Fuji TV', 'Toho', 'Ultra Super Pictures', 'Sony Music Entertainment', 'Fujipacific Music', 'MAGES.', 'Good Smile Company']",['Discotek Media'],"['Ordet', 'SANZIGEN']","['Action', 'Drama']","['Mahou Shoujo', 'Super Power']",N/A
19,Initial D First Stage,228,620,8.32,172001,342337,10770,TV,26,Finished Airing,Spring,1998,"['OB Planning', 'Fuji TV']","['Funimation', 'Tokyopop']","['Gallop', 'Studio Comet']","['Action', 'Drama']",Racing,Seinen
20,Genjitsu Shugi Yuusha no Oukoku Saikenki,2890,621,7.24,172125,342173,2384,TV,13,Finished Airing,Summer,2021,"['Magic Bus', 'King Records', 'WOWMAX']",['Funimation'],['J.C.Staff'],"['Action', 'Fantasy', 'Romance']","['Harem', 'Isekai', 'Military']",N/A
21,Kemono Jihen,2123,622,7.4,152648,341465,2152,TV,12,Finished Airing,Winter,2021,"['Frontier Works', 'Lantis', 'Shueisha', 'Yomiuri TV Enterprise', 'Bandai Namco Arts', 'JTB Next Creation']",['Funimation'],['Ajia-do'],"['Action', 'Mystery', 'Supernatural']",Mythology,Shounen
22,Arakawa Under the Bridge,1487,623,7.57,148778,341402,2306,TV,13,Finished Airing,Spring,2010,"['Square Enix', 'Starchild Records', 'Rakuonsha']","['NIS America, Inc.']",['Shaft'],"['Comedy', 'Romance']",N/A,Seinen
23,Air Gear,1758,624,7.49,175861,340880,3545,TV,25,Finished Airing,Spring,2006,"['Marvelous', 'Kodansha']","['ADV Films', 'Funimation']",['Toei Animation'],"['Action', 'Ecchi']",N/A,Shounen
24,Jormungand,926,625,7.8,145069,340709,2903,TV,12,Finished Airing,Spring,2012,"['Geneon Universal Entertainment', 'Shogakukan-Shueisha Productions']",['Funimation'],['White Fox'],"['Action', 'Adventure']",Organized Crime,Seinen
25,Bakuman. 2nd Season,206,626,8.35,204732,340293,1361,TV,25,Finished Airing,Fall,2011,"['NHK', 'Shueisha']",['Media Blasters'],['J.C.Staff'],"['Comedy', 'Drama', 'Romance']",Otaku Culture,Shounen
26,"Sentouin, Hakenshimasu!",3283,627,7.17,158843,340148,1935,TV,12,Finished Airing,Spring,2021,"['Nippon Columbia', 'Kadokawa']",['Funimation'],['J.C.Staff'],"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",Isekai,N/A
27,Madan no Ou to Vanadis,3503,628,7.12,171659,339301,980,TV,13,Finished Airing,Fall,2014,"['Media Factory', 'Movic']",['Funimation'],['Satelight'],"['Adventure', 'Fantasy', 'Romance', 'Ecchi']",Harem,N/A
28,BNA,2281,629,7.36,185650,339096,2484,TV,12,Finished Airing,Spring,2020,"['Movic', 'Fuji TV', 'Ultra Super Pictures', 'BS Fuji', 'TOHO animation', 'Hakuhodo DY Media Partners', 'Bandai Spirits', 'Toho Music']",['add some'],['Trigger'],"['Action', 'Fantasy']","['Anthropomorphic', 'Super Power']",N/A
29,Akagami no Shirayuki-hime 2nd Season,621,630,7.97,188221,338815,1671,TV,12,Finished Airing,Winter,2016,"['Hakusensha', 'Warner Bros. Japan', 'KlockWorx', 'Showgate']",['Funimation'],['Bones'],"['Drama', 'Fantasy', 'Romance']",N/A,Shoujo
30,"Tantei wa Mou, Shindeiru.",7531,631,6.36,125794,338632,3060,TV,12,Finished Airing,Summer,2021,"['AT-X', 'Kadokawa Media House', 'Kadokawa', 'INCS toenter']",['Funimation'],['ENGI'],"['Comedy', 'Drama', 'Mystery', 'Romance']",N/A,N/A
31,Berserk,7809,632,6.3,168506,338349,2276,TV,12,Finished Airing,Summer,2016,"['WOWOW', 'Mainichi Broadcasting System', 'Hakusensha', 'Ultra Super Pictures', 'LIDENFILMS', 'NBCUniversal Entertainment Japan', 'Lucent Pictures Entertainment', 'Docomo Anime Store', 'Koei Tecmo Games', 'Rialto Entertainment']","['Funimation', 'Crunchyroll']","['Millepensee', 'GEMBA']","['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror']","['Gore', 'Mythology']",Seinen
32,Vinland Saga Season 2,46,633,8.72,47466,337724,3732,TV,24,Currently Airing,Winter,2023,"['Dentsu', 'Kodansha', 'Twin Engine']",['add some'],['MAPPA'],"['Action', 'Adventure', 'Drama']","['Gore', 'Historical']",Seinen
33,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",4285,634,6.95,158863,336889,1899,TV,12,Finished Airing,Spring,2021,"['Square Enix', 'Movic', 'AT-X', 'Nippon Columbia', 'KlockWorx', 'Studio Mausu', 'Bushiroad', 'Hakuhodo DY Music & Pictures', 'Medicos Entertainment', 'BS11', 'DMM.com', 'SB Creative']",['add some'],['Revoroot'],"['Comedy', 'Fantasy']","['CGDCT', 'Isekai', 'Reincarnation']",N/A
34,Danna ga Nani wo Itteiru ka Wakaranai Ken,2603,635,7.29,178675,336468,809,TV,13,Finished Airing,Fall,2014,"['DAX Production', 'Dream Creation']",['add some'],['Seven'],"['Comedy', 'Romance']","['Adult Cast', 'Otaku Culture']",N/A
35,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,2885,636,7.24,179653,336106,1671,TV,12,Finished Airing,Summer,2016,['add some'],['Funimation'],['Lerche'],"['Action', 'Horror', 'Mystery']","['High Stakes Game', 'Psychological', 'Survival']",N/A
36,Space☆Dandy,765,637,7.88,145131,335320,5154,TV,13,Finished Airing,Winter,2014,"['Bandai Visual', 'flying DOG', 'Bandai Namco Entertainment']",['Funimation'],['Bones'],"['Comedy', 'Sci-Fi']","['Adult Cast', 'Space']",N/A
37,Shingeki no Kyojin: The Final Season - Kanketsu-hen,1,638,9.19,85824,335086,6541,Special,2,Currently Airing,N/A,2023,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprise']",['add some'],['MAPPA'],"['Action', 'Drama', 'Suspense']","['Gore', 'Military', 'Survival']",Shounen
38,Evangelion: 3.0+1.0 Thrice Upon a Time,83,639,8.61,132901,334558,6665,Movie,1,Finished Airing,N/A,2021,['add some'],['add some'],['Khara'],"['Action', 'Award Winning', 'Drama', 'Sci-Fi', 'Suspense']","['Mecha', 'Psychological']",N/A
39,Id:Invaded,835,640,7.84,141085,334161,2670,TV,13,Finished Airing,Winter,2020,"['Toei Animation', 'BS11', 'Kadokawa Media House', 'NTT Plala', 'Kadokawa', 'Anima&Co.']",['Funimation'],['NAZ'],"['Mystery', 'Sci-Fi', 'Suspense']","['Adult Cast', 'Detective', 'Psychological']",N/A
40,Gyakkyou Burai Kaiji: Ultimate Survivor,270,641,8.27,151844,333085,9602,TV,26,Finished Airing,Fall,2007,"['VAP', 'Nippon Television Network']",['Sentai Filmworks'],['Madhouse'],N/A,"['Adult Cast', 'High Stakes Game', 'Psychological', 'Strategy Game']",Seinen
41,Sayonara Zetsubou Sensei,791,642,7.86,124339,332298,4606,TV,12,Finished Airing,Summer,2007,"['Starchild Records', 'Omnibus Japan']","['Nozomi Entertainment', 'Media Blasters']",['Shaft'],N/A,"['Gag Humor', 'Parody', 'School']",Shounen
42,Diabolik Lovers,12620,643,5.2,188945,331273,1694,TV,12,Finished Airing,Fall,2013,"['Frontier Works', 'Idea Factory', 'Showgate']",['Sentai Filmworks'],['Zexcs'],N/A,"['Reverse Harem', 'School', 'Vampire']",Shoujo
43,Arifureta Shokugyou de Sekai Saikyou 2nd Season,3155,644,7.19,126423,330684,4161,TV,12,Finished Airing,Winter,2022,['add some'],['add some'],"['asread.', 'studio MOTHER']","['Action', 'Adventure', 'Fantasy']","['Harem', 'Isekai']",N/A
44,Sewayaki Kitsune no Senko-san,2415,645,7.33,164862,330660,2124,TV,12,Finished Airing,Spring,2019,"['Docomo Anime Store', 'Kadokawa']",['Funimation'],['Doga Kobo'],"['Slice of Life', 'Supernatural']",Iyashikei,N/A
45,Kami nomi zo Shiru Sekai: Megami-hen,572,646,8.01,187102,330583,2021,TV,12,Finished Airing,Summer,2013,"['TV Tokyo', 'Geneon Universal Entertainment', 'Shogakukan', 'Imagine']",['Sentai Filmworks'],['Manglobe'],"['Comedy', 'Romance', 'Supernatural']","['Harem', 'Otaku Culture']",Shounen
46,Detective Conan,378,647,8.17,151542,328659,13627,TV,Unknown,Currently Airing,Winter,1996,"['Yomiuri Telecasting', 'TMS-Kyokuchi', 'Shogakukan']","['Funimation', 'Crunchyroll']",['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",Detective,Shounen
47,Mimi wo Sumaseba,324,648,8.22,185463,328595,4500,Movie,1,Finished Airing,N/A,1995,['Tokuma Shoten'],"['Disney Platform Distribution', 'GKIDS']",['Studio Ghibli'],"['Drama', 'Romance']",N/A,Shoujo
48,Jaku-Chara Tomozaki-kun,3533,649,7.12,163091,328362,1764,TV,12,Finished Airing,Winter,2021,"['Pony Canyon', 'APDREAM', 'Bit grooove promotion', 'Dream Shift', 'Bergamo']",['Funimation'],['Project No.9'],"['Drama', 'Romance']",School,N/A
49,B: The Beginning,3158,650,7.19,166650,328296,1367,ONA,12,Finished Airing,N/A,2018,['Netflix'],['add some'],['Production I.G'],"['Action', 'Mystery', 'Supernatural', 'Suspense']","['Detective', 'Psychological']",N/A
