,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
18,Dumbbell Nan Kilo Moteru?,2764,569,7.26,169045,365808,1230,TV,12,Finished Airing,Summer,2019,"['AT-X', 'Shogakukan', 'Kadokawa Media House', 'RAY', 'NTT Plala', 'Kadokawa']",['Funimation'],['Doga Kobo'],"['Comedy', 'Ecchi']",CGDCT,N/A
19,Isekai Quartet,2108,570,7.4,204153,365461,996,TV,12,Finished Airing,Spring,2019,['Kadokawa'],['Funimation'],['Studio PuYUKAI'],"['Comedy', 'Fantasy']","['Isekai', 'Parody']",N/A
20,Amagami SS,2572,571,7.3,154162,364603,2188,TV,25,Finished Airing,Summer,2010,"['Pony Canyon', 'TBS', 'Movic']",['Sentai Filmworks'],['AIC'],N/A,"['Harem', 'School']",N/A
21,Dragon Ball Kai,1090,572,7.72,226301,364221,3061,TV,97,Finished Airing,Spring,2009,['add some'],['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Martial Arts', 'Super Power']",Shounen
22,Blood+,1348,573,7.62,155473,363985,4280,TV,50,Finished Airing,Fall,2005,"['Aniplex', 'Mainichi Broadcasting System']",['Sony Pictures Entertainment'],['Production I.G'],"['Action', 'Drama', 'Horror', 'Mystery', 'Supernatural']","['Gore', 'Military', 'Vampire']",N/A
23,Date A Live III,3149,574,7.19,190823,363851,1614,TV,12,Finished Airing,Winter,2019,"['Nippon Columbia', 'Kadokawa']",['Funimation'],['J.C.Staff'],"['Comedy', 'Romance', 'Sci-Fi']","['Harem', 'Mecha', 'School']",N/A
24,Sakamichi no Apollon,238,575,8.31,163641,363665,6802,TV,12,Finished Airing,Spring,2012,"['Dentsu', 'Fuji TV', 'Toho', 'DAX Production', 'Sony Music Entertainment']",['Sentai Filmworks'],"['Tezuka Productions', 'MAPPA']","['Drama', 'Romance']","['Historical', 'Love Polygon', 'Music', 'School']",Josei
25,Hidan no Aria,4983,576,6.8,189942,363267,883,TV,12,Finished Airing,Spring,2011,"['TBS', 'Magic Capsule', 'flying DOG']",['Funimation'],['J.C.Staff'],"['Action', 'Comedy', 'Romance']",School,N/A
26,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,7004,577,6.44,212813,363009,1610,OVA,4,Finished Airing,N/A,2013,['MAGES.'],['Maiden Japan'],['asread.'],"['Horror', 'Mystery', 'Supernatural']",Gore,N/A
27,"Kanojo, Okarishimasu 2nd Season",4658,578,6.87,118055,362902,4819,TV,12,Finished Airing,Summer,2022,"['Mainichi Broadcasting System', 'Kodansha', 'DMM pictures', 'DMM Music']",['add some'],['TMS Entertainment'],"['Comedy', 'Romance']",N/A,Shounen
28,Durarara!!x2 Ketsu,507,579,8.06,178824,362536,1066,TV,12,Finished Airing,Winter,2016,['Aniplex'],['Aniplex of America'],['Shuka'],"['Action', 'Mystery', 'Supernatural']",N/A,N/A
29,Josee to Tora to Sakana-tachi,162,580,8.42,181622,362651,5447,Movie,1,Finished Airing,N/A,2020,"['Shochiku', 'Kadokawa', 'Sonilude', 'Movie Walker']",['Funimation'],['Bones'],"['Drama', 'Romance']",Visual Arts,N/A
30,Golden Boy,545,581,8.03,197094,362395,5380,OVA,6,Finished Airing,N/A,1995,"['KSS', 'Shueisha']","['ADV Films', 'Media Blasters', 'Discotek Media']",['APPP'],"['Adventure', 'Comedy', 'Ecchi']","['Adult Cast', 'Gag Humor', 'Workplace']",Seinen
31,ReLIFE: Kanketsu-hen,339,582,8.21,215070,361374,1694,Special,4,Finished Airing,N/A,2018,"['comico', 'TMS Music']",['Funimation'],['TMS Entertainment'],"['Drama', 'Romance']",School,N/A
32,Tamako Love Story,705,583,7.92,166374,361033,2130,Movie,1,Finished Airing,N/A,2014,"['Pony Canyon', 'TBS']",['Sentai Filmworks'],['Kyoto Animation'],"['Award Winning', 'Romance', 'Slice of Life']",N/A,N/A
33,Arslan Senki (TV),1228,584,7.66,161691,360979,1668,TV,25,Finished Airing,Spring,2015,"['Dentsu', 'Mainichi Broadcasting System', 'Kodansha', 'Magic Capsule', 'Ultra Super Pictures', 'Graphinica', 'NBCUniversal Entertainment Japan']",['Funimation'],"['SANZIGEN', 'LIDENFILMS']","['Action', 'Adventure', 'Drama', 'Fantasy']","['Historical', 'Military']",Shounen
34,Busou Shoujo Machiavellianism,4544,585,6.89,194402,360598,933,TV,12,Finished Airing,Spring,2017,"['Media Factory', 'AT-X', 'Nippon Columbia', 'KlockWorx', 'Glovision', 'Kadokawa Media House', 'Toshiba Digital Frontiers', 'Tsukuru no Mori']",['Sentai Filmworks'],"['SILVER LINK.', 'Connect']","['Action', 'Comedy', 'Ecchi']","['Harem', 'School']",Shounen
35,Majo no Tabitabi,1561,586,7.55,163962,360023,3366,TV,12,Finished Airing,Fall,2020,"['Lantis', 'Movic', 'AT-X', 'Kadokawa Media House', 'Kadokawa', 'SB Creative']",['Funimation'],['C2C'],"['Adventure', 'Fantasy']",N/A,N/A
36,Baka to Test to Shoukanjuu Ni!,1165,587,7.69,218402,359945,1184,TV,13,Finished Airing,Summer,2011,"['Lantis', 'Media Factory', 'Enterbrain', 'Cospa', 'Kadokawa Contents Gate', 'TV Tokyo Music', 'PRA', 'T.O Entertainment', 'Hakuhodo DY Media Partners']",['Funimation'],['SILVER LINK.'],"['Comedy', 'Romance']","['Love Polygon', 'School', 'Super Power']",N/A
37,Bishoujo Senshi Sailor Moon,1085,588,7.72,179001,359956,9681,TV,46,Finished Airing,Spring,1992,"['TV Asahi', 'Toei Advertising']","['ADV Films', 'VIZ Media', 'DiC Entertainment']",['Toei Animation'],"['Fantasy', 'Romance']","['Mahou Shoujo', 'Mythology']",Shoujo
38,Dragon Ball Super: Broly,401,589,8.15,250128,359771,2721,Movie,1,Finished Airing,N/A,2018,"['Shueisha', 'Echoes']",['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']","['Martial Arts', 'Super Power']",Shounen
39,Platinum End,9099,590,6.07,119267,359694,2532,TV,24,Finished Airing,Fall,2021,"['Pierrot', 'Dentsu', 'Pony Canyon', 'TBS', 'Magic Capsule', 'Medicos Entertainment', 'BS11']",['add some'],['Signal.MD'],"['Drama', 'Supernatural', 'Suspense']","['Mythology', 'Psychological', 'Survival']",Shounen
40,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,140,591,8.47,211809,355946,8210,Movie,1,Finished Airing,N/A,2013,"['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha']",['Aniplex of America'],['Shaft'],"['Award Winning', 'Drama', 'Mystery', 'Suspense']","['Mahou Shoujo', 'Psychological']",N/A
41,Made in Abyss: Retsujitsu no Ougonkyou,58,592,8.67,137441,355718,4724,TV,12,Finished Airing,Summer,2022,"['AT-X', 'Takeshobo', 'Kadokawa Media House', 'Cygames', 'Kadokawa', 'Global Solutions', 'Sony Music Solutions', 'IRMA LA DOUCE']",['Sentai Filmworks'],['Kinema Citrus'],"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']","['Gore', 'Survival']",N/A
42,Vampire Knight Guilty,3590,593,7.1,217831,355339,2536,TV,13,Finished Airing,Fall,2008,"['TV Tokyo', 'Aniplex']",['VIZ Media'],['Studio Deen'],"['Drama', 'Mystery', 'Romance', 'Supernatural']","['Love Polygon', 'Vampire']",Shoujo
43,To LOVE-Ru Darkness,2000,594,7.43,192781,354743,2096,TV,12,Finished Airing,Fall,2012,"['Geneon Universal Entertainment', 'Magic Capsule', 'Shueisha']",['Sentai Filmworks'],['Xebec'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'School']",Shounen
44,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,124,595,8.51,205560,354624,3333,Movie,1,Finished Airing,N/A,2019,"['Aniplex', 'Notes', 'Kadokawa']",['Aniplex of America'],['ufotable'],"['Action', 'Fantasy', 'Supernatural']",N/A,N/A
45,Cowboy Bebop: Tengoku no Tobira,189,596,8.38,202768,354484,1409,Movie,1,Finished Airing,N/A,2001,"['Sunrise', 'Bandai Visual']",['Sony Pictures Entertainment'],['Bones'],"['Action', 'Sci-Fi']","['Adult Cast', 'Space']",N/A
46,Special A,1693,597,7.51,181150,353887,2681,TV,24,Finished Airing,Spring,2008,['Showgate'],['Sentai Filmworks'],"['Gonzo', 'AIC']","['Comedy', 'Romance']",School,Shoujo
47,Afro Samurai,2276,598,7.36,190962,353531,1790,TV,5,Finished Airing,Spring,2007,"['Dentsu', 'Victor Entertainment', 'Pony Canyon', 'Fuji TV']",['Funimation'],['Gonzo'],"['Action', 'Adventure']","['Gore', 'Samurai']",N/A
48,Hundred,7790,599,6.31,183848,353380,618,TV,12,Finished Airing,Spring,2016,"['TV Tokyo', 'Sotsu', 'Half H.P Studio', 'AT-X', 'DIVE II Entertainment', 'Avex Pictures', 'BS Japan']","['Funimation', 'Crunchyroll']",['Production IMS'],"['Action', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'Mecha', 'School']",N/A
49,Quanzhi Gaoshou,754,600,7.89,168073,352560,3818,ONA,12,Finished Airing,N/A,2017,"['bilibili', 'Tencent Penguin Pictures', 'China Literature Limited']",['add some'],['B.CMAY PICTURES'],N/A,Video Game,N/A
