,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
11,Tsurezure Children,1481,262,7.57,372098,686356,2616,TV,12,Finished Airing,Summer,2017,"['Nihon Ad Systems', 'Kodansha', 'Movic', 'KlockWorx', 'Sony Music Entertainment', 'King Records', 'BS11', 'Animatic', 'Marui Group']",['Funimation'],['Studio Gokumi'],"['Comedy', 'Romance']",School,Shounen
12,Eromanga-sensei,7457,263,6.37,404814,684595,2686,TV,12,Finished Airing,Spring,2017,"['Aniplex', 'Movic', 'ASCII Media Works', 'BS11', 'Kinoshita Group Holdings']",['Aniplex of America'],['A-1 Pictures'],"['Comedy', 'Drama', 'Romance', 'Ecchi']",N/A,N/A
13,Hellsing,1758,264,7.49,352099,684209,5822,TV,13,Finished Airing,Fall,2001,"['Fuji TV', 'Pioneer LDC']","['Funimation', 'Geneon Entertainment USA']",['Gonzo'],"['Action', 'Horror', 'Supernatural']","['Adult Cast', 'Gore', 'Vampire']",Seinen
14,Nanatsu no Taizai: Seisen no Shirushi,4133,265,6.99,410335,678571,784,TV,4,Finished Airing,Summer,2016,"['Aniplex', 'Dentsu', 'Kodansha', 'Movic']",['add some'],['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
15,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,620,266,7.97,404865,678302,1394,TV,12,Finished Airing,Spring,2018,['Shueisha'],['Sentai Filmworks'],['J.C.Staff'],"['Gourmet', 'Ecchi']",School,Shounen
16,Rokudenashi Majutsu Koushi to Akashic Records,3427,267,7.14,387311,677835,3146,TV,12,Finished Airing,Spring,2017,"['Media Factory', 'AT-X', 'Kadokawa Pictures Japan', 'Ultra Super Pictures', 'Tohokushinsha Film Corporation', 'Sony Music Communications', 'Fujimi Shobo', 'Kanetsu Investment']",['Funimation'],['LIDENFILMS'],"['Action', 'Fantasy']",School,N/A
17,Nanatsu no Taizai: Kamigami no Gekirin,6960,268,6.45,385697,676840,1352,TV,24,Finished Airing,Fall,2019,"['TV Tokyo', 'VAP', 'Dentsu', 'Kodansha', 'Movic', 'Sammy']",['add some'],['Studio Deen'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
18,Tate no Yuusha no Nariagari Season 2,6310,269,6.56,200911,673183,12386,TV,13,Finished Airing,Spring,2022,"['Frontier Works', 'AT-X', 'Nippon Columbia', 'Glovision', 'Good Smile Company', 'Sammy', 'Crunchyroll', 'Kadokawa Media House', 'NTT Plala', 'Kadokawa']",['add some'],"['Kinema Citrus', 'DR Movie']","['Action', 'Adventure', 'Drama', 'Fantasy']",Isekai,N/A
19,91 Days,857,270,7.83,307311,673063,7598,TV,12,Finished Airing,Summer,2016,"['Shochiku', 'Mainichi Broadcasting System', 'Shochiku Music Publishing']","['Funimation', 'Crunchyroll']",['Shuka'],"['Action', 'Drama']","['Historical', 'Organized Crime']",N/A
20,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,4655,271,6.87,394276,672500,2433,TV,12,Finished Airing,Summer,2018,"['Sotsu', 'Kodansha', 'Half H.P Studio', 'AT-X', 'KlockWorx', 'DIVE II Entertainment', '81 Produce', 'Tokyo MX', 'Avex Pictures', 'Q-Tec', 'Animatic', 'Eswood']",['Funimation'],['Ajia-do'],"['Comedy', 'Fantasy', 'Ecchi']","['Harem', 'Isekai']",N/A
21,D.Gray-man,563,272,8.02,278164,665929,13537,TV,103,Finished Airing,Fall,2006,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Half H.P Studio', 'Sony Music Entertainment', 'Studio Jack']",['Funimation'],['TMS Entertainment'],"['Action', 'Adventure', 'Comedy']","['Mythology', 'Super Power']",Shounen
22,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,194,273,8.37,359835,665315,13343,TV,12,Finished Airing,Summer,2020,"['Marvelous', 'TBS', 'Movic', 'Delfi Sound', 'NBCUniversal Entertainment Japan']",['Sentai Filmworks'],['feel.'],"['Comedy', 'Romance']","['Love Polygon', 'School']",N/A
23,Ore no Imouto ga Konnani Kawaii Wake ga Nai,4196,274,6.97,376388,662414,4405,TV,12,Finished Airing,Fall,2010,"['Aniplex', 'AIC', 'Movic', 'ASCII Media Works', 'Jumondo']",['Aniplex of America'],['AIC Build'],N/A,Otaku Culture,N/A
24,Nisekoi:,2323,275,7.35,407159,662035,1801,TV,12,Finished Airing,Spring,2015,"['Aniplex', 'Shueisha']",['Aniplex of America'],['Shaft'],"['Comedy', 'Romance']","['Harem', 'School']",Shounen
25,Tonikaku Kawaii,733,276,7.9,372291,661630,9571,TV,12,Finished Airing,Fall,2020,"['Shogakukan-Shueisha Productions', 'Warner Bros. Japan', 'KlockWorx', 'Shogakukan', 'Crunchyroll SC Anime Fund']",['Crunchyroll'],['Seven Arcs'],"['Comedy', 'Romance']",N/A,Shounen
26,Blood Lad,2757,277,7.26,347940,660366,2005,TV,10,Finished Airing,Summer,2013,"['Kadokawa Shoten', 'KlockWorx', 'flying DOG']",['VIZ Media'],"[""Brain's Base""]","['Action', 'Comedy', 'Supernatural']","['Delinquents', 'Mythology', 'Vampire']",Seinen
27,Rosario to Vampire,5187,278,6.76,383644,657172,3389,TV,13,Finished Airing,Winter,2008,"['GDH', 'Yomiko Advertising', 'Happinet Pictures', 'Atelier Musa', 'Shueisha', 'Sotsu Music Publishing', 'Imagine']",['Funimation'],['Gonzo'],"['Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'School', 'Vampire']",Shounen
28,K-On!!,382,279,8.17,364298,657014,14121,TV,26,Finished Airing,Spring,2010,"['Pony Canyon', 'TBS', 'Movic', 'Rakuonsha', 'Animation Do']",['Sentai Filmworks'],['Kyoto Animation'],"['Award Winning', 'Comedy']","['CGDCT', 'Music', 'School']",N/A
29,Himouto! Umaru-chan,3532,280,7.12,364314,656759,4359,TV,12,Finished Airing,Summer,2015,"['AT-X', 'TOHO animation', 'Good Smile Company', 'Shueisha', 'BS11', 'Jinnan Studio', 'RAY']",['Sentai Filmworks'],['Doga Kobo'],N/A,"['Otaku Culture', 'School']",Seinen
30,86,267,281,8.27,327710,650588,15815,TV,11,Finished Airing,Spring,2021,"['Aniplex', 'Kadokawa', 'Bandai Spirits']",['add some'],['A-1 Pictures'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military']",N/A
31,Tensei shitara Slime Datta Ken 2nd Season Part 2,215,282,8.33,364786,650369,10273,TV,12,Finished Airing,Summer,2021,"['Kodansha', 'BS11', 'Bandai Namco Arts', 'Micro Magazine Publishing', 'Bandai Spirits', 'Sony Music Solutions', 'ADK Marketing Solutions']",['add some'],['8bit'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Mythology', 'Reincarnation']",N/A
32,Jujutsu Kaisen 0 Movie,134,283,8.49,327860,649739,8393,Movie,1,Finished Airing,N/A,2021,"['Mainichi Broadcasting System', 'TOHO animation', 'Shueisha', 'Sumzap', 'Studio Easter']",['Crunchyroll'],['MAPPA'],"['Action', 'Fantasy']",School,Shounen
33,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,83,284,8.61,409120,646206,9762,Movie,1,Finished Airing,N/A,2019,"['Aniplex', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'Nagoya Broadcasting Network', 'BS11', 'ABC Animation', 'Kadokawa']",['Aniplex of America'],['CloverWorks'],"['Drama', 'Romance', 'Supernatural']",School,N/A
34,Kuzu no Honkai,3339,285,7.15,313992,645743,6172,TV,12,Finished Airing,Winter,2017,"['Aniplex', 'Dentsu', 'Square Enix', 'Studio Hibari', 'Fuji TV', 'Kyoraku Industrial Holdings', 'Kansai Telecasting']",['Sentai Filmworks'],['Lerche'],"['Drama', 'Romance']","['Love Polygon', 'School']",Seinen
35,5-toubun no Hanayome ∬,467,286,8.09,383148,643859,11209,TV,12,Finished Airing,Winter,2021,"['Pony Canyon', 'Kodansha', 'DAX Production', 'BS11', 'Nichion', 'GYAO!', 'Good Smile Film', 'MAGNET']",['add some'],['Bibury Animation Studios'],"['Comedy', 'Romance']","['Harem', 'School']",Shounen
36,Claymore,1050,287,7.74,313729,642674,8157,TV,26,Finished Airing,Spring,2007,"['VAP', 'Avex Entertainment', 'Nippon Television Network', 'D.N. Dream Partners']",['Funimation'],['Madhouse'],"['Action', 'Adventure', 'Fantasy']","['Gore', 'Mythology', 'Super Power']",Shounen
37,3-gatsu no Lion,187,288,8.38,265957,642253,14930,TV,22,Finished Airing,Fall,2016,"['Aniplex', 'Dentsu', 'NHK', 'Hakusensha', 'Asmik Ace', ""Toy's Factory""]",['Aniplex of America'],['Shaft'],"['Drama', 'Slice of Life']","['Childcare', 'Iyashikei', 'Strategy Game']",Seinen
38,Yuu☆Yuu☆Hakusho,147,289,8.45,309972,641997,21294,TV,112,Finished Airing,Fall,1992,"['Yomiko Advertising', 'Fuji TV']",['Funimation'],['Pierrot'],"['Action', 'Comedy', 'Supernatural']","['Martial Arts', 'Mythology']",Shounen
39,Shinmai Maou no Testament,5436,290,6.72,349832,641920,1963,TV,12,Finished Airing,Winter,2015,"['Kadokawa Shoten', 'AT-X', 'Nippon Columbia', 'Kadokawa Pictures Japan', 'KlockWorx', 'Mobcast']","['Funimation', 'Crunchyroll']",['Production IMS'],"['Action', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'Mythology']",N/A
40,Monogatari Series: Second Season,36,291,8.77,341458,638567,22898,TV,26,Finished Airing,Summer,2013,"['Aniplex', 'Kodansha', 'Cyclone Graphics']",['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Romance', 'Supernatural']",Vampire,N/A
41,School Days,11564,292,5.53,382331,636031,3127,TV,12,Finished Airing,Summer,2007,"['Avex Entertainment', 'Marvelous', 'Lantis', 'Pony Canyon']",['Discotek Media'],['TNK'],"['Drama', 'Romance']","['Harem', 'School']",N/A
42,Ore Monogatari!!,706,293,7.91,304199,633811,4832,TV,24,Finished Airing,Spring,2015,"['VAP', 'Nippon Television Network', 'Shueisha']",['Sentai Filmworks'],['Madhouse'],"['Comedy', 'Romance']",N/A,Shoujo
43,Arifureta Shokugyou de Sekai Saikyou,5555,294,6.69,360490,632867,6044,TV,13,Finished Airing,Summer,2019,"['AT-X', 'Sony Music Communications', 'Bushiroad', 'Toranoana', 'Hakuhodo DY Music & Pictures', 'Overlap', 'FuRyu', 'Bandai Namco Arts']",['Funimation'],"['asread.', 'White Fox']","['Action', 'Adventure', 'Fantasy']","['Harem', 'Isekai']",N/A
44,Akagami no Shirayuki-hime,987,295,7.76,311080,631949,7131,TV,12,Finished Airing,Summer,2015,"['Hakusensha', 'Warner Bros. Japan', 'KlockWorx', 'Showgate']",['Funimation'],['Bones'],"['Drama', 'Fantasy', 'Romance']",N/A,Shoujo
45,Perfect Blue,110,296,8.53,336062,630786,17052,Movie,1,Finished Airing,N/A,1998,"['Rex Entertainment', 'ONIRO']","['GKIDS', 'Manga Entertainment']",['Madhouse'],"['Avant Garde', 'Drama', 'Horror']","['Adult Cast', 'Psychological', 'Showbiz']",N/A
46,Gakusen Toshi Asterisk,4854,297,6.83,360125,630273,2165,TV,12,Finished Airing,Fall,2015,"['Aniplex', 'Animax', 'Movic', 'DAX Production', 'flying DOG', 'Bandai Namco Entertainment', 'Asahi Broadcasting']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'School']",N/A
47,Barakamon,188,298,8.38,323565,628821,12446,TV,12,Finished Airing,Summer,2014,"['VAP', 'Nippon Television Network']",['Funimation'],['Kinema Citrus'],N/A,"['Childcare', 'Iyashikei', 'Visual Arts']",N/A
48,Amagi Brilliant Park,1811,299,7.47,337157,626438,2543,TV,13,Finished Airing,Fall,2014,"['Avex Entertainment', 'TBS', 'DAX Production', 'flying DOG', 'Mobcast']",['Sentai Filmworks'],['Kyoto Animation'],"['Comedy', 'Fantasy']",Workplace,N/A
49,Blend S,2649,300,7.28,351111,625895,2909,TV,12,Finished Airing,Fall,2017,"['Aniplex', 'Houbunsha', 'Kansai Telecasting', 'Lawson', 'Contents Seed', 'Kinoshita Group Holdings', 'Drecom']",['Aniplex of America'],['A-1 Pictures'],N/A,"['Otaku Culture', 'Romantic Subtext', 'Workplace']",N/A
