,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
10,Devils Line,4797,861,6.84,106228,252010,1575,TV,12,Finished Airing,Spring,2018,"['Kodansha', 'King Records']",['Sentai Filmworks'],['Platinum Vision'],"['Action', 'Drama', 'Romance', 'Supernatural']","['Adult Cast', 'Vampire']",Seinen
11,Sakura Trick,4202,862,6.97,117464,251869,1504,TV,12,Finished Airing,Winter,2014,"['Pony Canyon', 'TBS']",['Sentai Filmworks'],['Studio Deen'],"['Comedy', 'Girls Love', 'Romance']",School,Seinen
12,Shuumatsu no Walküre,5468,863,6.71,143599,251792,1492,ONA,12,Finished Airing,N/A,2021,"['Mainichi Broadcasting System', 'Warner Bros. Japan', 'KlockWorx', 'Coamix', 'Sammy']","['VIZ Media', 'Netflix']",['Graphinica'],"['Action', 'Drama', 'Fantasy']",Mythology,Seinen
13,Kokoro Connect: Michi Random,654,864,7.94,165115,251581,831,Special,4,Finished Airing,N/A,2012,"['Starchild Records', 'Enterbrain']",['Sentai Filmworks'],['SILVER LINK.'],"['Drama', 'Romance', 'Supernatural']",School,N/A
14,Psycho-Pass 3,1898,865,7.45,78155,251483,489,TV,8,Finished Airing,Fall,2019,"['Dentsu', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'TOHO animation', 'MAGNET']",['add some'],['Production I.G'],"['Action', 'Sci-Fi', 'Suspense']","['Adult Cast', 'Detective', 'Psychological']",N/A
15,Pokemon Movie 01: Mewtwo no Gyakushuu,1292,866,7.64,170375,251043,379,Movie,1,Finished Airing,N/A,1998,"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Imagica', 'Studio Jack']","['4Kids Entertainment', 'Warner Bros. Pictures']",['OLM'],"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Drama', 'Fantasy']",N/A,Kids
16,Mushishi Zoku Shou 2nd Season,43,867,8.73,99569,250331,1379,TV,10,Finished Airing,Fall,2014,"['Aniplex', 'Kodansha', 'Delfi Sound']",['Aniplex of America'],['Artland'],"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",Seinen
17,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,441,869,8.11,133174,250061,1512,Movie,1,Finished Airing,N/A,2018,"['Lantis', 'Pony Canyon', 'TBS']",['Sentai Filmworks'],['Kyoto Animation'],"['Comedy', 'Drama', 'Romance']",School,N/A
18,Doukyuusei (Movie),257,868,8.29,133950,250045,5809,Movie,1,Finished Airing,N/A,2016,"['Aniplex', 'Half H.P Studio']",['Aniplex of America'],['A-1 Pictures'],"['Boys Love', 'Romance']",School,N/A
19,Hetalia Axis Powers,2695,870,7.28,124494,249441,4267,ONA,52,Finished Airing,N/A,2009,"['Frontier Works', 'DAX Production']",['Funimation'],['Studio Deen'],N/A,"['Anthropomorphic', 'Gag Humor', 'Historical', 'Parody']",N/A
20,Darker than Black: Kuro no Keiyakusha Gaiden,694,871,7.92,138640,249167,821,Special,4,Finished Airing,N/A,2010,['Square Enix'],['Funimation'],['Bones'],"['Action', 'Mystery', 'Sci-Fi']",Super Power,N/A
21,Paripi Koumei,346,872,8.2,116331,248777,2359,TV,12,Finished Airing,Spring,2022,"['Mainichi Broadcasting System', 'Kodansha', 'Avex Pictures', 'DMM pictures', 'Bit grooove promotion']",['Sentai Filmworks'],['P.A. Works'],N/A,"['Adult Cast', 'Music']",N/A
22,Noragami Aragoto OVA,790,873,7.86,132549,248673,361,OVA,2,Finished Airing,N/A,2015,['add some'],['add some'],['Bones'],"['Comedy', 'Fantasy']",Mythology,Shounen
23,Love Live! School Idol Project 2nd Season,980,874,7.77,144372,248515,2744,TV,13,Finished Airing,Spring,2014,"['Bandai Visual', 'Lantis', 'Bushiroad']","['NIS America, Inc.']",['Sunrise'],"['Award Winning', 'Slice of Life']","['Idols (Female)', 'Music', 'School']",N/A
24,ef: A Tale of Memories.,745,875,7.89,105458,248276,2748,TV,12,Finished Airing,Fall,2007,['Rondo Robe'],['Sentai Filmworks'],['Shaft'],"['Drama', 'Mystery', 'Romance']",N/A,N/A
25,Love Stage!!,3096,876,7.2,138568,248128,1585,TV,10,Finished Airing,Summer,2014,['Kadokawa Shoten'],['Sentai Filmworks'],['J.C.Staff'],"['Boys Love', 'Comedy', 'Romance']","['Adult Cast', 'Otaku Culture', 'Showbiz']",N/A
26,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,392,877,8.16,128025,247708,1019,Movie,1,Finished Airing,N/A,2015,['Shochiku'],['Sentai Filmworks'],['Kyoto Animation'],"['Action', 'Fantasy', 'Romance']",School,N/A
27,To LOVE-Ru Darkness 2nd,1902,878,7.45,130121,247642,959,TV,12,Finished Airing,Summer,2015,"['TBS', 'Magic Capsule', 'Warner Bros. Japan', 'NBCUniversal Entertainment Japan', 'Shueisha']",['Sentai Filmworks'],['Xebec'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'School']",Shounen
28,New Game!!,1135,879,7.71,126339,247026,890,TV,12,Finished Airing,Summer,2017,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Sony Music Communications', 'Houbunsha', 'MAGES.', 'Lawson']","['Funimation', 'Crunchyroll']",['Doga Kobo'],N/A,"['CGDCT', 'Otaku Culture', 'Workplace']",N/A
29,Bungou Stray Dogs: Dead Apple,692,881,7.92,138170,246950,1639,Movie,1,Finished Airing,N/A,2018,['add some'],['Crunchyroll'],['Bones'],"['Action', 'Mystery', 'Supernatural']","['Adult Cast', 'Organized Crime', 'Super Power']",Seinen
30,Neon Genesis Evangelion: Death & Rebirth,1853,880,7.46,137680,246926,671,Movie,1,Finished Airing,N/A,1997,"['Movic', 'Sega', 'TV Tokyo Music', 'Audio Tanaka']","['GKIDS', 'Manga Entertainment']","['Gainax', 'Production I.G']","['Drama', 'Sci-Fi']","['Mecha', 'Psychological']",N/A
31,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,7485,882,6.36,127399,246741,497,TV,12,Finished Airing,Fall,2019,"['Sotsu', 'MediaNet', 'Pony Canyon', 'AT-X', 'KlockWorx', 'BS Fuji', 'Tokyo MX', 'Bit Promotion', 'Happinet', 'Dream Shift', 'SB Creative']",['add some'],['Project No.9'],N/A,Isekai,N/A
32,Kuusen Madoushi Kouhosei no Kyoukan,7657,883,6.33,122355,246324,330,TV,12,Finished Airing,Summer,2015,['flying DOG'],['Funimation'],['Diomedéa'],"['Action', 'Drama', 'Fantasy']",School,N/A
33,Shingeki! Kyojin Chuugakkou,3116,884,7.2,136307,245912,762,TV,12,Finished Airing,Fall,2015,"['Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprise']",['Funimation'],['Production I.G'],N/A,"['Parody', 'School']",Shounen
34,K: Missing Kings,1285,885,7.64,119651,245749,618,Movie,1,Finished Airing,N/A,2014,"['Starchild Records', 'Mainichi Broadcasting System', 'KlockWorx', 'Glovision']",['VIZ Media'],['GoHands'],"['Action', 'Supernatural']",Super Power,N/A
35,Junjou Romantica,1706,886,7.51,140480,245620,4391,TV,12,Finished Airing,Spring,2008,"['Frontier Works', 'Kadokawa Shoten', 'Memory-Tech', 'Romantica club !!']",['Nozomi Entertainment'],['Studio Deen'],"['Boys Love', 'Comedy', 'Drama', 'Romance']",N/A,N/A
36,Osananajimi ga Zettai ni Makenai Love Comedy,9101,887,6.07,107745,245469,1629,TV,12,Finished Airing,Spring,2021,"['Delfi Sound', 'Kadokawa']",['add some'],['Doga Kobo'],"['Comedy', 'Romance']","['Harem', 'School']",N/A
37,Mahou Sensou,9653,888,5.97,112980,244722,322,TV,12,Finished Airing,Winter,2014,"['Media Factory', 'TBS', 'flying DOG']",['Sentai Filmworks'],['Madhouse'],"['Action', 'Fantasy']",N/A,N/A
38,Otome Game Sekai wa Mob ni Kibishii Sekai desu,2332,889,7.35,124032,244630,1703,TV,12,Finished Airing,Spring,2022,"['AT-X', 'Sammy', 'bilibili', 'Kadokawa Media House', 'Kadokawa', 'Micro Magazine Publishing', 'Micro House']",['Crunchyroll'],['ENGI'],N/A,"['Isekai', 'Mecha', 'Reincarnation', 'School']",N/A
39,Seitokai Yakuindomo*,1164,890,7.69,119856,244496,574,TV,13,Finished Airing,Winter,2014,['Starchild Records'],['Sentai Filmworks'],['GoHands'],N/A,"['Gag Humor', 'School']",Shounen
40,Knight's & Magic,3706,891,7.08,123220,243850,933,TV,13,Finished Airing,Summer,2017,"['Bandai Visual', 'Genco', 'Lantis', 'AT-X', 'Magic Capsule', 'Q-Tec', 'Hakuhodo DY Music & Pictures']",['Funimation'],['8bit'],"['Action', 'Fantasy']","['Isekai', 'Mecha', 'Reincarnation', 'School']",N/A
41,Medaka Box,4009,892,7.02,104986,243746,427,TV,12,Finished Airing,Spring,2012,"['TV Tokyo', 'Lantis', 'Media Factory', 'Hakoniwa Academy Student Council']",['Sentai Filmworks'],['Gainax'],"['Action', 'Comedy', 'Ecchi']","['Martial Arts', 'School', 'Super Power']",Shounen
42,Kamisama ni Natta Hi,5059,893,6.79,109456,243513,1530,TV,12,Finished Airing,Fall,2020,"['Aniplex', 'Movic', 'Visual Arts', 'Tokyo MX', 'Nagoya Broadcasting Network', 'ABC Animation']",['Aniplex of America'],['P.A. Works'],"['Drama', 'Fantasy']",N/A,N/A
43,Himouto! Umaru-chan R,2435,895,7.33,123763,243298,528,TV,12,Finished Airing,Fall,2017,"['AT-X', 'Flex Comix', 'TOHO animation', 'Good Smile Company', 'Shueisha', 'bilibili', 'BS11', 'Jinnan Studio', 'RAY']",['Sentai Filmworks'],['Doga Kobo'],N/A,"['Otaku Culture', 'School']",Seinen
44,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,894,8.25,135326,243267,394,Special,1,Finished Airing,N/A,2015,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Kadokawa Pictures Japan', 'Nitroplus']",['add some'],['White Fox'],"['Sci-Fi', 'Suspense']",Time Travel,N/A
45,Shaman King (2021),4548,896,6.89,63062,243071,1623,TV,52,Finished Airing,Spring,2021,"['TV Tokyo', 'Dentsu', 'King Records', 'Techno Sound']",['add some'],['Bridge'],"['Adventure', 'Comedy', 'Supernatural']",Super Power,Shounen
46,Persona 5 the Animation,6996,897,6.44,91755,242330,907,TV,26,Finished Airing,Spring,2018,"['Aniplex', 'A-1 Pictures', 'Movic', 'Atlus', 'Sammy', 'Sonilude']",['Aniplex of America'],['CloverWorks'],"['Action', 'Fantasy', 'Supernatural']",N/A,N/A
47,Goblin Slayer: Goblin's Crown,2767,898,7.26,111853,242280,384,Movie,1,Finished Airing,N/A,2020,"['Sony Pictures Entertainment', 'Frontier Works', 'AT-X', 'Bushiroad', 'Hakuhodo DY Music & Pictures', 'Good Smile Film', 'SB Creative']",['add some'],['White Fox'],"['Action', 'Adventure', 'Fantasy']",N/A,N/A
48,High Score Girl,977,899,7.77,126677,241817,2663,TV,12,Finished Airing,Summer,2018,"['Square Enix', 'Warner Bros. Japan', 'KlockWorx', 'Good Smile Company', 'Netflix']",['add some'],['J.C.Staff'],N/A,"['Love Polygon', 'Romantic Subtext', 'School', 'Video Game']",Seinen
49,Ranma ½,1005,900,7.76,115839,241433,3901,TV,161,Finished Airing,Spring,1989,"['Shogakukan-Shueisha Productions', 'Kitty Films', 'Fuji TV', 'Shogakukan']",['VIZ Media'],['Studio Deen'],"['Action', 'Comedy', 'Fantasy']","['Magical Sex Shift', 'Martial Arts']",Shounen
