,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
34,Boku no Hero Academia 6th Season,235,439,8.31,90052,455733,4798,TV,25,Currently Airing,Fall,2022,"['Dentsu', 'Yomiuri Telecasting', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['add some'],['Bones'],N/A,"['School', 'Super Power']",Shounen
35,Evangelion: 2.0 You Can (Not) Advance,236,392,8.31,309502,505296,3342,Movie,1,Finished Airing,N/A,2009,['add some'],['Funimation'],['Khara'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Psychological']",N/A
36,Hunter x Hunter: Original Video Animation,237,1633,8.31,63338,120926,389,OVA,8,Finished Airing,N/A,2002,['add some'],['add some'],['Nippon Animation'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
37,Natsume Yuujinchou,238,387,8.31,176628,509266,15001,TV,13,Finished Airing,Summer,2008,"['Aniplex', 'Nihon Ad Systems', 'TV Tokyo Music', 'Sony Music Entertainment']","['NIS America, Inc.', 'Crunchyroll']","[""Brain's Base""]","['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",Shoujo
38,NHK ni Youkoso!,239,254,8.31,315435,692692,24912,TV,24,Finished Airing,Summer,2006,"['NHK', 'Victor Entertainment']","['ADV Films', 'Funimation']",['Gonzo'],"['Comedy', 'Drama', 'Romance']","['Otaku Culture', 'Psychological']",N/A
39,Sakamichi no Apollon,240,574,8.31,163442,363143,6796,TV,12,Finished Airing,Spring,2012,"['Dentsu', 'Fuji TV', 'Toho', 'DAX Production', 'Sony Music Entertainment']",['Sentai Filmworks'],"['Tezuka Productions', 'MAPPA']","['Drama', 'Romance']","['Historical', 'Love Polygon', 'Music', 'School']",Josei
40,Shelter (Music),241,676,8.31,212870,316184,2402,Music,1,Finished Airing,N/A,2016,"['Aniplex', 'Half H.P Studio', 'Crunchyroll']",['add some'],['A-1 Pictures'],N/A,Music,N/A
41,Kuroko no Basket 3rd Season,242,242,8.3,440965,713125,5002,TV,25,Finished Airing,Winter,2015,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']",['add some'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
42,Suzume no Tojimari,243,1619,8.3,1843,121775,1083,Movie,1,Finished Airing,N/A,2022,['STORY'],['Crunchyroll'],['CoMix Wave Films'],N/A,N/A,N/A
43,Tenki no Ko,244,163,8.3,534742,891950,11344,Movie,1,Finished Airing,N/A,2019,"['Toho', 'Lawson HMV Entertainment', 'JR East Marketing & Communications', 'Kadokawa', 'voque ting', 'STORY', 'Lawson Entertainment']",['GKIDS'],['CoMix Wave Films'],"['Award Winning', 'Drama', 'Fantasy', 'Romance']",N/A,N/A
44,Blue Lock,245,450,8.3,117803,443372,6641,TV,24,Currently Airing,Fall,2022,"['TV Asahi', 'Kodansha', ""Toy's Factory"", 'Crunchyroll', 'Bandai Spirits', 'Bit grooove promotion', 'Bandai Namco Filmworks', 'Bandai Namco Music Live']",['add some'],['8bit'],N/A,Team Sports,Shounen
45,Detective Conan Movie 06: The Phantom of Baker Street,246,2286,8.3,44122,73290,239,Movie,1,Finished Airing,N/A,2002,['add some'],['Funimation'],['TMS Entertainment'],"['Adventure', 'Mystery']",Detective,Shounen
46,Diamond no Ace: Second Season,247,1537,8.3,71996,130001,1033,TV,51,Finished Airing,Spring,2015,"['TV Tokyo', 'Sotsu', 'Pony Canyon', 'Kodansha', 'AT-X']",['add some'],"['Production I.G', 'Madhouse']",N/A,"['School', 'Team Sports']",Shounen
47,Hibike! Euphonium 2,248,1015,8.3,110079,213113,3352,TV,13,Finished Airing,Fall,2016,"['Lantis', 'Pony Canyon', 'Rakuonsha']",['Ponycan USA'],['Kyoto Animation'],N/A,"['Music', 'Performing Arts', 'School']",N/A
48,Ashita no Joe,249,2110,8.29,21370,83167,1812,TV,79,Finished Airing,Spring,1970,['Fuji TV'],['add some'],['Mushi Production'],"['Drama', 'Sports']",Combat Sports,Shounen
49,Beck,250,661,8.29,134487,319849,8023,TV,26,Finished Airing,Fall,2004,"['Marvelous', 'Starchild Records', 'Asatsu DK', 'Kodansha']",['Funimation'],['Madhouse'],"['Comedy', 'Drama', 'Slice of Life']",Music,Shounen
