,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
10,Josee to Tora to Sakana-tachi,161,580,8.42,180621,360846,5423,Movie,1,Finished Airing,N/A,2020,"['Shochiku', 'Kadokawa', 'Sonilude', 'Movie Walker']",['Funimation'],['Bones'],"['Drama', 'Romance']",Visual Arts,N/A
11,Saiki Kusuo no Ψ-nan,162,136,8.42,561556,1006739,26920,TV,120,Finished Airing,Summer,2016,"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Pony Canyon', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Bandai Namco Entertainment', 'Shueisha', ""Toy's Factory"", 'Dear Stage inc.']",['Funimation'],"['J.C.Staff', 'Egg Firm']","['Comedy', 'Supernatural']","['Gag Humor', 'School', 'Super Power']",Shounen
12,Vivy: Fluorite Eye's Song,163,412,8.42,214444,477657,9712,TV,13,Finished Airing,Spring,2021,['Aniplex'],['Aniplex of America'],['Wit Studio'],"['Action', 'Sci-Fi', 'Suspense']","['Music', 'Time Travel']",N/A
13,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,164,543,8.41,219280,376575,1400,Movie,1,Finished Airing,N/A,2019,"['Shochiku', 'ABC Animation']",['Funimation'],['Kyoto Animation'],"['Drama', 'Fantasy']",N/A,N/A
14,Wu Liuqi: Xuanwu Guo Pian,165,2864,8.41,26610,49204,714,ONA,10,Finished Airing,N/A,2021,['AHA Entertainment'],['add some'],['Sharefun Studio'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery']","['Martial Arts', 'Super Power']",N/A
15,Hunter x Hunter,166,354,8.41,270010,553714,10280,TV,62,Finished Airing,Fall,1999,['Fuji TV'],['VIZ Media'],['Nippon Animation'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
16,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,167,54,8.41,996597,1581504,36589,TV,12,Finished Airing,Winter,2019,"['Aniplex', 'Mainichi Broadcasting System', 'Magic Capsule', 'Shueisha', 'JR East Marketing & Communications']",['Aniplex of America'],['A-1 Pictures'],N/A,"['Psychological', 'Romantic Subtext', 'School']",Seinen
17,Major S5,168,2389,8.41,39830,68068,618,TV,25,Finished Airing,Winter,2009,"['Shogakukan-Shueisha Productions', 'NHK']",['add some'],['SynergySP'],N/A,Team Sports,Shounen
18,Natsume Yuujinchou Movie: Utsusemi ni Musubu,169,2442,8.41,22707,65625,182,Movie,1,Finished Airing,N/A,2018,['Aniplex'],['Aniplex of America'],['Shuka'],"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",Shoujo
19,Shingeki no Kyojin: Kuinaki Sentaku,170,413,8.41,284592,476213,1824,OVA,2,Finished Airing,N/A,2014,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha']",['add some'],['Wit Studio'],N/A,N/A,N/A
20,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,171,526,8.4,171578,390872,6786,Movie,1,Finished Airing,N/A,2018,"['Bandai Visual', 'Lantis', 'Rakuonsha', 'Showgate', 'Hakuhodo DY Music & Pictures', 'Cygames']",['Eleven Arts'],['P.A. Works'],"['Drama', 'Fantasy']",N/A,N/A
21,Gintama°: Aizome Kaori-hen,172,2165,8.4,42036,79918,130,OVA,2,Finished Airing,N/A,2016,"['TV Tokyo', 'Dentsu']",['add some'],['Bandai Namco Pictures'],N/A,"['Gag Humor', 'Parody']",Shounen
22,Houseki no Kuni,173,479,8.4,180660,423263,12325,TV,12,Finished Airing,Fall,2017,"['Mainichi Broadcasting System', 'Kodansha', 'Movic', 'AT-X', 'TOHO animation', 'Tokyo MX', 'Q-Tec', 'Kyoraku Industrial Holdings', 'BS11']",['Sentai Filmworks'],['Orange'],"['Action', 'Drama', 'Fantasy', 'Mystery']",Anthropomorphic,Seinen
23,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),174,1091,8.4,107271,197847,2266,Movie,1,Finished Airing,N/A,2009,['Notes'],['Aniplex of America'],['ufotable'],"['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",N/A,N/A
24,Kaze ga Tsuyoku Fuiteiru,175,775,8.4,127830,279627,5706,TV,23,Finished Airing,Fall,2018,"['Movic', 'Nippon Television Network', 'TOHO animation', ""Toy's Factory"", 'Cygames', 'Yomiuri Shimbun', 'MediaLink Entertainment Limited']",['Sentai Filmworks'],['Production I.G'],"['Drama', 'Sports']",Adult Cast,N/A
25,Chihayafuru 2,176,963,8.39,123575,223672,1579,TV,25,Finished Airing,Winter,2013,"['VAP', 'Nippon Television Network']",['Sentai Filmworks'],['Madhouse'],"['Drama', 'Sports']","['Love Polygon', 'School', 'Strategy Game']",Josei
26,Cross Game,177,1651,8.39,48911,119398,2973,TV,50,Finished Airing,Spring,2009,"['TV Tokyo', 'Shogakukan-Shueisha Productions']",['add some'],['SynergySP'],"['Drama', 'Romance', 'Sports']","['School', 'Team Sports']",Shounen
27,Kamisama Hajimemashita: Kako-hen,178,1353,8.39,76359,155677,950,OVA,4,Finished Airing,N/A,2015,['add some'],['add some'],['TMS Entertainment'],"['Comedy', 'Fantasy', 'Romance']","['Mythology', 'Time Travel']",Shoujo
28,Kimetsu no Yaiba: Mugen Ressha-hen,179,340,8.39,331172,571822,3676,TV,7,Finished Airing,Fall,2021,"['Aniplex', 'Shueisha']",['add some'],['ufotable'],"['Action', 'Fantasy']",Historical,Shounen
29,Natsume Yuujinchou Roku Specials,180,3066,8.39,18890,43217,67,Special,2,Finished Airing,N/A,2017,['NAZ'],['add some'],['Shuka'],"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",Shoujo
30,Tensei shitara Slime Datta Ken 2nd Season,181,183,8.39,475099,839129,10185,TV,12,Finished Airing,Winter,2021,['Kodansha'],['Funimation'],['8bit'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Mythology', 'Reincarnation']",N/A
31,Tian Guan Ci Fu,182,1719,8.39,47409,113695,4245,ONA,11,Finished Airing,N/A,2020,"['bilibili', 'Reddog Culture House']",['Funimation'],['Haoliners Animation League'],"['Action', 'Adventure', 'Drama', 'Supernatural']",Historical,N/A
32,Non Non Biyori Nonstop,183,1734,8.38,41278,112626,896,TV,12,Finished Airing,Winter,2021,"['TV Tokyo', 'Lantis', 'AT-X', 'Kadokawa', 'Bandai Namco Arts', 'Bit grooove promotion', 'Sony Music Solutions']",['Sentai Filmworks'],['SILVER LINK.'],N/A,"['CGDCT', 'Iyashikei']",Seinen
33,3-gatsu no Lion,184,288,8.38,265537,641110,14912,TV,22,Finished Airing,Fall,2016,"['Aniplex', 'Dentsu', 'NHK', 'Hakusensha', 'Asmik Ace', ""Toy's Factory""]",['Aniplex of America'],['Shaft'],"['Drama', 'Slice of Life']","['Childcare', 'Iyashikei', 'Strategy Game']",Seinen
34,Barakamon,185,298,8.38,323159,627912,12435,TV,12,Finished Airing,Summer,2014,"['VAP', 'Nippon Television Network']",['Funimation'],['Kinema Citrus'],N/A,"['Childcare', 'Iyashikei', 'Visual Arts']",N/A
35,Cowboy Bebop: Tengoku no Tobira,186,594,8.38,202387,353743,1403,Movie,1,Finished Airing,N/A,2001,"['Sunrise', 'Bandai Visual']",['Sony Pictures Entertainment'],['Bones'],"['Action', 'Sci-Fi']","['Adult Cast', 'Space']",N/A
36,Kage no Jitsuryokusha ni Naritakute!,187,539,8.38,146735,377699,7425,TV,20,Finished Airing,Fall,2022,"['AT-X', 'BS NTV', 'Kadokawa', 'NewGin', 'Aiming']",['Sentai Filmworks'],['Nexus'],"['Action', 'Comedy', 'Fantasy']","['Isekai', 'Reincarnation']",N/A
37,Baccano!,188,174,8.37,367354,866228,22760,TV,13,Finished Airing,Summer,2007,"['Aniplex', 'Sakura Create', 'Happinet Pictures']","['Funimation', 'Aniplex of America']","[""Brain's Base""]","['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Organized Crime']",N/A
38,Fumetsu no Anata e,189,206,8.37,321413,782856,13214,TV,20,Finished Airing,Spring,2021,"['NHK', 'Kodansha', 'NHK Enterprises']",['add some'],"[""Brain's Base""]","['Adventure', 'Drama', 'Supernatural']",N/A,Shounen
39,Usagi Drop,190,415,8.37,234204,473664,5971,TV,11,Finished Airing,Summer,2011,"['Dentsu', 'Fuji TV', 'Toho', 'Tohokushinsha Film Corporation', 'Sony Music Entertainment', 'Sakura Create', 'Fujipacific Music', 'Shodensha']","['NIS America, Inc.']",['Production I.G'],N/A,"['Childcare', 'Iyashikei']",Josei
40,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,191,273,8.37,358744,663495,13308,TV,12,Finished Airing,Summer,2020,"['Marvelous', 'TBS', 'Movic', 'Delfi Sound', 'NBCUniversal Entertainment Japan']",['Sentai Filmworks'],['feel.'],"['Comedy', 'Romance']","['Love Polygon', 'School']",N/A
41,Yoru ni Kakeru,192,4792,8.37,10703,17084,84,Music,1,Finished Airing,N/A,2019,['Sony Music Entertainment'],['add some'],['add some'],N/A,Music,N/A
42,Kizumonogatari I: Tekketsu-hen,193,398,8.37,266061,496951,3329,Movie,1,Finished Airing,N/A,2016,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],"['Action', 'Mystery', 'Supernatural']",Vampire,N/A
43,Made in Abyss Movie 2: Hourou Suru Tasogare,194,1669,8.37,44673,117811,200,Movie,1,Finished Airing,N/A,2019,['IRMA LA DOUCE'],['Sentai Filmworks'],['Kinema Citrus'],"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']","['Gore', 'Survival']",N/A
44,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,195,1113,8.37,96062,192779,1017,Movie,1,Finished Airing,N/A,2012,"['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha']",['Aniplex of America'],['Shaft'],"['Drama', 'Suspense']","['Mahou Shoujo', 'Psychological']",N/A
45,Mushoku Tensei: Isekai Ittara Honki Dasu,196,120,8.37,668006,1100514,27115,TV,11,Finished Airing,Winter,2021,"['Frontier Works', 'TOHO animation', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE', 'Toho Music']",['Funimation'],['Studio Bind'],"['Drama', 'Fantasy', 'Ecchi']","['Isekai', 'Reincarnation']",N/A
46,Mahou Shoujo Madoka★Magica,197,97,8.36,711566,1213062,51733,TV,12,Finished Airing,Winter,2011,"['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha']",['Aniplex of America'],['Shaft'],"['Award Winning', 'Drama', 'Suspense']","['Mahou Shoujo', 'Psychological']",N/A
47,Haikyuu!! To the Top,198,179,8.36,521949,851458,4957,TV,13,Finished Airing,Winter,2020,"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Sentai Filmworks'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
48,Hellsing Ultimate,199,170,8.36,453036,870673,20620,OVA,10,Finished Airing,N/A,2006,"['Geneon Universal Entertainment', 'StudioRF Inc.', 'Shounen Gahousha']","['Funimation', 'Geneon Entertainment USA']","['Madhouse', 'Satelight', 'Graphinica']","['Action', 'Horror', 'Supernatural']","['Adult Cast', 'Gore', 'Military', 'Vampire']",Seinen
49,Kaze no Tani no Nausicaä,200,604,8.36,218689,349209,4792,Movie,1,Finished Airing,N/A,1984,['add some'],"['Disney Platform Distribution', 'GKIDS']",['Topcraft'],"['Adventure', 'Award Winning', 'Fantasy']",N/A,N/A
