,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
10,Bakemono no Ko,285,511,8.26,214316,401385,3083,Movie,1,Finished Airing,N/A,2015,"['Dentsu', 'Yomiuri Telecasting', 'Kadokawa Shoten', 'Toho', 'Nippon Television Network', 'Arquebuse']",['Funimation'],['Studio Chizu'],"['Adventure', 'Supernatural']","['Anthropomorphic', 'Isekai']",N/A
11,Bleach: Sennen Kessen-hen,3,512,9.09,180760,400715,16183,TV,13,Finished Airing,Fall,2022,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha']",['VIZ Media'],['Pierrot'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
12,Tamako Market,2142,513,7.39,164354,400221,1508,TV,12,Finished Airing,Winter,2013,"['Animax', 'Pony Canyon', 'TBS', 'Animation Do']",['Sentai Filmworks'],['Kyoto Animation'],N/A,Iyashikei,N/A
13,Free! Eternal Summer,1320,514,7.63,221179,399964,2541,TV,13,Finished Airing,Summer,2014,"['Lantis', 'Iwatobi High School Swimming Club', 'Asahi Broadcasting']",['Funimation'],"['Kyoto Animation', 'Animation Do']",N/A,School,N/A
14,Tsukimonogatari,459,515,8.1,226400,399580,942,TV,4,Finished Airing,Fall,2014,['Aniplex'],['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Supernatural', 'Ecchi']",N/A,N/A
15,Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839,399178,1477,TV,12,Finished Airing,Fall,2009,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'Sakura Create']",['Funimation'],['Bones'],"['Action', 'Mystery', 'Sci-Fi']",Super Power,N/A
16,Demi-chan wa Kataritai,1545,517,7.55,207252,398747,1486,TV,12,Finished Airing,Winter,2017,"['Aniplex', 'Kodansha', 'Kanetsu Investment', 'Christmas Holly']","['Funimation', 'Crunchyroll']",['A-1 Pictures'],"['Comedy', 'Fantasy']","['School', 'Vampire']",Seinen
17,Fugou Keiji: Balance:Unlimited,1625,518,7.53,180010,396646,2817,TV,11,Finished Airing,Spring,2020,"['Aniplex', 'Dentsu', 'Animax', 'Movic', 'Fuji TV', 'Sonilude']",['Aniplex of America'],['CloverWorks'],N/A,"['Adult Cast', 'Detective']",N/A
18,Shingeki no Bahamut: Genesis,1308,519,7.63,175002,394747,1652,TV,12,Finished Airing,Fall,2014,"['NBCUniversal Entertainment Japan', 'Cygames']",['Funimation'],['MAPPA'],"['Action', 'Adventure', 'Fantasy']",Mythology,N/A
19,Summertime Render,115,520,8.53,141119,394571,6339,TV,25,Finished Airing,Spring,2022,"['Shogakukan-Shueisha Productions', 'Movic', 'MAGES.', 'Tokyo MX', 'Shueisha', ""Toy's Factory"", 'Bandai Spirits']",['Disney Platform Distribution'],['OLM'],"['Mystery', 'Supernatural', 'Suspense']",Time Travel,Shounen
20,World Trigger,1428,521,7.58,136354,394197,2639,TV,73,Finished Airing,Fall,2014,['TV Asahi'],['Sentai Filmworks'],['Toei Animation'],"['Action', 'Sci-Fi', 'Supernatural']",School,Shounen
21,Koi to Uso,6680,522,6.5,186883,393154,1219,TV,12,Finished Airing,Summer,2017,"['Frontier Works', 'Pony Canyon', 'Kodansha', 'Ultra Super Pictures', 'Memory-Tech', 'Amuse', 'Hakuhodo DY Music & Pictures', 'Animatic', 'DeNA', 'A-Sketch']",['Sentai Filmworks'],['LIDENFILMS'],"['Drama', 'Romance']","['Love Polygon', 'School']",N/A
22,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3268,523,7.17,208675,392911,1487,TV,10,Finished Airing,Fall,2013,"['DAX Production', 'Studio Jack', 'MAGES.']",['Sentai Filmworks'],['Diomedéa'],"['Comedy', 'Romance']","['Harem', 'School']",N/A
23,Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147,392755,7836,TV,20,Finished Airing,Fall,2022,"['AT-X', 'BS NTV', 'Kadokawa', 'NewGin', 'Aiming']",['Sentai Filmworks'],['Nexus'],"['Action', 'Comedy', 'Fantasy']","['Isekai', 'Reincarnation']",N/A
24,Sekirei,3857,525,7.05,199067,392792,1658,TV,12,Finished Airing,Summer,2008,"['Aniplex', 'Movic']",['Funimation'],['Seven Arcs'],"['Action', 'Comedy', 'Ecchi']","['Harem', 'Super Power']",Seinen
25,Akudama Drive,1396,526,7.6,182078,392801,3396,TV,12,Finished Airing,Fall,2020,"['Marvelous', 'Yomiuri Advertising', 'Delfi Sound', 'NBCUniversal Entertainment Japan', 'Amuse', 'Sammy', 'Contents Seed', 'BS NTV', 'Aeon Entertainment']",['Funimation'],['Pierrot'],"['Action', 'Sci-Fi']","['Adult Cast', 'Gore']",N/A
26,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,174,527,8.4,172110,392001,6796,Movie,1,Finished Airing,N/A,2018,"['Bandai Visual', 'Lantis', 'Rakuonsha', 'Showgate', 'Hakuhodo DY Music & Pictures', 'Cygames']",['Eleven Arts'],['P.A. Works'],"['Drama', 'Fantasy']",N/A,N/A
27,Grisaia no Rakuen,981,528,7.77,212955,391585,2043,TV,10,Finished Airing,Spring,2015,"['Frontier Works', 'AT-X', 'Bushiroad', 'NBCUniversal Entertainment Japan', 'i0+', 'Front Wing']",['Sentai Filmworks'],['8bit'],"['Drama', 'Romance']","['Harem', 'Psychological']",N/A
28,Mousou Dairinin,1217,529,7.67,150581,387924,5161,TV,13,Finished Airing,Winter,2004,"['WOWOW', 'Asmik Ace', 'Tohokushinsha Film Corporation']","['Funimation', 'Geneon Entertainment USA']",['Madhouse'],"['Avant Garde', 'Drama', 'Mystery', 'Supernatural', 'Suspense']","['Detective', 'Psychological']",N/A
29,Nanatsu no Taizai: Funnu no Shinpan,6145,530,6.58,178518,387585,1536,TV,24,Finished Airing,Winter,2021,['TV Tokyo'],['add some'],['Studio Deen'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
30,"Kumo desu ga, Nani ka?",1885,531,7.45,201500,387379,3894,TV,24,Finished Airing,Winter,2021,"['Movic', 'AT-X', 'Sammy', 'Crunchyroll', 'Kadokawa Media House', 'NTT Plala', 'Kadokawa']",['add some'],['Millepensee'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']","['Isekai', 'Reincarnation']",N/A
31,Plunderer,5964,532,6.62,163354,386813,1360,TV,24,Finished Airing,Winter,2020,"['Half H.P Studio', 'Nippon Columbia', '81 Produce', 'Docomo Anime Store', 'Kadokawa Media House', 'Kadokawa']",['Funimation'],['Geek Toys'],"['Action', 'Fantasy', 'Romance', 'Ecchi']",Military,Shounen
32,Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712,385203,1688,Movie,1,Finished Airing,N/A,2020,"['Fuji TV', 'Toho', 'BS Fuji', 'TOHO animation', 'Universal Music Japan', 'Fuji Creative', 'Kadokawa', 'KDDI', 'Twin Engine', 'Dentsu Meitetsu Communications']",['add some'],['Studio Colorido'],"['Award Winning', 'Comedy', 'Drama', 'Romance', 'Supernatural']",School,N/A
33,Digimon Adventure,978,534,7.77,247412,384627,5094,TV,54,Finished Airing,Spring,1999,"['Yomiko Advertising', 'Fuji TV']","['Discotek Media', 'Saban Entertainment', 'Flatiron Film Company']",['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",Isekai,Kids
34,Tasogare Otome x Amnesia,855,535,7.83,175594,384559,4426,TV,12,Finished Airing,Spring,2012,"['Square Enix', 'Media Factory']",['Sentai Filmworks'],['SILVER LINK.'],"['Horror', 'Mystery', 'Romance', 'Supernatural']",School,Shounen
35,Keijo!!!!!!!!,4381,536,6.93,186568,382732,1397,TV,12,Finished Airing,Fall,2016,"['Sotsu', 'Lantis', 'Warner Bros. Japan', 'KlockWorx', 'Medicos Entertainment', 'Shogakukan', 'NichiNare', 'Radio Osaka']",['Funimation'],['Xebec'],"['Sports', 'Ecchi']",Combat Sports,Shounen
36,Lycoris Recoil,319,537,8.22,172485,382387,6510,TV,13,Finished Airing,Summer,2022,"['Aniplex', 'BS11', 'ABC Animation']",['Aniplex of America'],['A-1 Pictures'],N/A,N/A,N/A
37,Kuroshitsuji: Book of Circus,498,538,8.07,202131,381347,3466,TV,10,Finished Airing,Summer,2014,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'DeNA']",['Funimation'],['A-1 Pictures'],"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",Shounen
38,Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758,380131,8339,TV,26,Finished Airing,Fall,2002,"['Bandai Visual', 'Dentsu', 'Victor Entertainment', 'Animax', 'Kodansha', 'Trilogy Future Studio', 'Tokuma Shoten', 'Nippon Television Network']","['Bandai Entertainment', 'Manga Entertainment']",['Production I.G'],"['Action', 'Award Winning', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Military']",Seinen
39,Durarara!!x2 Ten,622,540,7.97,194921,378795,753,TV,12,Finished Airing,Summer,2015,['Aniplex'],['Aniplex of America'],['Shuka'],"['Action', 'Mystery', 'Supernatural']",N/A,N/A
40,Saijaku Muhai no Bahamut,6423,541,6.54,189877,378021,994,TV,12,Finished Airing,Winter,2016,"['Lantis', 'Orange']",['Sentai Filmworks'],['Lerche'],"['Action', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'Mecha', 'School']",N/A
41,Mikakunin de Shinkoukei,2197,542,7.38,176075,377959,1189,TV,12,Finished Airing,Winter,2014,"['Sotsu', 'DAX Production', 'TOHO animation', 'RAY', 'Ichijinsha']",['Sentai Filmworks'],['Doga Kobo'],"['Comedy', 'Romance']",School,N/A
42,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,166,543,8.41,219996,377882,1397,Movie,1,Finished Airing,N/A,2019,"['Shochiku', 'ABC Animation']",['Funimation'],['Kyoto Animation'],"['Drama', 'Fantasy']",N/A,N/A
43,Shinmai Maou no Testament Burst,4894,544,6.82,209198,377479,553,TV,10,Finished Airing,Fall,2015,"['Kadokawa Shoten', 'Nippon Columbia']","['Funimation', 'Crunchyroll']",['Production IMS'],"['Action', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'Mythology']",N/A
44,IS: Infinite Stratos 2,6837,545,6.47,219798,376893,513,TV,12,Finished Airing,Fall,2013,"['Lantis', 'TBS', 'Sony Music Communications', 'Overlap']",['Sentai Filmworks'],['8bit'],"['Action', 'Comedy', 'Sci-Fi', 'Ecchi']","['Harem', 'Mecha']",N/A
45,Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,804,546,7.85,243453,376884,620,OVA,1,Finished Airing,N/A,2016,['Half H.P Studio'],['Discotek Media'],['Studio Deen'],"['Comedy', 'Fantasy']","['Isekai', 'Parody', 'Reincarnation']",N/A
46,Kami nomi zo Shiru Sekai II,774,547,7.88,232892,376834,980,TV,12,Finished Airing,Spring,2011,"['TV Tokyo', 'Geneon Universal Entertainment']",['Sentai Filmworks'],['Manglobe'],"['Comedy', 'Romance', 'Supernatural']","['Harem', 'Otaku Culture']",Shounen
47,D-Frag!,1656,548,7.52,192492,376384,2301,TV,12,Finished Airing,Winter,2014,"['TV Tokyo', 'Media Factory', 'Kadokawa Shoten', 'AT-X', 'DAX Production', 'Sony Music Communications', 'Toranoana']",['Funimation'],"[""Brain's Base""]",N/A,"['School', 'Strategy Game']",Seinen
48,B-gata H-kei,4690,549,6.86,212974,376151,1538,TV,12,Finished Airing,Spring,2010,"['Dentsu', 'AT-X', 'DAX Production', 'TYO Animations', 'Happinet Pictures', 'BIGLOBE', 'Shueisha', 'AG-ONE', 'RAY']",['Funimation'],['Hal Film Maker'],"['Comedy', 'Romance', 'Ecchi']",School,Seinen
49,3-gatsu no Lion 2nd Season,16,550,8.94,187221,375861,14702,TV,22,Finished Airing,Fall,2017,"['Aniplex', 'Dentsu', 'NHK', 'Hakusensha', 'Asmik Ace', ""Toy's Factory""]",['Aniplex of America'],['Shaft'],"['Drama', 'Slice of Life']","['Childcare', 'Iyashikei', 'Strategy Game']",Seinen
