,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
33,Boku wa Tomodachi ga Sukunai Next,2574,384,7.3,311782,513203,1206,TV,12,Finished Airing,Winter,2013,"['AIC', 'Media Factory', 'TBS', 'Magic Capsule', 'Bandai Namco Games', 'Good Smile Company']",['Funimation'],['AIC Build'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",N/A
34,Gintama',9,385,9.04,221488,512393,7596,TV,51,Finished Airing,Spring,2011,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Trinity Sound', 'Miracle Robo', 'Studio Jack', 'Shueisha']",['add some'],['Sunrise'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
35,Darwin's Game,2886,386,7.24,276449,511815,2402,TV,11,Finished Airing,Winter,2020,"['Aniplex', 'AT-X', 'Tokyo MX', 'Akita Shoten', 'BS11', 'Kanetsu Investment', 'CA-Cygames Anime Fund', 'Hochi Shimbun', 'ADK']",['Aniplex of America'],['Nexus'],"['Action', 'Mystery', 'Sci-Fi']","['High Stakes Game', 'Super Power', 'Survival']",Shounen
36,Natsume Yuujinchou,236,387,8.31,176890,510332,15031,TV,13,Finished Airing,Summer,2008,"['Aniplex', 'Nihon Ad Systems', 'TV Tokyo Music', 'Sony Music Entertainment']","['NIS America, Inc.', 'Crunchyroll']","[""Brain's Base""]","['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",Shoujo
37,Isekai wa Smartphone to Tomo ni.,8658,388,6.15,307298,509098,2727,TV,12,Finished Airing,Summer,2017,"['Sotsu', 'MediaNet', 'Pony Canyon', 'AT-X', 'Asmik Ace', 'Hobby Japan', '81 Produce', 'Tokyo MX', 'Exit Tunes']",['Funimation'],['Production Reed'],"['Adventure', 'Comedy', 'Fantasy', 'Romance']","['Harem', 'Isekai', 'Reincarnation']",N/A
38,Tsuki ga Kirei,500,389,8.07,238667,509053,7617,TV,12,Finished Airing,Spring,2017,"['Sotsu', 'Mainichi Broadcasting System', 'flying DOG']","['Funimation', 'Crunchyroll']",['feel.'],N/A,School,N/A
39,Netoge no Yome wa Onnanoko ja Nai to Omotta?,5424,390,6.72,265321,508264,1169,TV,12,Finished Airing,Spring,2016,"['Sotsu', 'AT-X', 'Barnum Studio', 'DAX Production', 'ASCII Media Works', 'NBCUniversal Entertainment Japan', 'i0+', 'Medicos Entertainment', 'Radio Osaka']",['Funimation'],['Project No.9'],"['Comedy', 'Romance', 'Ecchi']","['School', 'Video Game']",N/A
40,Suzumiya Haruhi no Yuuutsu (2009),3021,391,7.22,292252,506600,2195,TV,14,Finished Airing,Spring,2009,['Kadokawa Shoten'],"['Funimation', 'Bandai Entertainment']",['Kyoto Animation'],"['Comedy', 'Mystery', 'Sci-Fi', 'Slice of Life']",School,N/A
41,Evangelion: 2.0 You Can (Not) Advance,242,392,8.31,310205,506477,3342,Movie,1,Finished Airing,N/A,2009,['add some'],['Funimation'],['Khara'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Psychological']",N/A
42,SK∞,534,393,8.03,253418,504854,12186,TV,12,Finished Airing,Winter,2021,"['Aniplex', 'Movic', 'ABC Animation']",['Aniplex of America'],['Bones'],N/A,Racing,N/A
43,Kobayashi-san Chi no Maid Dragon S,232,394,8.32,241847,504607,5698,TV,12,Finished Airing,Summer,2021,"['Lantis', 'ABC Animation', 'Heart Company']",['add some'],['Kyoto Animation'],"['Fantasy', 'Slice of Life']",N/A,N/A
44,Hajimete no Gal,7903,395,6.29,280553,504056,1524,TV,10,Finished Airing,Summer,2017,"['Kadokawa Shoten', 'AT-X', 'KlockWorx', 'Toranoana', 'MAGES.', 'Glovision', 'Kadokawa Media House', 'Sun TV', 'Kanetsu Investment']",['Funimation'],['NAZ'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",Shounen
45,Ichiban Ushiro no Daimaou,5253,396,6.75,290842,502308,1220,TV,12,Finished Airing,Spring,2010,"['Marvelous', 'Hobby Japan', 'Delfi Sound']",['Sentai Filmworks'],['Artland'],"['Action', 'Comedy', 'Fantasy', 'Ecchi']","['Harem', 'School']",N/A
46,Cyberpunk: Edgerunners,81,397,8.61,331730,501092,16526,ONA,10,Finished Airing,N/A,2022,['CD Projekt Red'],['add some'],['Trigger'],"['Action', 'Sci-Fi']","['Gore', 'Psychological']",N/A
47,Summer Wars,535,398,8.03,284717,499938,3811,Movie,1,Finished Airing,N/A,2009,"['VAP', 'Yomiuri Telecasting', 'Kadokawa Shoten', 'Warner Bros. Japan', 'Nippon Television Network']",['Funimation'],['Madhouse'],"['Award Winning', 'Comedy', 'Sci-Fi']",N/A,N/A
48,Kizumonogatari I: Tekketsu-hen,195,399,8.37,266520,497735,3330,Movie,1,Finished Airing,N/A,2016,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],"['Action', 'Mystery', 'Supernatural']",Vampire,N/A
49,Aldnoah.Zero,2095,400,7.4,275251,495971,3465,TV,12,Finished Airing,Summer,2014,"['Aniplex', 'Movic', 'Nitroplus', 'Houbunsha', 'MAGES.', 'Tokyo MX', 'Asahi Broadcasting', 'BS11']",['Aniplex of America'],"['A-1 Pictures', 'TROYCA']","['Action', 'Sci-Fi']","['Mecha', 'Military']",N/A
