,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
11,Hentai Ouji to Warawanai Neko.,3247,462,7.17,230518,435234,1680,TV,12,Finished Airing,Spring,2013,"['Frontier Works', 'Media Factory', 'FuRyu']",['Sentai Filmworks'],['J.C.Staff'],"['Comedy', 'Romance', 'Supernatural']","['Harem', 'School']",N/A
12,Dagashi Kashi,6009,463,6.61,190688,434265,967,TV,12,Finished Airing,Winter,2016,"['Pony Canyon', 'TBS', 'DAX Production', 'BS-TBS', 'Shogakukan', 'Lawson', 'RAY', 'U-NEXT', 'Nichion']",['Funimation'],['feel.'],"['Comedy', 'Gourmet']",Romantic Subtext,Shounen
13,Shingeki no Kyojin OVA,786,464,7.87,253480,433766,888,OVA,3,Finished Airing,N/A,2013,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprise']",['Funimation'],['Wit Studio'],"['Action', 'Drama']","['Gore', 'Survival']",Shounen
14,Mairimashita! Iruma-kun,1030,465,7.75,228826,433715,3781,TV,23,Finished Airing,Fall,2019,"['NHK', 'NHK Enterprises']",['add some'],['Bandai Namco Pictures'],"['Comedy', 'Fantasy']","['Isekai', 'Mythology', 'School']",Shounen
15,Overlord IV,455,466,8.1,193382,433229,6488,TV,13,Finished Airing,Summer,2022,"['AT-X', 'Hakuhodo DY Music & Pictures', 'NTT Plala', 'Kadokawa']",['add some'],['Madhouse'],"['Action', 'Adventure', 'Fantasy']",Isekai,N/A
16,Love Live! School Idol Project,2069,467,7.41,218120,431409,7908,TV,13,Finished Airing,Winter,2013,"['Bandai Visual', 'Lantis', 'ASCII Media Works', 'Bushiroad']","['NIS America, Inc.']",['Sunrise'],N/A,"['Idols (Female)', 'Music', 'School']",N/A
17,Kizumonogatari III: Reiketsu-hen,33,468,8.79,250327,431265,7126,Movie,1,Finished Airing,N/A,2017,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],"['Action', 'Mystery', 'Supernatural']",Vampire,N/A
18,Hibike! Euphonium,586,469,8.0,180081,430850,6778,TV,13,Finished Airing,Spring,2015,"['Lantis', 'Pony Canyon', 'Rakuonsha']",['Ponycan USA'],['Kyoto Animation'],N/A,"['Music', 'Performing Arts', 'School']",N/A
19,Zero no Tsukaima: Princesses no Rondo,2416,470,7.33,262820,430361,797,TV,12,Finished Airing,Summer,2008,['add some'],['Sentai Filmworks'],['J.C.Staff'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'Isekai', 'School']",N/A
20,Mekakucity Actors,3935,471,7.03,199159,429945,3662,TV,12,Finished Airing,Spring,2014,"['Aniplex', '1st PLACE', 'Tokyo MX', 'BS11']",['Aniplex of America'],['Shaft'],"['Sci-Fi', 'Supernatural']",Super Power,N/A
21,Gakkougurashi!,1356,472,7.62,207799,428244,5261,TV,12,Finished Airing,Summer,2015,"['Sotsu', 'Nitroplus', 'NBCUniversal Entertainment Japan']",['Sentai Filmworks'],['Lerche'],"['Horror', 'Mystery', 'Slice of Life', 'Suspense']","['Psychological', 'School', 'Survival']",N/A
22,Watashi ga Motete Dousunda,4154,473,6.98,213343,427421,1813,TV,12,Finished Airing,Fall,2016,"['TBS', 'Kodansha', 'DAX Production', 'Nippon Columbia', 'RAY']","['Funimation', 'Crunchyroll']","[""Brain's Base""]","['Comedy', 'Romance']","['Otaku Culture', 'Reverse Harem', 'School']",Shoujo
23,Kyokou Suiri,4447,474,6.91,186677,427176,1238,TV,12,Finished Airing,Winter,2020,"['Nihon Ad Systems', 'Kodansha', 'KlockWorx', 'Docomo Anime Store', 'King Records', 'Crunchyroll', 'GYAO!', 'BS NTV', 'Marui Group']",['VIZ Media'],"[""Brain's Base""]","['Mystery', 'Romance', 'Supernatural']","['Adult Cast', 'Mythology']",Shounen
24,JoJo no Kimyou na Bouken Part 6: Stone Ocean,335,475,8.21,221501,426783,6695,ONA,12,Finished Airing,N/A,2021,"['Warner Bros. Japan', 'KlockWorx', 'Medicos Entertainment', 'Shueisha']",['add some'],['David Production'],"['Action', 'Adventure', 'Supernatural']",N/A,Shounen
25,Ore wo Suki nano wa Omae dake ka yo,2471,476,7.32,227553,426301,2173,TV,12,Finished Airing,Fall,2019,"['Aniplex', 'Movic', 'Barnum Studio', 'Tokyo MX', 'Q-Tec', 'Docomo Anime Store', 'BS11', 'Straight Edge', 'Kadokawa']",['Aniplex of America'],['Connect'],"['Comedy', 'Romance']","['Harem', 'School']",N/A
26,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,3810,477,7.06,210909,425076,673,TV,12,Finished Airing,Spring,2017,"['Genco', 'Movic', 'Warner Bros. Japan', 'KlockWorx', 'SoftBank Creative', 'MAGES.', 'Hakuhodo DY Music & Pictures', 'FuRyu', 'Imagine']",['Sentai Filmworks'],['J.C.Staff'],"['Action', 'Adventure', 'Fantasy']",N/A,N/A
27,Shirobako,253,478,8.29,137029,424855,6169,TV,24,Finished Airing,Fall,2014,"['Sotsu', 'Movic', 'Warner Bros. Japan', 'KlockWorx', 'Showgate', 'Infinite', 'Imagine']",['Sentai Filmworks'],['P.A. Works'],"['Award Winning', 'Comedy', 'Drama']","['Adult Cast', 'Otaku Culture', 'Workplace']",N/A
28,Houseki no Kuni,177,479,8.4,181181,424298,12361,TV,12,Finished Airing,Fall,2017,"['Mainichi Broadcasting System', 'Kodansha', 'Movic', 'AT-X', 'TOHO animation', 'Tokyo MX', 'Q-Tec', 'Kyoraku Industrial Holdings', 'BS11']",['Sentai Filmworks'],['Orange'],"['Action', 'Drama', 'Fantasy', 'Mystery']",Anthropomorphic,Seinen
29,Koukyoushihen Eureka Seven,511,480,8.06,178228,423000,8969,TV,50,Finished Airing,Spring,2005,"['Aniplex', 'Bandai Visual', 'Kadokawa Shoten', 'Mainichi Broadcasting System', 'Bandai', 'Ashi Productions', 'Sony Music Entertainment', 'Bandai Namco Games', 'Hakuhodo DY Media Partners', 'Bandai Channel', 'USEN']","['Funimation', 'Bandai Entertainment']",['Bones'],"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",Mecha,N/A
30,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,4387,481,6.93,255878,421397,1201,TV,13,Finished Airing,Spring,2013,['Aniplex'],['Aniplex of America'],['A-1 Pictures'],"['Comedy', 'Romance']",Otaku Culture,N/A
31,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,371,482,8.18,231615,421183,2439,Movie,1,Finished Airing,N/A,2017,"['Aniplex', 'Notes', 'Kadokawa']",['Aniplex of America'],['ufotable'],"['Action', 'Fantasy', 'Supernatural']",N/A,N/A
32,Hataraku Maou-sama!!,5693,483,6.67,109537,421207,4787,TV,12,Finished Airing,Summer,2022,"['Sotsu', 'Movic', 'KlockWorx', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'Infinite', 'BS11', 'Kadokawa', 'Bandai Namco Music Live', 'Happinet Phantom Studios']",['add some'],['Studio 3Hz'],"['Comedy', 'Fantasy']","['Isekai', 'Mythology', 'Romantic Subtext', 'Workplace']",N/A
33,Yojouhan Shinwa Taikei,95,484,8.57,136140,420779,17440,TV,11,Finished Airing,Spring,2010,"['Dentsu', 'Kadokawa Shoten', 'Fuji TV', 'Toho', 'Asmik Ace', 'Tohokushinsha Film Corporation', 'Sony Music Entertainment', 'Fujipacific Music']",['Funimation'],['Madhouse'],"['Award Winning', 'Comedy', 'Mystery', 'Romance']","['Psychological', 'Time Travel']",N/A
34,Working!!,1263,485,7.65,200123,418337,2474,TV,13,Finished Airing,Spring,2010,"['Aniplex', 'Rakuonsha']","['NIS America, Inc.']",['A-1 Pictures'],N/A,"['Romantic Subtext', 'Workplace']",Seinen
35,Steins;Gate: Oukoubakko no Poriomania,254,486,8.29,264153,417568,790,Special,1,Finished Airing,N/A,2012,['Frontier Works'],['Funimation'],['White Fox'],"['Comedy', 'Sci-Fi']",Time Travel,N/A
36,Kizumonogatari II: Nekketsu-hen,89,487,8.58,252131,417366,2248,Movie,1,Finished Airing,N/A,2016,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],"['Action', 'Mystery', 'Supernatural']",Vampire,N/A
37,Pandora Hearts,1245,488,7.66,170550,417344,5140,TV,25,Finished Airing,Spring,2009,"['Square Enix', 'TBS', 'flying DOG']","['NIS America, Inc.']",['Xebec'],"['Adventure', 'Fantasy', 'Mystery', 'Supernatural']",N/A,Shounen
38,No.6,1470,489,7.57,197777,416941,7201,TV,11,Finished Airing,Summer,2011,"['Aniplex', 'Dentsu', 'Kodansha', 'Fuji TV']",['Sentai Filmworks'],['Bones'],"['Action', 'Drama', 'Mystery', 'Sci-Fi']",N/A,N/A
39,Gakusen Toshi Asterisk 2nd Season,4048,490,7.01,243959,414847,750,TV,12,Finished Airing,Spring,2016,"['Aniplex', 'Animax', 'Movic', 'flying DOG', 'Bandai Namco Entertainment', 'Asahi Broadcasting']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'School']",N/A
40,Cardcaptor Sakura,384,491,8.16,209404,413964,12522,TV,70,Finished Airing,Spring,1998,"['NHK', 'Kodansha', 'Sogo Vision']","['Nelvana', 'NIS America, Inc.', 'Geneon Entertainment USA']",['Madhouse'],"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']","['Mahou Shoujo', 'School']",Shoujo
41,New Game!,1469,492,7.57,196570,413533,2813,TV,12,Finished Airing,Summer,2016,"['Frontier Works', 'Kadokawa Shoten', 'Movic', 'AT-X', 'Delfi Sound', 'Sony Music Communications', 'Houbunsha', 'MAGES.', 'Lawson']","['Funimation', 'Crunchyroll']",['Doga Kobo'],N/A,"['CGDCT', 'Otaku Culture', 'Workplace']",N/A
42,Evangelion: 3.0 You Can (Not) Redo,1319,493,7.63,245260,412171,1889,Movie,1,Finished Airing,N/A,2012,['add some'],['Funimation'],['Khara'],"['Action', 'Award Winning', 'Drama', 'Sci-Fi']","['Mecha', 'Psychological']",N/A
43,Kekkai Sensen & Beyond,925,494,7.8,184906,411322,1588,TV,12,Finished Airing,Fall,2017,"['Nihon Ad Systems', 'Mainichi Broadcasting System', 'TOHO animation', 'Shueisha']",['Funimation'],['Bones'],"['Action', 'Comedy', 'Fantasy', 'Supernatural']","['Super Power', 'Vampire']",Shounen
44,Fruits Basket: The Final,13,495,9.01,200641,411467,18361,TV,13,Finished Airing,Spring,2021,"['TV Tokyo', 'TV Osaka', 'Nihon Ad Systems', 'Hakusensha', 'Avex Pictures', 'TMS Music', '8PAN']",['Funimation'],['TMS Entertainment'],"['Drama', 'Romance', 'Supernatural']",N/A,Shoujo
45,Bokutachi wa Benkyou ga Dekinai,2597,496,7.29,214015,410927,1594,TV,13,Finished Airing,Spring,2019,"['Aniplex', 'Movic', 'Barnum Studio', 'Magic Capsule', 'Shueisha', 'BS11', 'ADK']",['Aniplex of America'],"['Silver', 'Arvo Animation']","['Comedy', 'Romance']","['Harem', 'School']",Shounen
46,Blue Period,881,497,7.82,178435,409420,5386,TV,12,Finished Airing,Fall,2021,"['Mainichi Broadcasting System', 'Kodansha', 'DMM pictures', 'Bit grooove promotion', 'DMM Music']",['add some'],['Seven Arcs'],N/A,"['School', 'Visual Arts']",Seinen
47,Hanamonogatari,676,498,7.93,229606,409158,1067,TV,5,Finished Airing,Summer,2014,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Supernatural']",N/A,N/A
48,"Komi-san wa, Comyushou desu. 2nd Season",453,499,8.1,188087,408910,3662,TV,12,Finished Airing,Spring,2022,"['TV Tokyo', 'Dentsu', 'Shogakukan-Shueisha Productions', 'Half H.P Studio', 'Nippon Columbia']",['add some'],['OLM'],N/A,"['Romantic Subtext', 'School']",Shounen
49,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,1833,500,7.47,220057,408802,2744,TV,12,Finished Airing,Spring,2020,"['Mainichi Broadcasting System', 'Asmik Ace', 'King Records', 'Ichijinsha', 'Nichion']",['Crunchyroll'],['SILVER LINK.'],"['Comedy', 'Fantasy', 'Romance']","['Isekai', 'Reincarnation', 'Reverse Harem', 'School']",Shoujo
