,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
37,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,N/A,2013,"['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha']",['Aniplex of America'],['Shaft'],"['Award Winning', 'Drama', 'Mystery', 'Suspense']","['Mahou Shoujo', 'Psychological']",N/A
38,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,N/A,2019,"['Nippon Columbia', 'Toranoana', 'MAGES.', '81 Produce', 'Sammy', 'Kadokawa Media House', 'Kadokawa', 'Sony Music Solutions']",['add some'],['J.C.Staff'],"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody', 'Reincarnation']",N/A
39,Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,"['Lantis', 'Kadokawa Shoten', 'Movic', 'Rakuonsha', 'Kadokawa Pictures Japan', 'KlockWorx', 'Animation Do']","['Funimation', 'Bandai Entertainment']",['Kyoto Animation'],N/A,"['Gag Humor', 'School']",Shounen
40,Mo Dao Zu Shi,141,1023,8.45,70738,211583,6169,ONA,15,Finished Airing,N/A,2018,['Tencent Penguin Pictures'],['add some'],['B.CMAY PICTURES'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']","['Historical', 'Mythology', 'Reincarnation']",N/A
41,Owarimonogatari,142,441,8.45,222620,454639,2779,TV,12,Finished Airing,Fall,2015,['Aniplex'],['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Supernatural']",Vampire,N/A
42,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,"['AT-X', 'Memory-Tech', 'Hakuhodo DY Music & Pictures', 'Kadokawa Media House', 'Kadokawa']",['add some'],['White Fox'],"['Drama', 'Fantasy', 'Suspense']","['Isekai', 'Psychological', 'Time Travel']",N/A
43,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,144,346,8.45,336376,561855,2502,Movie,1,Finished Airing,N/A,2013,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Kadokawa Pictures Japan', 'MAGES.']",['Funimation'],['White Fox'],"['Drama', 'Sci-Fi']",N/A,N/A
44,Yuu☆Yuu☆Hakusho,145,290,8.45,309444,640793,21254,TV,112,Finished Airing,Fall,1992,"['Yomiko Advertising', 'Fuji TV']",['Funimation'],['Pierrot'],"['Action', 'Comedy', 'Supernatural']","['Martial Arts', 'Mythology']",Shounen
45,Zoku Owarimonogatari,146,1031,8.45,98180,210264,935,Movie,6,Finished Airing,N/A,2018,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Supernatural']",Vampire,N/A
46,Golden Kamuy 3rd Season,147,1406,8.45,70698,147372,1380,TV,12,Finished Airing,Fall,2020,"['Magic Capsule', 'NBCUniversal Entertainment Japan', 'Twin Engine']",['Funimation'],['Geno Studio'],"['Action', 'Adventure']","['Adult Cast', 'Historical', 'Military']",Seinen
47,Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,"['Shogakukan-Shueisha Productions', 'Magic Capsule', 'Asmik Ace', 'TOHO animation', 'Shogakukan', 'Toho Music']",['Sentai Filmworks'],['Shin-Ei Animation'],N/A,"['Iyashikei', 'Romantic Subtext', 'School']",Shounen
48,Haikyuu!!,149,36,8.44,1137927,1827142,69919,TV,25,Finished Airing,Spring,2014,"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'TOHO animation', 'Shueisha', 'Spacey Music Entertainment']",['Sentai Filmworks'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
49,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,"['Yomiko Advertising', 'Warner Bros. Japan', 'Kamikaze Douga', 'KlockWorx', 'Shueisha']",['VIZ Media'],['David Production'],"['Action', 'Adventure', 'Drama', 'Supernatural']",N/A,Shounen
