,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
22,Amaama to Inazuma,1617,723,7.53,132610,300287,1146,TV,12,Finished Airing,Summer,2016,"['Toei Video', 'Kodansha', 'Shin-Ei Animation', 'DAX Production', 'Asmik Ace', 'Yomiuri TV Enterprise', 'Sumitomo', 'TMS Music']",['add some'],['TMS Entertainment'],"['Gourmet', 'Slice of Life']","['Childcare', 'Iyashikei']",Seinen
23,Taimadou Gakuen 35 Shiken Shoutai,4899,724,6.82,142735,299621,468,TV,12,Finished Airing,Fall,2015,"['KlockWorx', 'MAGES.', 'Glovision', 'Kadokawa Media House', 'Kadokawa', 'Heiwa']",['Discotek Media'],['SILVER LINK.'],"['Action', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'Military']",N/A
24,Ginga Eiyuu Densetsu,12,725,9.02,74330,299518,15406,OVA,110,Finished Airing,N/A,1988,"['TV Tokyo', 'Kitty Films', 'Tokuma Shoten', 'Tokuma Japan Communications', 'Wright Staff']",['Sentai Filmworks'],"['K-Factory', 'Kitty Film Mitaka Studio']","['Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",N/A
25,Isekai Cheat Magician,11809,726,5.46,157290,298240,488,TV,12,Finished Airing,Summer,2019,"['AT-X', 'Kadokawa Media House', 'Kadokawa', 'Shufunotomo']",['add some'],['Encourage Films'],"['Action', 'Adventure', 'Fantasy']",Isekai,N/A
26,Devil May Cry,4352,727,6.94,164177,297463,1576,TV,12,Finished Airing,Summer,2007,"['WOWOW', 'Media Factory', 'Capcom', 'Showgate']","['ADV Films', 'Funimation']",['Madhouse'],"['Action', 'Fantasy']","['Gore', 'Mythology']",N/A
27,C: The Money of Soul and Possibility Control,3212,728,7.18,142700,297048,1243,TV,11,Finished Airing,Spring,2011,"['Dentsu', 'Fuji TV', 'Toho', 'Sony Music Entertainment', 'Fujipacific Music']",['Funimation'],['Tatsunoko Production'],"['Action', 'Mystery', 'Suspense']",Super Power,N/A
28,Soredemo Sekai wa Utsukushii,1380,729,7.61,135853,296919,1913,TV,12,Finished Airing,Spring,2014,"['VAP', 'Hakusensha', 'Nippon Television Network']",['Sentai Filmworks'],['Pierrot'],"['Adventure', 'Fantasy', 'Romance']",N/A,Shoujo
29,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",666,730,7.94,197486,296500,843,Special,1,Finished Airing,N/A,2008,['Pony Canyon'],['Sentai Filmworks'],['Kyoto Animation'],"['Drama', 'Romance']",School,N/A
30,Seiken Tsukai no World Break,5032,731,6.79,153919,295898,857,TV,12,Finished Airing,Winter,2015,['Sotsu'],['Funimation'],['Diomedéa'],"['Action', 'Fantasy', 'Romance']","['Harem', 'School']",N/A
31,Denpa Onna to Seishun Otoko,3475,732,7.13,123785,295564,1091,TV,12,Finished Airing,Spring,2011,"['Starchild Records', 'TBS']","['NIS America, Inc.']",['Shaft'],"['Comedy', 'Sci-Fi', 'Slice of Life']",N/A,N/A
32,Senpai ga Uzai Kouhai no Hanashi,1305,733,7.63,134736,295561,1677,TV,12,Finished Airing,Fall,2021,"['Movic', 'KlockWorx', 'King Records', 'Ichijinsha', 'DMM pictures']",['Funimation'],['Doga Kobo'],N/A,"['Adult Cast', 'Romantic Subtext', 'Workplace']",N/A
33,Code Geass: Fukkatsu no Lelouch,711,734,7.91,129965,295516,1943,Movie,1,Finished Airing,N/A,2019,['Showgate'],['Funimation'],['Sunrise'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Super Power']",N/A
34,Highschool of the Dead: Drifters of the Dead,5963,735,6.62,183915,294883,350,OVA,1,Finished Airing,N/A,2011,['Showgate'],['Sentai Filmworks'],['Madhouse'],"['Comedy', 'Supernatural', 'Ecchi']",N/A,Shounen
35,Nazo no Kanojo X,2858,736,7.24,138117,294693,2922,TV,13,Finished Airing,Spring,2012,"['Starchild Records', 'Kodansha', 'Yomiuri Advertising', 'Atelier Musa']",['Sentai Filmworks'],['Hoods Entertainment'],N/A,School,Seinen
36,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,4884,737,6.83,131340,293390,514,TV,12,Finished Airing,Fall,2013,"['Lantis', 'Kadokawa Shoten', 'Rakuonsha', 'KlockWorx', 'chara-ani.com', 'Docomo Anime Store', 'Fujimi Shobo']",['Sentai Filmworks'],['asread.'],"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",N/A,N/A
37,Kino no Tabi: The Beautiful World,261,738,8.29,91157,293434,6511,TV,13,Finished Airing,Spring,2003,"['WOWOW', 'Genco', 'Pony Canyon', 'Studio Wombat', 'chara-ani.com', 'ASCII Media Works']","['ADV Films', 'Sentai Filmworks']",['A.C.G.T.'],"['Action', 'Adventure', 'Slice of Life']","['Iyashikei', 'Psychological']",N/A
38,Tenkuu Shinpan,5449,739,6.72,154148,292936,1827,ONA,12,Finished Airing,N/A,2021,"['Kodansha', 'Netflix']",['add some'],['Zero-G'],"['Action', 'Horror', 'Mystery']","['Gore', 'Survival']",N/A
39,Hamatora The Animation,2769,740,7.26,126011,292541,1050,TV,12,Finished Airing,Winter,2014,"['TV Tokyo', 'Avex Entertainment', 'Sotsu', 'Movic', 'AT-X', 'DAX Production', 'DIVE II Entertainment', 'Shueisha']",['Sentai Filmworks'],['NAZ'],"['Action', 'Mystery', 'Supernatural']","['Detective', 'Super Power']",N/A
40,Grancrest Senki,3003,741,7.22,125026,291628,1230,TV,24,Finished Airing,Winter,2018,"['Aniplex', 'Bandai Namco Entertainment', 'Good Smile Company', 'BS11', 'ABC Animation', 'Kinoshita Group Holdings', 'Kadokawa', 'Cromea', 'Sonilude']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Drama', 'Fantasy', 'Romance']",N/A,N/A
41,Yesterday wo Utatte,4587,742,6.88,134456,291090,1237,TV,12,Finished Airing,Spring,2020,"['TV Asahi', 'Sotsu', 'Delfi Sound', 'Lucent Pictures Entertainment', 'CyberAgent', 'AbemaTV', 'DMM.futureworks']",['add some'],['Doga Kobo'],"['Drama', 'Romance']",Love Polygon,Seinen
42,Maji de Watashi ni Koi Shinasai!,5601,743,6.68,124199,291003,631,TV,12,Finished Airing,Fall,2011,['add some'],['Sentai Filmworks'],['Lerche'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'Martial Arts', 'School', 'Super Power']",N/A
43,Gintama.,14,744,8.99,135252,290908,2612,TV,12,Finished Airing,Winter,2017,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha']",['add some'],['Bandai Namco Pictures'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
44,Aharen-san wa Hakarenai,2420,745,7.33,118012,290733,2076,TV,12,Finished Airing,Spring,2022,['bilibili'],['Crunchyroll'],['Felix Film'],"['Comedy', 'Romance']",School,Shounen
45,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,6994,746,6.44,132484,290420,455,TV,12,Finished Airing,Fall,2012,"['Lantis', 'Media Factory', 'AT-X', 'DAX Production', 'Cospa', 'Sony Music Communications']",['Funimation'],['SILVER LINK.'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",N/A
46,Air,2678,747,7.28,150156,289947,2564,TV,12,Finished Airing,Winter,2005,"['Pony Canyon', 'TBS', 'Movic']","['ADV Films', 'Funimation']",['Kyoto Animation'],"['Drama', 'Romance', 'Supernatural']",N/A,N/A
47,Just Because!,2900,748,7.24,118695,289722,1369,TV,12,Finished Airing,Fall,2017,"['Sotsu', 'AT-X', 'BS Fuji', 'NBCUniversal Entertainment Japan', 'Tokyo MX', 'Moonbell', 'INCS toenter']",['Sentai Filmworks'],['PINE JAM'],"['Drama', 'Romance']","['Love Polygon', 'School']",N/A
48,Shijou Saikyou no Deshi Kenichi,515,749,8.06,152034,289604,3439,TV,50,Finished Airing,Fall,2006,"['TV Tokyo', 'Tokyo Movie Shinsha', 'Shogakukan']","['Funimation', 'Discotek Media']",['TMS Entertainment'],"['Action', 'Comedy']","['Martial Arts', 'School']",Shounen
49,Dimension W,3170,750,7.19,135994,289391,817,TV,12,Finished Airing,Winter,2016,"['Bandai Visual', 'Square Enix', 'Lantis', 'Tokyo MX', 'Good Smile Company', 'Q-Tec', 'I Will']",['Funimation'],"['Orange', 'Studio 3Hz']","['Action', 'Sci-Fi']",N/A,Seinen
