,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
18,Gin no Saji,469,778,8.09,126045,279663,2784,TV,11,Finished Airing,Summer,2013,"['Aniplex', 'Dentsu', 'Fuji TV', 'Kyoraku Industrial Holdings']",['Aniplex of America'],['A-1 Pictures'],N/A,School,Shounen
19,Hajime no Ippo: Boxer no Kobushi,470,2839,8.09,28982,49971,66,Special,1,Finished Airing,N/A,2003,['VAP'],"['Discotek Media', 'Geneon Entertainment USA']",['Madhouse'],N/A,Combat Sports,Shounen
20,Initial D Fifth Stage,471,1508,8.09,70078,133681,700,TV,14,Finished Airing,Fall,2012,"['Avex Entertainment', 'Animax']",['add some'],['SynergySP'],"['Action', 'Drama']",Racing,Seinen
21,Kamisama Hajimemashita,472,314,8.09,313852,609140,13991,TV,13,Finished Airing,Fall,2012,"['TV Tokyo', 'Dentsu', 'Sotsu', 'Pony Canyon', 'Hakusensha', 'DAX Production']",['Funimation'],['TMS Entertainment'],"['Comedy', 'Fantasy', 'Romance']",Mythology,Shoujo
22,Kanata no Astra,473,773,8.09,135920,280820,3008,TV,12,Finished Airing,Summer,2019,"['AT-X', 'Docomo Anime Store', 'Shueisha', 'Kadokawa Media House', 'Kadokawa']",['Funimation'],['Lerche'],"['Adventure', 'Award Winning', 'Mystery', 'Sci-Fi']","['Space', 'Survival']",Shounen
23,Mirai Shounen Conan,474,2955,8.09,15640,46421,543,TV,26,Finished Airing,Spring,1978,['add some'],['GKIDS'],['Nippon Animation'],"['Adventure', 'Drama', 'Sci-Fi']",N/A,N/A
24,No Game No Life,475,16,8.09,1461030,2267088,47131,TV,12,Finished Airing,Spring,2014,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X']",['Sentai Filmworks'],['Madhouse'],"['Comedy', 'Fantasy', 'Ecchi']","['Isekai', 'Strategy Game']",N/A
25,One Piece Film: Strong World,476,924,8.09,146440,233756,440,Movie,1,Finished Airing,N/A,2009,['add some'],['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
26,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,477,2308,8.09,42904,72071,310,OVA,13,Finished Airing,N/A,2011,['Akita Shoten'],['Discotek Media'],['TMS Entertainment'],"['Action', 'Adventure', 'Supernatural']","['Martial Arts', 'Super Power']",Shounen
27,Sakura-sou no Pet na Kanojo,478,99,8.09,676858,1187749,25986,TV,24,Finished Airing,Fall,2012,"['Frontier Works', 'Genco', 'Media Factory', 'Animax', 'Mainichi Broadcasting System', 'ASCII Media Works', 'Sony Music Communications']",['Sentai Filmworks'],['J.C.Staff'],"['Drama', 'Romance']","['School', 'Visual Arts']",N/A
28,Toradora!,479,22,8.09,1307708,2085075,55080,TV,25,Finished Airing,Fall,2008,"['Genco', 'Starchild Records', 'Magic Capsule', 'Yomiuri Advertising', 'TV Tokyo Music']","['NIS America, Inc.']",['J.C.Staff'],"['Drama', 'Romance']","['Love Polygon', 'School']",N/A
29,Kuroko no Basket Movie 4: Last Game,480,782,8.08,165902,277784,1000,Movie,1,Finished Airing,N/A,2017,['Bandai Visual'],['add some'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
30,Serial Experiments Lain,481,252,8.08,269573,696268,24669,TV,13,Finished Airing,Summer,1998,"['TV Tokyo', 'Geneon Universal Entertainment', 'Genco', 'Pioneer LDC', 'TV Tokyo Music', 'Fujipacific Music']","['Funimation', 'Geneon Entertainment USA']",['Triangle Staff'],"['Avant Garde', 'Award Winning', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural']",Psychological,N/A
31,Skip Beat!,482,835,8.08,135599,257738,5059,TV,25,Finished Airing,Fall,2008,"['Sotsu', 'Pony Canyon', 'Hakusensha', 'TV Tokyo Music']",['Pied Piper'],['Hal Film Maker'],"['Comedy', 'Drama', 'Romance']","['Love Polygon', 'Showbiz']",Shoujo
32,Stand By Me Doraemon,483,2855,8.08,34594,49433,200,Movie,1,Finished Airing,N/A,2014,"['Toho', 'Robot Communications']",['add some'],"['Shirogumi', 'Shin-Ei Animation']","['Comedy', 'Sci-Fi']",N/A,N/A
33,Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,484,3558,8.08,16620,32589,53,Movie,1,Finished Airing,N/A,1993,"['Kitty Films', 'Tokuma Shoten', 'Tokuma Japan Communications']",['add some'],['Kitty Film Mitaka Studio'],"['Action', 'Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",N/A
34,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,485,2724,8.08,28947,54007,67,Special,1,Finished Airing,N/A,2005,"['Audio Highs', 'Miracle Robo']",['add some'],['Sunrise'],"['Action', 'Comedy', 'Sci-Fi']","['Historical', 'Mecha', 'Parody', 'Samurai']",Shounen
35,Hikaru no Go,486,1523,8.08,60889,131703,2313,TV,75,Finished Airing,Fall,2001,"['TV Tokyo', 'Dentsu', 'Dream Force']",['VIZ Media'],['Pierrot'],"['Comedy', 'Drama', 'Supernatural']","['School', 'Strategy Game']",Shounen
36,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,487,1558,8.08,55866,127843,810,TV,10,Finished Airing,Spring,2022,"['WOWOW', 'KlockWorx', 'flying DOG', 'BS Fuji', 'Yomiuri TV Enterprise', 'TO Books', 'JTB Next Creation', 'MediaNet Pictures', 'Happinet Phantom Studios']",['add some'],['Ajia-do'],N/A,"['Isekai', 'Reincarnation']",N/A
37,Hyouka,488,88,8.08,603171,1290310,25964,TV,22,Finished Airing,Spring,2012,"['Lantis', 'Kadokawa Shoten', 'KlockWorx', 'chara-ani.com', 'Animation Do']",['Funimation'],['Kyoto Animation'],"['Mystery', 'Slice of Life']",School,N/A
38,Kidou Senshi Gundam 00 Second Season,489,1421,8.08,90672,144911,1351,TV,25,Finished Airing,Fall,2008,['Mainichi Broadcasting System'],['Bandai Entertainment'],['Sunrise'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",N/A
39,Angel Beats!,490,28,8.07,1230647,1982774,47255,TV,13,Finished Airing,Spring,2010,"['Aniplex', 'Dentsu', 'Mainichi Broadcasting System', 'CBC Television', 'Movic', 'Visual Arts', 'ASCII Media Works']","['Sentai Filmworks', 'Aniplex of America']",['P.A. Works'],"['Drama', 'Supernatural']",School,N/A
40,Darker than Black: Kuro no Keiyakusha,491,158,8.07,423005,902556,16275,TV,25,Finished Airing,Spring,2007,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'Myrica Music']",['Funimation'],['Bones'],"['Action', 'Mystery', 'Sci-Fi']",Super Power,N/A
41,Detective Conan Movie 08: Magician of the Silver Sky,492,2735,8.07,31401,53435,36,Movie,1,Finished Airing,N/A,2004,['add some'],['add some'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",Detective,Shounen
42,Detective Conan Movie 18: The Sniper from Another Dimension,493,3194,8.07,22887,40346,39,Movie,1,Finished Airing,N/A,2014,['add some'],['add some'],['TMS Entertainment'],"['Action', 'Mystery']",Detective,Shounen
43,Detective Conan Movie 25: Halloween no Hanayome,494,5706,8.07,3978,10886,91,Movie,1,Finished Airing,N/A,2022,['add some'],['add some'],['TMS Entertainment'],N/A,Detective,Shounen
44,Gintama: Dai Hanseikai,495,3385,8.07,15437,36290,50,Special,1,Finished Airing,N/A,2010,['add some'],['add some'],['Sunrise'],"['Action', 'Comedy']","['Parody', 'Samurai']",Shounen
45,Karakai Jouzu no Takagi-san 2,496,700,8.06,167196,307960,2283,TV,12,Finished Airing,Summer,2019,"['Dentsu', 'TMS Entertainment', 'Asmik Ace', 'TOHO animation', 'Shogakukan', 'Sumitomo']",['add some'],['Shin-Ei Animation'],N/A,"['Iyashikei', 'Romantic Subtext', 'School']",Shounen
46,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,497,3253,8.07,15373,39016,56,Special,1,Finished Airing,N/A,2005,"['Bandai Visual', 'Animax', 'Kodansha']","['Bandai Entertainment', 'Manga Entertainment']",['Production I.G'],"['Action', 'Mystery', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Psychological']",Seinen
47,Kuroko no Basket,498,110,8.07,668583,1132120,20501,TV,25,Finished Airing,Spring,2012,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Mainichi Broadcasting System', 'Banpresto', 'Shueisha', 'BS11']",['add some'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
48,Kuroshitsuji: Book of Circus,499,537,8.07,201875,380891,3463,TV,10,Finished Airing,Summer,2014,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'DeNA']",['Funimation'],['A-1 Pictures'],"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",Shounen
49,Kuroshitsuji: Book of Murder,500,929,8.07,114876,232080,1089,OVA,2,Finished Airing,N/A,2015,['DeNA'],['Funimation'],['A-1 Pictures'],"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",Shounen
