,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
18,Hanasaku Iroha,714,669,7.91,124709,318864,2530,TV,26,Finished Airing,Spring,2011,"['Bandai Visual', 'Sotsu', 'Yomiuri Telecasting', 'Lantis', 'Pony Canyon', 'Showgate', 'Infinite']","['NIS America, Inc.']",['P.A. Works'],N/A,Workplace,N/A
19,K: Return of Kings,1497,670,7.57,150889,317976,1179,TV,13,Finished Airing,Fall,2015,"['Starchild Records', 'Mainichi Broadcasting System', 'Studio Tulip', 'Glovision']",['VIZ Media'],['GoHands'],"['Action', 'Supernatural']",Super Power,N/A
20,Stranger: Mukou Hadan,279,671,8.27,157914,317864,2899,Movie,1,Finished Airing,N/A,2007,"['Bandai Visual', 'Shochiku', 'Sony Music Entertainment', 'Hakuhodo DY Media Partners']","['Funimation', 'Bandai Entertainment']",['Bones'],"['Action', 'Adventure']","['Historical', 'Samurai']",N/A
21,Imouto sae Ireba Ii.,2611,672,7.29,146287,317849,1703,TV,12,Finished Airing,Fall,2017,"['Bandai Visual', 'Lantis', 'Shochiku', 'Bushiroad', 'Hakuhodo DY Music & Pictures', 'BS11', 'Shogakukan']",['Funimation'],['SILVER LINK.'],"['Comedy', 'Romance', 'Ecchi']",Adult Cast,N/A
22,Bakuman. 3rd Season,107,673,8.54,186917,317626,2921,TV,25,Finished Airing,Fall,2012,"['NHK', 'Shueisha']",['add some'],['J.C.Staff'],"['Comedy', 'Drama', 'Romance']",Otaku Culture,Shounen
23,3D Kanojo: Real Girl,4764,674,6.85,157493,317338,1488,TV,12,Finished Airing,Spring,2018,"['VAP', 'Nippon Television Network', 'DeNA']",['Sentai Filmworks'],['Hoods Entertainment'],N/A,School,Shoujo
24,School Rumble,756,675,7.89,145335,317079,5108,TV,26,Finished Airing,Fall,2004,"['TV Tokyo', 'Sotsu', 'Marvelous', 'Starchild Records', 'Media Factory', 'DAX Production', 'Studio Jack']",['Funimation'],['Studio Comet'],"['Comedy', 'Romance']","['Gag Humor', 'Love Polygon', 'School']",Shounen
25,Seto no Hanayome,1201,676,7.68,140452,316635,2930,TV,26,Finished Airing,Spring,2007,"['TV Tokyo', 'Square Enix', 'Sotsu']",['Funimation'],"['Gonzo', 'AIC']","['Comedy', 'Romance']","['Organized Crime', 'Parody', 'School']",Shounen
26,Shelter (Music),239,677,8.31,213132,316587,2405,Music,1,Finished Airing,N/A,2016,"['Aniplex', 'Half H.P Studio', 'Crunchyroll']",['add some'],['A-1 Pictures'],N/A,Music,N/A
27,Ben-To,3042,678,7.21,162477,316303,1136,TV,12,Finished Airing,Fall,2011,"['Pony Canyon', 'AT-X', 'Magic Capsule', 'Bulls Eye']",['Funimation'],['David Production'],"['Action', 'Comedy', 'Gourmet']",Martial Arts,N/A
28,Seirei Gensouki,3799,679,7.06,161266,316023,2963,TV,12,Finished Airing,Summer,2021,"['MediaNet', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Hobby Japan', 'BS Fuji', 'Strawberry Meets Pictures', 'Crunchyroll', 'Kanon Sound', 'NichiNare', 'Melonbooks', 'TMS Music', 'CTW']",['add some'],['TMS Entertainment'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","['Harem', 'Isekai', 'Reincarnation']",N/A
29,Seikon no Qwaser,7543,680,6.35,127954,315968,784,TV,24,Finished Airing,Winter,2010,['TAKI Corporation'],['Sentai Filmworks'],['Hoods Entertainment'],"['Action', 'Supernatural', 'Ecchi']",Super Power,Seinen
30,Wolf's Rain,915,681,7.8,128671,315871,5601,TV,26,Finished Airing,Winter,2003,"['Bandai Visual', 'Asatsu DK', 'Fuji TV']","['Funimation', 'Bandai Entertainment']",['Bones'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",N/A,N/A
31,Tales of Zestiria the Cross,2873,682,7.24,139525,315815,785,TV,12,Finished Airing,Summer,2016,"['Bandai Visual', 'Lantis', 'Bandai Namco Entertainment', 'Anime Consortium Japan']",['Funimation'],['ufotable'],"['Action', 'Adventure', 'Fantasy']",N/A,N/A
32,Kiss x Sis,4814,683,6.84,177364,315727,1265,OVA,12,Finished Airing,N/A,2008,['add some'],['Discotek Media'],['feel.'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",Seinen
33,Nanbaka,2407,684,7.33,136591,314816,2053,TV,13,Finished Airing,Fall,2016,"['Nihon Ad Systems', 'DAX Production', 'Sony Music Communications', 'Crunchyroll', 'comico', 'Tokuma Japan Communications', 'Nelke Planning']",['Funimation'],['Satelight'],"['Action', 'Comedy', 'Drama']",N/A,N/A
34,Machine-Doll wa Kizutsukanai,3786,685,7.06,152346,314586,665,TV,12,Finished Airing,Fall,2013,"['Genco', 'Media Factory', 'Kadokawa Shoten', 'Movic', 'AT-X', 'Showgate']",['Funimation'],['Lerche'],"['Action', 'Fantasy', 'Ecchi']",School,N/A
35,Shoujo Shuumatsu Ryokou,347,686,8.2,118917,314489,6292,TV,12,Finished Airing,Fall,2017,"['AT-X', 'Shinchosha', 'Kadokawa Media House', 'Kadokawa']",['Sentai Filmworks'],['White Fox'],"['Adventure', 'Mystery', 'Sci-Fi', 'Slice of Life']",Iyashikei,N/A
36,Noragami OVA,1084,687,7.72,179553,313979,383,OVA,2,Finished Airing,N/A,2014,"['Avex Entertainment', 'Ai Addiction']",['add some'],['Bones'],"['Comedy', 'Fantasy']","['Mythology', 'School']",Shounen
37,Freezing,4939,688,6.81,168120,313933,1118,TV,12,Finished Airing,Winter,2011,"['Media Factory', 'Eswood', 'Kill Time Communication']",['Funimation'],['A.C.G.T.'],"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Ecchi']",N/A,Seinen
38,Irozuku Sekai no Ashita kara,1677,689,7.52,122401,313291,2080,TV,13,Finished Airing,Fall,2018,"['Sotsu', 'NBCUniversal Entertainment Japan', 'Infinite']",['Sentai Filmworks'],['P.A. Works'],"['Drama', 'Romance']","['Love Polygon', 'School', 'Time Travel', 'Visual Arts']",N/A
39,Kokoro ga Sakebitagatterunda.,848,690,7.83,150379,312995,1883,Movie,1,Finished Airing,N/A,2015,"['Aniplex', 'Dentsu', 'Fuji TV', 'Lawson HMV Entertainment', 'Shogakukan']",['Aniplex of America'],['A-1 Pictures'],"['Drama', 'Romance']","['Performing Arts', 'School']",N/A
40,Eizouken ni wa Te wo Dasu na!,422,691,8.13,128511,312954,3789,TV,12,Finished Airing,Winter,2020,"['Warner Bros. Japan', 'Warner Music Japan', 'Shogakukan', 'NHK Enterprises']",['Crunchyroll'],['Science SARU'],"['Adventure', 'Award Winning', 'Comedy']","['Otaku Culture', 'School']",Seinen
41,Yagate Kimi ni Naru,736,692,7.9,129606,312784,5807,TV,13,Finished Airing,Fall,2018,"['AT-X', 'Sony Music Communications', 'Docomo Anime Store', 'Kadokawa Media House', 'Kadokawa']",['Sentai Filmworks'],['TROYCA'],"['Drama', 'Girls Love', 'Romance']",School,N/A
42,Fate/stay night Movie: Heaven's Feel - III. Spring Song,54,693,8.69,161895,311864,7537,Movie,1,Finished Airing,N/A,2020,"['Aniplex', 'Notes', 'Kadokawa']",['Aniplex of America'],['ufotable'],"['Action', 'Fantasy', 'Supernatural']",N/A,N/A
43,Araburu Kisetsu no Otome-domo yo.,2296,694,7.35,141945,311750,1470,TV,12,Finished Airing,Summer,2019,"['Mainichi Broadcasting System', 'Kodansha', 'DMM pictures']",['Sentai Filmworks'],['Lay-duce'],"['Comedy', 'Drama', 'Romance']",School,Shounen
44,K-On! Movie,208,695,8.35,183363,311682,2616,Movie,1,Finished Airing,N/A,2011,"['Pony Canyon', 'Animation Do']",['Sentai Filmworks'],['Kyoto Animation'],"['Award Winning', 'Comedy']","['CGDCT', 'Music']",N/A
45,Ballroom e Youkoso,355,696,8.19,139287,311434,3371,TV,24,Finished Airing,Summer,2017,"['Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Movic', 'Bandai Namco Games', ""Toy's Factory"", 'Animatic']",['Ponycan USA'],['Production I.G'],"['Comedy', 'Drama', 'Romance', 'Sports']","['Performing Arts', 'School']",Shounen
46,Gakuen Babysitters,721,697,7.9,155728,310038,2955,TV,12,Finished Airing,Winter,2018,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Hakusensha', 'Banpresto', 'Marui Group']",['add some'],"[""Brain's Base""]",N/A,"['Childcare', 'Iyashikei', 'School']",Shoujo
47,Carole & Tuesday,769,698,7.88,135697,309947,2850,TV,24,Finished Airing,Spring,2019,"['Fuji TV', 'flying DOG', 'BS Fuji', 'Hakuhodo DY Music & Pictures', 'Hakuhodo DY Media Partners']",['Sentai Filmworks'],['Bones'],"['Drama', 'Sci-Fi']",Music,N/A
48,Kakushigoto,601,699,7.99,130961,309098,2034,TV,12,Finished Airing,Spring,2020,"['Dentsu', 'Marvelous', 'Kodansha', 'AT-X', 'Studio Mausu', 'Tokyo MX', 'Avex Pictures', 'A-Sketch']",['Funimation'],['Ajia-do'],N/A,"['Childcare', 'Gag Humor', 'Otaku Culture']",Shounen
49,Tomodachi Game,1141,700,7.71,150223,308959,3268,TV,12,Finished Airing,Spring,2022,"['Kodansha', 'Studio Mausu', 'Nippon Television Network', 'King Records']",['Crunchyroll'],['Okuruto Noboru'],N/A,"['High Stakes Game', 'Psychological', 'Strategy Game']",Shounen
