,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
28,Noragami,629,25,7.96,1206195,2041767,32253,TV,12,Finished Airing,Winter,2014,"['Avex Entertainment', 'Dentsu', 'Shochiku', 'Kodansha', 'Movic', 'Ai Addiction', 'Lawson HMV Entertainment', 'A-Sketch']",['Funimation'],['Bones'],"['Action', 'Fantasy']",Mythology,Shounen
29,Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,630,3458,7.96,18853,34850,49,OVA,7,Finished Airing,N/A,2008,"['Production I.G', 'Nihon Ad Systems']",['add some'],['M.S.C'],N/A,N/A,Shounen
30,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,631,4392,7.96,9430,20830,28,Special,1,Finished Airing,N/A,2008,"['Production I.G', 'TV Tokyo', 'Media Factory', 'Shochiku', 'Mag Garden']",['Nozomi Entertainment'],['Hal Film Maker'],"['Comedy', 'Slice of Life']",Iyashikei,Shounen
31,Bungou Stray Dogs Wan!,632,1864,7.96,40539,101201,966,TV,12,Finished Airing,Winter,2021,['Kadokawa'],['add some'],"['Bones', 'Nomad']","['Comedy', 'Slice of Life', 'Supernatural']",N/A,N/A
32,Dragon Ball,633,147,7.96,628086,969122,14598,TV,153,Finished Airing,Winter,1986,['Fuji TV'],"['Funimation', 'Harmony Gold']",['Toei Animation'],"['Adventure', 'Comedy', 'Fantasy']","['Martial Arts', 'Super Power']",Shounen
33,Hokuto no Ken,634,1601,7.96,42320,123986,2178,TV,109,Finished Airing,Fall,1984,['Fuji TV'],"['Discotek Media', 'Manga Entertainment']",['Toei Animation'],"['Action', 'Drama', 'Sci-Fi']",Martial Arts,Shounen
34,IDOLiSH7 Vibrato,635,5131,7.96,5293,14199,95,ONA,8,Finished Airing,N/A,2018,['add some'],['add some'],['TROYCA'],N/A,"['Idols (Male)', 'Music']",N/A
35,Kanon (2006),636,823,7.96,133044,262395,4330,TV,24,Finished Airing,Fall,2006,"['Pony Canyon', 'TBS', 'Movic']","['ADV Films', 'Funimation']",['Kyoto Animation'],"['Drama', 'Romance', 'Supernatural']",N/A,N/A
36,Kidou Keisatsu Patlabor 2 the Movie,637,3490,7.96,14987,33923,701,Movie,1,Finished Airing,N/A,1993,"['Bandai Visual', 'VAP', 'Shochiku', 'Tohokushinsha Film Corporation']","['Maiden Japan', 'Manga Entertainment', 'Bandai Visual USA']",['Production I.G'],"['Award Winning', 'Drama', 'Mystery', 'Sci-Fi']","['Detective', 'Mecha', 'Military']",N/A
37,Aria the Benedizione,638,7299,7.95,1664,5916,20,Movie,1,Finished Airing,N/A,2021,"['Shochiku', 'Rakuonsha', 'flying DOG']",['add some'],['J.C.Staff'],"['Fantasy', 'Sci-Fi', 'Slice of Life']",Iyashikei,Shounen
38,Girls & Panzer: Saishuushou Part 1,639,3044,7.95,20117,43900,127,Movie,1,Finished Airing,N/A,2017,"['Bandai Visual', 'Lantis']",['Sentai Filmworks'],['Actas'],N/A,"['Military', 'School']",N/A
39,Hikaru no Go: Hokuto Hai e no Michi,640,4208,7.95,12378,23116,34,Special,1,Finished Airing,N/A,2004,['Dentsu'],['add some'],['Pierrot'],N/A,Strategy Game,Shounen
40,Hyouge Mono,641,3922,7.95,4320,26699,294,TV,39,Finished Airing,Spring,2011,"['NHK', 'Sogo Vision']",['add some'],['Bee Train'],N/A,"['Adult Cast', 'Historical', 'Samurai', 'Visual Arts']",Seinen
41,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,642,2694,7.95,30305,55264,923,OVA,6,Finished Airing,N/A,1989,['Bandai Visual'],"['Nozomi Entertainment', 'Bandai Entertainment']",['Sunrise'],"['Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",N/A
42,Kobato.,643,1322,7.95,59806,160929,1460,TV,24,Finished Airing,Fall,2009,"['NHK', 'NHK-BS2']",['Sentai Filmworks'],['Madhouse'],"['Comedy', 'Drama', 'Fantasy', 'Romance']",Iyashikei,N/A
43,"Komi-san wa, Comyushou desu.",644,212,7.95,398802,777072,11542,TV,12,Finished Airing,Fall,2021,"['TV Tokyo', 'Dentsu', 'Shogakukan-Shueisha Productions', 'Half H.P Studio', 'Nippon Columbia']",['add some'],['OLM'],N/A,"['Romantic Subtext', 'School']",Shounen
44,Kurenai no Buta,645,950,7.95,143505,227295,1885,Movie,1,Finished Airing,N/A,1992,"['Tokuma Shoten', 'Nippon Television Network']","['Disney Platform Distribution', 'GKIDS']",['Studio Ghibli'],"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Drama', 'Romance']","['Historical', 'Military']",N/A
45,Macross F Movie 2: Sayonara no Tsubasa,646,3934,7.95,13199,26540,120,Movie,1,Finished Airing,N/A,2011,['add some'],['add some'],"['Satelight', '8bit']","['Action', 'Award Winning', 'Romance', 'Sci-Fi']","['Mecha', 'Military', 'Music', 'Space']",N/A
46,Macross: Do You Remember Love?,647,2999,7.95,21428,44967,700,Movie,1,Finished Airing,N/A,1984,"['Mainichi Broadcasting System', 'Studio Nue', 'Big West']",['add some'],"['Artland', 'Tatsunoko Production']","['Action', 'Romance', 'Sci-Fi']","['Mecha', 'Military', 'Music', 'Space']",N/A
47,Mawaru Penguindrum,648,750,7.95,104678,288691,7141,TV,24,Finished Airing,Summer,2011,"['Starchild Records', 'Mainichi Broadcasting System']",['Sentai Filmworks'],"[""Brain's Base""]","['Avant Garde', 'Comedy', 'Drama', 'Mystery']",Psychological,N/A
48,Nurarihyon no Mago: Sennen Makyou,649,1344,7.95,81090,157156,627,TV,24,Finished Airing,Summer,2011,"['Yomiuri Telecasting', 'Yomiko Advertising', 'Pony Canyon', 'Toho', 'Shueisha', 'BS11', 'Imagine']",['VIZ Media'],['Studio Deen'],"['Action', 'Supernatural']",Mythology,Shounen
49,One Piece Film: Strong World Episode 0,650,2163,7.95,45084,79986,45,OVA,1,Finished Airing,N/A,2010,['add some'],['add some'],['Toei Animation'],"['Adventure', 'Fantasy']",N/A,Shounen
