,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
11,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,2980,162,7.22,518117,894751,8086,TV,13,Finished Airing,Summer,2013,"['Geneon Universal Entertainment', 'Studio Hibari', 'Mainichi Broadcasting System', 'Showgate']",['Funimation'],['Lerche'],"['Horror', 'Mystery']","['High Stakes Game', 'Psychological', 'School', 'Survival']",N/A
12,Byousoku 5 Centimeter,1439,163,7.58,535164,894331,10594,Movie,3,Finished Airing,N/A,2007,['add some'],"['ADV Films', 'Bandai Entertainment', 'Discotek Media', 'GKIDS', 'Crunchyroll']",['CoMix Wave Films'],"['Drama', 'Romance']",N/A,N/A
13,Rakudai Kishi no Cavalry,1892,164,7.45,524617,892001,8412,TV,12,Finished Airing,Fall,2015,"['Frontier Works', 'Media Factory', 'AT-X', 'flying DOG', 'Hakuhodo DY Music & Pictures', 'Animatic', 'SB Creative']",['Sentai Filmworks'],"['SILVER LINK.', 'Nexus']","['Action', 'Fantasy', 'Romance', 'Ecchi']",School,N/A
14,Plastic Memories,706,165,7.91,446317,888033,11341,TV,13,Finished Airing,Spring,2015,"['Aniplex', 'Movic', 'AT-X', 'ASCII Media Works', 'Bushiroad', 'MAGES.', 'Asahi Broadcasting', 'BS11']",['Aniplex of America'],['Doga Kobo'],"['Drama', 'Romance', 'Sci-Fi']",N/A,N/A
15,Sono Bisque Doll wa Koi wo Suru,281,166,8.26,523348,885283,18152,TV,12,Finished Airing,Winter,2022,"['Aniplex', 'Square Enix', 'Movic', 'Studio Mausu', 'Tokyo MX', 'BS11']",['add some'],['CloverWorks'],"['Comedy', 'Ecchi']","['Otaku Culture', 'Romantic Subtext', 'School']",Seinen
16,Black Bullet,3605,167,7.1,471677,884433,3687,TV,13,Finished Airing,Spring,2014,"['Geneon Universal Entertainment', 'AT-X', 'Showgate', 'NBCUniversal Entertainment Japan']",['Sentai Filmworks'],"['Kinema Citrus', 'Orange']","['Action', 'Mystery', 'Sci-Fi']",N/A,N/A
17,Gekkan Shoujo Nozaki-kun,832,168,7.84,484148,883232,10681,TV,12,Finished Airing,Summer,2014,"['TV Tokyo', 'Frontier Works', 'Media Factory', 'AT-X', 'Sony Music Communications']",['Sentai Filmworks'],['Doga Kobo'],"['Comedy', 'Romance']","['Otaku Culture', 'School']",N/A
18,Suzumiya Haruhi no Yuuutsu,854,169,7.83,461152,879275,14810,TV,14,Finished Airing,Spring,2006,"['Lantis', 'Kadokawa Shoten', 'Kadokawa Pictures Japan', 'KlockWorx']","['Funimation', 'Bandai Entertainment', 'Kadokawa Pictures USA']",['Kyoto Animation'],"['Award Winning', 'Comedy', 'Mystery', 'Sci-Fi', 'Slice of Life']",School,N/A
19,Hellsing Ultimate,201,170,8.36,453847,872368,20671,OVA,10,Finished Airing,N/A,2006,"['Geneon Universal Entertainment', 'StudioRF Inc.', 'Shounen Gahousha']","['Funimation', 'Geneon Entertainment USA']","['Madhouse', 'Satelight', 'Graphinica']","['Action', 'Horror', 'Supernatural']","['Adult Cast', 'Gore', 'Military', 'Vampire']",Seinen
20,High School DxD New,1805,171,7.48,569007,870878,4449,TV,12,Finished Airing,Summer,2013,"['Genco', 'Lantis', 'Media Factory', 'Movic', 'AT-X', 'Showgate', 'Q-Tec', 'Fujimi Shobo']",['Funimation'],['TNK'],"['Action', 'Comedy', 'Romance', 'Ecchi']","['Harem', 'Mythology', 'School']",N/A
21,Kimi ni Todoke,588,172,8.0,423570,869708,12534,TV,25,Finished Airing,Fall,2009,"['VAP', 'Nippon Television Network', 'Shueisha']","['NIS America, Inc.']",['Production I.G'],"['Drama', 'Romance']",School,Shoujo
22,Ao Haru Ride,1278,173,7.64,467034,869251,9897,TV,12,Finished Airing,Summer,2014,"['Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha', 'BS11', 'Animatic', 'Hakuhodo DY Media Partners', 'Sony PCL']",['Sentai Filmworks'],['Production I.G'],N/A,School,Shoujo
23,Baccano!,190,174,8.37,367675,867102,22762,TV,13,Finished Airing,Summer,2007,"['Aniplex', 'Sakura Create', 'Happinet Pictures']","['Funimation', 'Aniplex of America']","[""Brain's Base""]","['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Organized Crime']",N/A
24,Kimi no Suizou wo Tabetai,101,175,8.56,516621,866481,18991,Movie,1,Finished Airing,N/A,2018,"['Aniplex', 'ABC Animation']",['Aniplex of America'],['Studio VOLN'],"['Drama', 'Romance']",School,N/A
25,5-toubun no Hanayome,1204,176,7.67,559432,866183,13025,TV,12,Finished Airing,Winter,2019,"['Pony Canyon', 'Kodansha', 'ZERO-A', 'GYAO!']",['Funimation'],['Tezuka Productions'],"['Comedy', 'Romance']","['Harem', 'School']",Shounen
26,Yakusoku no Neverland 2nd Season,12296,177,5.32,432844,864026,4504,TV,11,Finished Airing,Winter,2021,"['Aniplex', 'Shueisha']",['Aniplex of America'],['CloverWorks'],"['Sci-Fi', 'Suspense']","['Psychological', 'Survival']",Shounen
27,Neon Genesis Evangelion: The End of Evangelion,104,178,8.55,571495,857592,26586,Movie,1,Finished Airing,N/A,1997,"['TV Tokyo', 'Toei Animation', 'Kadokawa Shoten', 'Movic', 'Sega', 'TV Tokyo Music', 'Audio Tanaka']","['GKIDS', 'Manga Entertainment']","['Gainax', 'Production I.G']","['Avant Garde', 'Drama', 'Sci-Fi']","['Mecha', 'Psychological']",N/A
28,Haikyuu!! To the Top,200,179,8.36,523358,853730,4971,TV,13,Finished Airing,Winter,2020,"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Sentai Filmworks'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
29,Kami no Tou,1516,180,7.56,493830,848489,6081,TV,13,Finished Airing,Spring,2020,"['Sega', 'Crunchyroll', 'Rialto Entertainment', 'Sola Entertainment', 'Naver Webtoons', 'IRMA LA DOUCE']",['VIZ Media'],['Telecom Animation Film'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",N/A,N/A
30,Youjo Senki,626,181,7.97,462318,847336,11453,TV,12,Finished Airing,Winter,2017,"['Media Factory', 'AT-X', 'Enterbrain', 'Sony Music Communications']","['Funimation', 'Crunchyroll']",['Nut'],"['Action', 'Fantasy']","['Isekai', 'Military', 'Reincarnation']",N/A
31,Mahoutsukai no Yome,513,182,8.06,352157,846063,11005,TV,24,Finished Airing,Fall,2017,"['Production I.G', 'Shochiku', 'flying DOG', 'Mag Garden']",['Funimation'],['Wit Studio'],"['Drama', 'Fantasy', 'Romance']",Mythology,Shounen
32,Tensei shitara Slime Datta Ken 2nd Season,184,183,8.39,477062,842213,10204,TV,12,Finished Airing,Winter,2021,['Kodansha'],['Funimation'],['8bit'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Mythology', 'Reincarnation']",N/A
33,The God of High School,3774,184,7.07,475398,837970,3983,TV,13,Finished Airing,Summer,2020,"['Crunchyroll', 'Sola Entertainment', 'Naver Webtoons']",['VIZ Media'],['MAPPA'],"['Action', 'Fantasy']","['Martial Arts', 'Super Power']",N/A
34,Nichijou,142,185,8.46,343445,837072,22170,TV,26,Finished Airing,Spring,2011,"['Lantis', 'Kadokawa Shoten', 'Movic', 'Rakuonsha', 'Kadokawa Pictures Japan', 'KlockWorx', 'Animation Do']","['Funimation', 'Bandai Entertainment']",['Kyoto Animation'],N/A,"['Gag Humor', 'School']",Shounen
35,Yuri!!! on Ice,737,186,7.9,502820,835558,19955,TV,12,Finished Airing,Fall,2016,"['Dentsu', 'TV Asahi', 'Movic', 'Avex Pictures', 'CIC', 'Cygames']","['Funimation', 'Crunchyroll']",['MAPPA'],"['Award Winning', 'Sports']",Performing Arts,N/A
36,Overlord III,703,187,7.92,516939,833086,5206,TV,13,Finished Airing,Summer,2018,"['AT-X', 'Hakuhodo DY Music & Pictures', 'NTT Plala', 'Kadokawa']",['Funimation'],['Madhouse'],"['Action', 'Adventure', 'Fantasy']",Isekai,N/A
37,Kekkai Sensen,1402,188,7.6,368445,827449,7467,TV,12,Finished Airing,Spring,2015,"['Nihon Ad Systems', 'Mainichi Broadcasting System', 'TOHO animation', 'Shueisha', ""Toy's Factory"", 'Sony PCL']",['Funimation'],['Bones'],"['Action', 'Comedy', 'Fantasy', 'Supernatural']","['Super Power', 'Vampire']",Shounen
38,Btooom!,2576,189,7.3,473811,822630,3329,TV,12,Finished Airing,Fall,2012,"['Sotsu', 'KlockWorx', 'flying DOG', 'Showgate']",['Sentai Filmworks'],['Madhouse'],"['Action', 'Sci-Fi']","['High Stakes Game', 'Psychological', 'Survival']",Seinen
39,No Game No Life: Zero,344,190,8.2,443482,817169,7468,Movie,1,Finished Airing,N/A,2017,"['Frontier Works', 'Movic', 'AT-X', 'Kadokawa']",['Sentai Filmworks'],['Madhouse'],"['Drama', 'Fantasy', 'Romance']",Isekai,N/A
40,Steins;Gate 0,114,191,8.53,392532,813446,11189,TV,23,Finished Airing,Spring,2018,"['Frontier Works', 'Media Factory', 'Kadokawa Shoten', 'Movic']",['Funimation'],['White Fox'],"['Drama', 'Sci-Fi', 'Suspense']",Time Travel,N/A
41,Boruto: Naruto Next Generations,10862,192,5.7,401924,811292,6870,TV,Unknown,Currently Airing,Spring,2017,"['TV Tokyo', 'Aniplex', 'Rakuonsha', 'Shueisha']",['VIZ Media'],['Pierrot'],"['Action', 'Adventure', 'Fantasy']",Martial Arts,Shounen
42,Kotonoha no Niwa,727,193,7.9,488174,808312,6685,Movie,1,Finished Airing,N/A,2013,"['The Answer Studio', 'TOHO animation']",['Sentai Filmworks'],['CoMix Wave Films'],"['Award Winning', 'Drama', 'Romance']",Visual Arts,N/A
43,Fate/stay night: Unlimited Blade Works 2nd Season,227,194,8.32,533465,807493,8975,TV,13,Finished Airing,Spring,2015,"['Aniplex', 'Notes']",['Aniplex of America'],['ufotable'],"['Action', 'Fantasy', 'Supernatural']",N/A,N/A
44,Tokyo Ghoul:re 2nd Season,7153,195,6.42,480393,806682,2657,TV,12,Finished Airing,Fall,2018,"['Marvelous', 'TC Entertainment', 'Shueisha']",['Funimation'],"['Pierrot', 'Pierrot Plus']","['Action', 'Fantasy', 'Horror']","['Gore', 'Psychological']",Seinen
45,Kuroko no Basket 2nd Season,319,196,8.22,512849,805346,4297,TV,25,Finished Airing,Fall,2013,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']",['add some'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
46,Magi: The Kingdom of Magic,321,197,8.22,437785,803402,7547,TV,25,Finished Airing,Fall,2013,"['Aniplex', 'Dentsu', 'Shogakukan-Shueisha Productions', 'Mainichi Broadcasting System', 'Movic', 'GYAO!']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
47,Masamune-kun no Revenge,5312,198,6.74,468898,802582,3052,TV,12,Finished Airing,Winter,2017,"['Sotsu', 'Lantis', 'AT-X', 'KlockWorx', 'BS Fuji', 'Tokyo MX', 'Ichijinsha', 'FuRyu', 'Crunchyroll SC Anime Fund']",['Funimation'],['SILVER LINK.'],"['Comedy', 'Romance']","['Harem', 'School']",Shounen
48,Akatsuki no Yona,537,199,8.03,391161,799804,15242,TV,24,Finished Airing,Fall,2014,"['VAP', 'Hakusensha', 'AT-X', 'Delfi Sound', 'Marvelous AQL', 'Tokyo MX', 'Age Global Networks', 'Docomo Anime Store', 'Top-Insight International']",['Funimation'],['Pierrot'],"['Action', 'Adventure', 'Fantasy', 'Romance']",Historical,Shoujo
49,Kokoro Connect,1026,200,7.75,404968,798705,7790,TV,13,Finished Airing,Summer,2012,"['Starchild Records', 'Enterbrain']",['Sentai Filmworks'],['SILVER LINK.'],"['Drama', 'Romance', 'Supernatural']","['Love Polygon', 'School']",N/A
