,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
22,The Disappearance of Conan Edogawa: The Worst Two Days in History,973,5428,7.77,6239,12323,7,Special,1,Finished Airing,N/A,2014,['add some'],['add some'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",Detective,Shounen
23,Yuru Yuri Nachuyachumi!+,974,2753,7.77,27823,52850,84,Special,2,Finished Airing,N/A,2015,['add some'],['add some'],['TYO Animations'],"['Comedy', 'Girls Love']","['CGDCT', 'Gag Humor']",N/A
24,Ai no Utagoe wo Kikasete,975,2185,7.77,15393,78638,580,Movie,1,Finished Airing,N/A,2021,"['Shochiku', 'Bandai Namco Arts']",['Funimation'],['J.C.Staff'],"['Drama', 'Sci-Fi']","['Music', 'School']",N/A
25,Aria the Crepuscolo,976,5706,7.77,3080,10883,35,Movie,1,Finished Airing,N/A,2021,['Shochiku'],['add some'],['J.C.Staff'],"['Fantasy', 'Sci-Fi', 'Slice of Life']",Iyashikei,Shounen
26,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,977,3190,7.77,18705,40441,75,OVA,1,Finished Airing,N/A,2017,['NHK'],['add some'],['Madhouse'],"['Fantasy', 'Romance']",Mahou Shoujo,Shoujo
27,Digimon Adventure,978,532,7.77,247200,384234,5091,TV,54,Finished Airing,Spring,1999,"['Yomiko Advertising', 'Fuji TV']","['Discotek Media', 'Saban Entertainment', 'Flatiron Film Company']",['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",Isekai,Kids
28,Ghost (Music),979,10275,7.77,1337,2135,13,Music,1,Finished Airing,N/A,2021,['Hololive Production'],['add some'],['add some'],N/A,Music,N/A
29,Grisaia no Rakuen,980,525,7.77,212750,391176,2043,TV,10,Finished Airing,Spring,2015,"['Frontier Works', 'AT-X', 'Bushiroad', 'NBCUniversal Entertainment Japan', 'i0+', 'Front Wing']",['Sentai Filmworks'],['8bit'],"['Drama', 'Romance']","['Harem', 'Psychological']",N/A
30,Hadashi no Gen,981,2877,7.77,18589,48861,144,Movie,1,Finished Airing,N/A,1983,"['RCC Chugoku Broadcasting', 'Streamline Pictures']","['Discotek Media', 'Geneon Entertainment USA']",['Madhouse'],"['Award Winning', 'Drama']",Historical,N/A
31,"Haikyuu!! vs. ""Akaten""",982,2061,7.77,43688,87133,79,OVA,1,Finished Airing,N/A,2016,['add some'],['add some'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
32,Heike Monogatari,983,2319,7.77,22319,71435,548,TV,11,Finished Airing,Winter,2022,"['Dentsu', 'Pony Canyon', 'Fuji TV', 'Asmik Ace', 'BS Fuji', 'bilibili']",['Funimation'],['Science SARU'],N/A,"['Historical', 'Samurai']",N/A
33,Hidamari Sketch x SP,984,5129,7.77,6736,14225,12,Special,2,Finished Airing,N/A,2011,"['Aniplex', 'Lantis', 'TBS', 'Movic', 'Houbunsha']",['Sentai Filmworks'],['Shaft'],"['Comedy', 'Slice of Life']","['CGDCT', 'Iyashikei', 'School', 'Visual Arts']",N/A
34,High Score Girl,985,899,7.77,126407,241285,2652,TV,12,Finished Airing,Summer,2018,"['Square Enix', 'Warner Bros. Japan', 'KlockWorx', 'Good Smile Company', 'Netflix']",['add some'],['J.C.Staff'],N/A,"['Love Polygon', 'Romantic Subtext', 'School', 'Video Game']",Seinen
35,Akagami no Shirayuki-hime,986,295,7.76,310741,631079,7110,TV,12,Finished Airing,Summer,2015,"['Hakusensha', 'Warner Bros. Japan', 'KlockWorx', 'Showgate']",['Funimation'],['Bones'],"['Drama', 'Fantasy', 'Romance']",N/A,Shoujo
36,Akage no Anne,987,3706,7.76,9060,30189,732,TV,50,Finished Airing,Winter,1979,['add some'],['add some'],['Nippon Animation'],N/A,Historical,N/A
37,BanG Dream! Garupa☆Pico,988,4418,7.76,10899,20610,135,ONA,26,Finished Airing,N/A,2018,['add some'],['add some'],"['SANZIGEN', 'DMM.futureworks']",N/A,Music,N/A
38,Colorful (Movie),989,1141,7.76,81974,187160,1207,Movie,1,Finished Airing,N/A,2010,"['Aniplex', 'Sony Music Entertainment', 'Imagine']",['Sentai Filmworks'],"['Sunrise', 'Ascension']","['Award Winning', 'Drama', 'Slice of Life', 'Supernatural']",N/A,N/A
39,Crayon Shin-chan,990,2209,7.76,38071,77654,1148,TV,Unknown,Currently Airing,Spring,1992,['TV Asahi'],['Funimation'],['Shin-Ei Animation'],"['Comedy', 'Ecchi']",School,Seinen
40,Detective Conan OVA 10: Kid in Trap Island,991,4722,7.76,8570,17728,21,OVA,1,Finished Airing,N/A,2010,['add some'],['add some'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",Detective,Shounen
41,Devilman: Crybaby,992,129,7.76,641546,1054670,22580,ONA,10,Finished Airing,N/A,2018,"['Aniplex', 'Dynamic Planning', 'Netflix']",['add some'],['Science SARU'],"['Action', 'Avant Garde', 'Horror', 'Supernatural']","['Gore', 'Mythology']",Shounen
42,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,993,1839,7.76,66719,103225,159,Special,1,Finished Airing,N/A,1993,['add some'],['Funimation'],['Toei Animation'],"['Adventure', 'Drama', 'Fantasy']",N/A,Shounen
43,Fight Song,994,10934,7.76,1045,1678,17,Music,1,Finished Airing,N/A,2022,['add some'],['add some'],['add some'],N/A,Music,N/A
44,Ghost Hunt,995,970,7.76,97951,222587,2971,TV,25,Finished Airing,Fall,2006,"['TV Tokyo', 'Avex Entertainment', 'Marvelous', 'Delfi Sound']",['Funimation'],['J.C.Staff'],"['Horror', 'Mystery', 'Supernatural']",N/A,N/A
45,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,996,2156,7.76,32524,80295,522,TV,12,Finished Airing,Spring,2018,['Shochiku'],['Funimation'],['Production I.G'],"['Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",N/A
46,Hataraku Maou-sama!,997,67,7.76,907737,1478558,10870,TV,13,Finished Airing,Spring,2013,"['Sotsu', 'Lantis', 'Pony Canyon', 'Magic Capsule', 'KlockWorx', 'ASCII Media Works', 'Showgate', 'Infinite']",['Funimation'],['White Fox'],"['Comedy', 'Fantasy']","['Isekai', 'Mythology', 'Romantic Subtext', 'Workplace']",N/A
47,Higashi no Eden,998,357,7.76,248677,543817,4141,TV,11,Finished Airing,Spring,2009,"['Dentsu', 'Fuji TV', 'Asmik Ace', 'Sony Music Entertainment']",['Funimation'],['Production I.G'],"['Award Winning', 'Mystery', 'Romance', 'Sci-Fi', 'Suspense']",N/A,N/A
48,Kageki Shoujo!!,999,2233,7.76,23994,76298,477,TV,13,Finished Airing,Summer,2021,"['Hakusensha', 'King Records']",['Funimation'],['PINE JAM'],N/A,"['Performing Arts', 'School']",Shoujo
49,Kidou Senshi Gundam,1000,1604,7.76,55493,123880,2065,TV,43,Finished Airing,Spring,1979,"['Sotsu', 'Nagoya Broadcasting Network']","['Nozomi Entertainment', 'Bandai Entertainment']",['Sunrise'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",N/A
