,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
10,Akatsuki no Yona OVA,461,1565,8.1,66365,126920,355,OVA,3,Finished Airing,N/A,2015,"['Hakusensha', 'Age Global Networks']",['add some'],['Pierrot'],"['Action', 'Comedy', 'Fantasy']",N/A,Shoujo
11,Baccano! Specials,462,1236,8.1,109268,173496,301,Special,3,Finished Airing,N/A,2008,['Aniplex'],"['Funimation', 'Aniplex of America']","[""Brain's Base""]","['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Organized Crime']",N/A
12,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,463,113,8.1,790775,1115523,20676,TV,24,Finished Airing,Spring,2014,"['Yomiko Advertising', 'Warner Bros. Japan', 'Kamikaze Douga', 'KlockWorx', 'Shueisha']",['VIZ Media'],['David Production'],"['Action', 'Adventure', 'Drama', 'Supernatural']",N/A,Shounen
13,Kidou Senshi Gundam Unicorn,464,1967,8.1,47558,93791,1534,OVA,7,Finished Airing,N/A,2010,"['Bandai Visual', 'Kadokawa Shoten']","['Nozomi Entertainment', 'Bandai Entertainment', 'NYAV Post']",['Sunrise'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",N/A
14,5-toubun no Hanayome ∬,465,287,8.09,381950,641977,11192,TV,12,Finished Airing,Winter,2021,"['Pony Canyon', 'Kodansha', 'DAX Production', 'BS11', 'Nichion', 'GYAO!', 'Good Smile Film', 'MAGNET']",['add some'],['Bibury Animation Studios'],"['Comedy', 'Romance']","['Harem', 'School']",Shounen
15,Ansatsu Kyoushitsu,466,34,8.09,1105768,1870171,28240,TV,22,Finished Airing,Winter,2015,"['Dentsu', 'Studio Hibari', 'Fuji TV', 'DAX Production', 'BS Fuji', 'Avex Pictures', 'Shueisha']",['Funimation'],['Lerche'],"['Action', 'Comedy']",School,Shounen
16,Gin no Saji,467,777,8.09,126022,279585,2784,TV,11,Finished Airing,Summer,2013,"['Aniplex', 'Dentsu', 'Fuji TV', 'Kyoraku Industrial Holdings']",['Aniplex of America'],['A-1 Pictures'],N/A,School,Shounen
17,Hajime no Ippo: Boxer no Kobushi,468,2837,8.09,28965,49938,66,Special,1,Finished Airing,N/A,2003,['VAP'],"['Discotek Media', 'Geneon Entertainment USA']",['Madhouse'],N/A,Combat Sports,Shounen
18,Initial D Fifth Stage,469,1507,8.09,70047,133598,700,TV,14,Finished Airing,Fall,2012,"['Avex Entertainment', 'Animax']",['add some'],['SynergySP'],"['Action', 'Drama']",Racing,Seinen
19,Kamisama Hajimemashita,470,314,8.09,313751,608911,13991,TV,13,Finished Airing,Fall,2012,"['TV Tokyo', 'Dentsu', 'Sotsu', 'Pony Canyon', 'Hakusensha', 'DAX Production']",['Funimation'],['TMS Entertainment'],"['Comedy', 'Fantasy', 'Romance']",Mythology,Shoujo
20,Kanata no Astra,471,772,8.09,135866,280698,3008,TV,12,Finished Airing,Summer,2019,"['AT-X', 'Docomo Anime Store', 'Shueisha', 'Kadokawa Media House', 'Kadokawa']",['Funimation'],['Lerche'],"['Adventure', 'Award Winning', 'Mystery', 'Sci-Fi']","['Space', 'Survival']",Shounen
21,Mirai Shounen Conan,472,2954,8.09,15636,46403,543,TV,26,Finished Airing,Spring,1978,['add some'],['GKIDS'],['Nippon Animation'],"['Adventure', 'Drama', 'Sci-Fi']",N/A,N/A
22,No Game No Life,473,16,8.09,1460700,2266413,47131,TV,12,Finished Airing,Spring,2014,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X']",['Sentai Filmworks'],['Madhouse'],"['Comedy', 'Fantasy', 'Ecchi']","['Isekai', 'Strategy Game']",N/A
23,One Piece Film: Strong World,474,924,8.09,146375,233656,440,Movie,1,Finished Airing,N/A,2009,['add some'],['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']",N/A,Shounen
24,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,475,2307,8.09,42896,72054,310,OVA,13,Finished Airing,N/A,2011,['Akita Shoten'],['Discotek Media'],['TMS Entertainment'],"['Action', 'Adventure', 'Supernatural']","['Martial Arts', 'Super Power']",Shounen
25,Sakura-sou no Pet na Kanojo,476,99,8.09,676694,1187423,25987,TV,24,Finished Airing,Fall,2012,"['Frontier Works', 'Genco', 'Media Factory', 'Animax', 'Mainichi Broadcasting System', 'ASCII Media Works', 'Sony Music Communications']",['Sentai Filmworks'],['J.C.Staff'],"['Drama', 'Romance']","['School', 'Visual Arts']",N/A
26,Toradora!,477,22,8.09,1307402,2084456,55079,TV,25,Finished Airing,Fall,2008,"['Genco', 'Starchild Records', 'Magic Capsule', 'Yomiuri Advertising', 'TV Tokyo Music']","['NIS America, Inc.']",['J.C.Staff'],"['Drama', 'Romance']","['Love Polygon', 'School']",N/A
27,Kuroko no Basket Movie 4: Last Game,478,782,8.08,165811,277614,1000,Movie,1,Finished Airing,N/A,2017,['Bandai Visual'],['add some'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
28,Serial Experiments Lain,479,252,8.08,269398,695869,24669,TV,13,Finished Airing,Summer,1998,"['TV Tokyo', 'Geneon Universal Entertainment', 'Genco', 'Pioneer LDC', 'TV Tokyo Music', 'Fujipacific Music']","['Funimation', 'Geneon Entertainment USA']",['Triangle Staff'],"['Avant Garde', 'Award Winning', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural']",Psychological,N/A
29,Skip Beat!,480,835,8.08,135587,257677,5059,TV,25,Finished Airing,Fall,2008,"['Sotsu', 'Pony Canyon', 'Hakusensha', 'TV Tokyo Music']",['Pied Piper'],['Hal Film Maker'],"['Comedy', 'Drama', 'Romance']","['Love Polygon', 'Showbiz']",Shoujo
30,Stand By Me Doraemon,481,2855,8.08,34570,49401,200,Movie,1,Finished Airing,N/A,2014,"['Toho', 'Robot Communications']",['add some'],"['Shirogumi', 'Shin-Ei Animation']","['Comedy', 'Sci-Fi']",N/A,N/A
31,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou - Yakusai-hen,482,1691,8.08,15115,116093,582,TV,11,Currently Airing,Winter,2023,"['Genco', 'Movic', 'Warner Bros. Japan', 'KlockWorx', 'Hakuhodo DY Music & Pictures', 'Egg Firm', 'FuRyu', 'GREE', 'SB Creative']",['Sentai Filmworks'],['J.C.Staff'],"['Action', 'Adventure', 'Fantasy']",N/A,N/A
32,Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,483,3556,8.08,16617,32581,53,Movie,1,Finished Airing,N/A,1993,"['Kitty Films', 'Tokuma Shoten', 'Tokuma Japan Communications']",['add some'],['Kitty Film Mitaka Studio'],"['Action', 'Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",N/A
33,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,484,2724,8.08,28943,53995,67,Special,1,Finished Airing,N/A,2005,"['Audio Highs', 'Miracle Robo']",['add some'],['Sunrise'],"['Action', 'Comedy', 'Sci-Fi']","['Historical', 'Mecha', 'Parody', 'Samurai']",Shounen
34,Hikaru no Go,485,1523,8.08,60877,131671,2313,TV,75,Finished Airing,Fall,2001,"['TV Tokyo', 'Dentsu', 'Dream Force']",['VIZ Media'],['Pierrot'],"['Comedy', 'Drama', 'Supernatural']","['School', 'Strategy Game']",Shounen
35,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,"['WOWOW', 'KlockWorx', 'flying DOG', 'BS Fuji', 'Yomiuri TV Enterprise', 'TO Books', 'JTB Next Creation', 'MediaNet Pictures', 'Happinet Phantom Studios']",['add some'],['Ajia-do'],N/A,"['Isekai', 'Reincarnation']",N/A
36,Hyouka,487,88,8.08,602986,1289861,25963,TV,22,Finished Airing,Spring,2012,"['Lantis', 'Kadokawa Shoten', 'KlockWorx', 'chara-ani.com', 'Animation Do']",['Funimation'],['Kyoto Animation'],"['Mystery', 'Slice of Life']",School,N/A
37,Kidou Senshi Gundam 00 Second Season,488,1421,8.08,90653,144883,1351,TV,25,Finished Airing,Fall,2008,['Mainichi Broadcasting System'],['Bandai Entertainment'],['Sunrise'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",N/A
38,Angel Beats!,489,28,8.07,1230432,1982288,47254,TV,13,Finished Airing,Spring,2010,"['Aniplex', 'Dentsu', 'Mainichi Broadcasting System', 'CBC Television', 'Movic', 'Visual Arts', 'ASCII Media Works']","['Sentai Filmworks', 'Aniplex of America']",['P.A. Works'],"['Drama', 'Supernatural']",School,N/A
39,Darker than Black: Kuro no Keiyakusha,490,158,8.07,422939,902318,16276,TV,25,Finished Airing,Spring,2007,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'Myrica Music']",['Funimation'],['Bones'],"['Action', 'Mystery', 'Sci-Fi']",Super Power,N/A
40,Detective Conan Movie 08: Magician of the Silver Sky,491,2735,8.07,31395,53416,36,Movie,1,Finished Airing,N/A,2004,['add some'],['add some'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",Detective,Shounen
41,Detective Conan Movie 18: The Sniper from Another Dimension,492,3194,8.07,22881,40333,39,Movie,1,Finished Airing,N/A,2014,['add some'],['add some'],['TMS Entertainment'],"['Action', 'Mystery']",Detective,Shounen
42,Gintama: Dai Hanseikai,493,3383,8.07,15436,36281,50,Special,1,Finished Airing,N/A,2010,['add some'],['add some'],['Sunrise'],"['Action', 'Comedy']","['Parody', 'Samurai']",Shounen
43,Karakai Jouzu no Takagi-san 2,494,700,8.07,167086,307823,2283,TV,12,Finished Airing,Summer,2019,"['Dentsu', 'TMS Entertainment', 'Asmik Ace', 'TOHO animation', 'Shogakukan', 'Sumitomo']",['add some'],['Shin-Ei Animation'],N/A,"['Iyashikei', 'Romantic Subtext', 'School']",Shounen
44,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,495,3252,8.07,15373,39008,56,Special,1,Finished Airing,N/A,2005,"['Bandai Visual', 'Animax', 'Kodansha']","['Bandai Entertainment', 'Manga Entertainment']",['Production I.G'],"['Action', 'Mystery', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Psychological']",Seinen
45,Kuroko no Basket,496,110,8.07,668363,1131657,20501,TV,25,Finished Airing,Spring,2012,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Mainichi Broadcasting System', 'Banpresto', 'Shueisha', 'BS11']",['add some'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
46,Kuroshitsuji: Book of Circus,497,536,8.07,201821,380773,3463,TV,10,Finished Airing,Summer,2014,"['Aniplex', 'Square Enix', 'Mainichi Broadcasting System', 'Movic', 'DeNA']",['Funimation'],['A-1 Pictures'],"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",Shounen
47,Kuroshitsuji: Book of Murder,498,929,8.07,114842,231995,1089,OVA,2,Finished Airing,N/A,2015,['DeNA'],['Funimation'],['A-1 Pictures'],"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",Shounen
48,Mairimashita! Iruma-kun 2nd Season,499,789,8.07,132290,276308,2261,TV,21,Finished Airing,Spring,2021,"['NHK', 'NHK Enterprises']",['add some'],['Bandai Namco Pictures'],"['Comedy', 'Fantasy']","['Isekai', 'Mythology', 'School']",Shounen
49,Tsuki ga Kirei,500,388,8.07,238248,508069,7603,TV,12,Finished Airing,Spring,2017,"['Sotsu', 'Mainichi Broadcasting System', 'flying DOG']","['Funimation', 'Crunchyroll']",['feel.'],N/A,School,N/A
