,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
10,Gintama': Enchousen,10,712,9.03,154383,301900,2930,TV,13,Finished Airing,Fall,2012,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha', 'Miracle Bus']",['add some'],['Sunrise'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
11,Fruits Basket: The Final,12,496,9.01,199637,409391,18297,TV,13,Finished Airing,Spring,2021,"['TV Tokyo', 'TV Osaka', 'Nihon Ad Systems', 'Hakusensha', 'Avex Pictures', 'TMS Music', '8PAN']",['Funimation'],['TMS Entertainment'],"['Drama', 'Romance', 'Supernatural']",N/A,Shoujo
12,Gintama.,13,743,8.99,134928,290072,2613,TV,12,Finished Airing,Winter,2017,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha']",['add some'],['Bandai Namco Pictures'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
13,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,14,1944,8.97,10420,95319,476,Movie,1,Finished Airing,N/A,2022,"['Aniplex', 'Mainichi Broadcasting System', 'Shueisha', 'JR East Marketing & Communications']",['add some'],['A-1 Pictures'],"['Comedy', 'Drama', 'Romance']",School,Seinen
14,3-gatsu no Lion 2nd Season,15,551,8.94,186834,375011,14687,TV,22,Finished Airing,Fall,2017,"['Aniplex', 'Dentsu', 'NHK', 'Hakusensha', 'Asmik Ace', ""Toy's Factory""]",['Aniplex of America'],['Shaft'],"['Drama', 'Slice of Life']","['Childcare', 'Iyashikei', 'Strategy Game']",Seinen
15,Clannad: After Story,16,111,8.94,630878,1130850,68334,TV,24,Finished Airing,Fall,2008,"['Pony Canyon', 'TBS', 'Rakuonsha', 'Animation Do']",['Sentai Filmworks'],['Kyoto Animation'],"['Drama', 'Romance', 'Supernatural']",N/A,N/A
16,Gintama,17,139,8.94,374638,1003597,56937,TV,201,Finished Airing,Spring,2006,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Trinity Sound', 'Audio Highs', 'Miracle Robo', 'Shueisha']","['Sentai Filmworks', 'Crunchyroll']",['Sunrise'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
17,Koe no Katachi,18,19,8.94,1481502,2132723,81535,Movie,1,Finished Airing,N/A,2016,"['Shochiku', 'Pony Canyon', 'Kodansha', 'ABC Animation', 'Quaras']","['Eleven Arts', 'NYAV Post']",['Kyoto Animation'],"['Award Winning', 'Drama']",Romantic Subtext,Shounen
18,Bocchi the Rock!,19,635,8.92,184106,334574,16214,TV,12,Finished Airing,Fall,2022,"['Aniplex', 'Houbunsha']",['add some'],['CloverWorks'],N/A,"['CGDCT', 'Music']",N/A
19,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,20,959,8.92,127363,224169,2069,Movie,1,Finished Airing,N/A,2013,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Bandai', 'Warner Bros. Japan', 'Shueisha']",['add some'],['Sunrise'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai', 'Time Travel']",Shounen
20,Code Geass: Hangyaku no Lelouch R2,21,47,8.91,1123594,1664362,73613,TV,25,Finished Airing,Spring,2008,"['Bandai Visual', 'Mainichi Broadcasting System', 'Bandai', 'Bandai Namco Entertainment', 'Hakuhodo DY Media Partners']","['Funimation', 'Bandai Entertainment']",['Sunrise'],"['Action', 'Award Winning', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Super Power']",N/A
21,Violet Evergarden Movie,22,378,8.91,222929,519716,7871,Movie,1,Finished Airing,N/A,2020,"['Shochiku', 'ABC Animation']",['Funimation'],['Kyoto Animation'],"['Award Winning', 'Drama', 'Fantasy']",N/A,N/A
22,Owarimonogatari 2nd Season,23,556,8.89,179290,371875,8353,TV,7,Finished Airing,Summer,2017,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Supernatural']",Vampire,N/A
23,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,24,1187,8.88,86789,179916,1007,TV,14,Finished Airing,Summer,2018,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha']",['add some'],['Bandai Namco Pictures'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
24,Monster,25,149,8.86,346069,965601,44599,TV,74,Finished Airing,Spring,2004,"['VAP', 'Shogakukan-Shueisha Productions', 'Nippon Television Network']",['VIZ Media'],['Madhouse'],"['Drama', 'Mystery', 'Suspense']","['Adult Cast', 'Psychological']",Seinen
25,Kimi no Na wa.,26,11,8.85,1760949,2530135,85552,Movie,1,Finished Airing,N/A,2016,"['Toho', 'Sound Team Don Juan', 'Amuse', 'JR East Marketing & Communications', 'Kadokawa', 'voque ting']","['Funimation', 'NYAV Post']",['CoMix Wave Films'],"['Award Winning', 'Drama', 'Supernatural']",Romantic Subtext,N/A
26,Kimetsu no Yaiba: Yuukaku-hen,27,108,8.82,698368,1146048,22655,TV,11,Finished Airing,Winter,2022,"['Aniplex', 'Shueisha']","['Aniplex of America', 'Crunchyroll']",['ufotable'],"['Action', 'Fantasy']",Historical,Shounen
27,Gintama.: Shirogane no Tamashii-hen,28,1106,8.81,95029,194301,1120,TV,12,Finished Airing,Winter,2018,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha']",['add some'],['Bandai Namco Pictures'],"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen
28,Kingdom 3rd Season,29,2067,8.81,32002,86559,1726,TV,26,Finished Airing,Spring,2020,['Shueisha'],['Funimation'],"['Pierrot', 'Studio Signpost']",N/A,"['Historical', 'Military']",Seinen
29,Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Techno Sound', 'Pony Canyon Enterprise']",['Funimation'],['MAPPA'],"['Action', 'Drama']","['Gore', 'Military', 'Survival']",Shounen
30,Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,"['Warner Bros. Japan', 'KlockWorx', 'BS Fuji', 'Hakuhodo DY Music & Pictures', 'Shogakukan']",['Funimation'],['Bones'],"['Action', 'Comedy', 'Supernatural']",Super Power,N/A
31,Kizumonogatari III: Reiketsu-hen,32,467,8.79,249772,430428,7120,Movie,1,Finished Airing,N/A,2017,"['Aniplex', 'Kodansha']",['Aniplex of America'],['Shaft'],"['Action', 'Mystery', 'Supernatural']",Vampire,N/A
32,Sen to Chihiro no Kamikakushi,33,44,8.78,1205808,1718812,30422,Movie,1,Finished Airing,N/A,2001,['Toho'],"['Disney Platform Distribution', 'GKIDS']",['Studio Ghibli'],"['Adventure', 'Award Winning', 'Supernatural']",Mythology,N/A
33,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Sentai Filmworks'],['Production I.G'],N/A,"['School', 'Team Sports']",Shounen
34,Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,"['Aniplex', 'Kodansha', 'Cyclone Graphics']",['Aniplex of America'],['Shaft'],"['Comedy', 'Mystery', 'Romance', 'Supernatural']",Vampire,N/A
35,Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprise']",['add some'],['MAPPA'],"['Action', 'Drama']","['Gore', 'Military', 'Survival']",Shounen
36,Shiguang Dailiren,37,788,8.75,95849,276201,8811,ONA,11,Finished Airing,N/A,2021,"['bilibili', 'BeDream']",['Funimation'],['Studio LAN'],"['Drama', 'Supernatural']","['Adult Cast', 'Time Travel']",N/A
37,Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,['Bandai Visual'],"['Funimation', 'Bandai Entertainment']",['Sunrise'],"['Action', 'Award Winning', 'Sci-Fi']","['Adult Cast', 'Space']",N/A
38,Hajime no Ippo,39,370,8.75,257106,527817,19323,TV,75,Finished Airing,Fall,2000,['VAP'],"['Discotek Media', 'Geneon Entertainment USA']",['Madhouse'],N/A,Combat Sports,Shounen
39,Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,"['Avex Pictures', 'Shueisha', 'NHK Enterprises']",['add some'],"['Pierrot', 'Studio Signpost']",N/A,"['Historical', 'Military']",Seinen
40,Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,"['Shogakukan-Shueisha Productions', 'Warner Bros. Japan', 'KlockWorx', 'BS Fuji', 'Hakuhodo DY Music & Pictures', 'Shogakukan']",['add some'],['Bones'],"['Action', 'Comedy', 'Supernatural']",Super Power,N/A
41,Mushishi Zoku Shou 2nd Season,42,866,8.73,99337,249815,1378,TV,10,Finished Airing,Fall,2014,"['Aniplex', 'Kodansha', 'Delfi Sound']",['Aniplex of America'],['Artland'],"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",Seinen
42,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,43,1202,8.73,61719,177640,3051,TV,12,Finished Airing,Winter,2017,"['Mainichi Broadcasting System', 'Kodansha', 'DAX Production', 'King Records']",['add some'],['Studio Deen'],N/A,"['Adult Cast', 'Historical', 'Love Polygon', 'Performing Arts']",Josei
43,Vinland Saga,44,90,8.73,714701,1282602,39424,TV,24,Finished Airing,Summer,2019,"['Production I.G', 'Dentsu', 'Kodansha', 'Twin Engine']",['Sentai Filmworks'],['Wit Studio'],"['Action', 'Adventure', 'Drama']","['Gore', 'Historical']",Seinen
44,Vinland Saga Season 2,45,650,8.73,40924,325864,3430,TV,24,Currently Airing,Winter,2023,"['Dentsu', 'Kodansha', 'Twin Engine']",['add some'],['MAPPA'],"['Action', 'Adventure', 'Drama']","['Gore', 'Historical']",Seinen
45,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,46,235,8.71,443198,737498,16407,TV,12,Finished Airing,Fall,2021,"['Frontier Works', 'TOHO animation', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE Entertainment']",['Funimation'],['Studio Bind'],"['Drama', 'Fantasy', 'Ecchi']","['Isekai', 'Reincarnation']",N/A
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,47,815,8.71,132799,265607,6077,OVA,4,Finished Airing,N/A,1999,['Aniplex'],"['ADV Films', 'Aniplex of America']",['Studio Deen'],"['Action', 'Drama', 'Romance']","['Adult Cast', 'Historical', 'Martial Arts', 'Samurai']",Shounen
47,86 Part 2,48,509,8.71,215262,401743,11980,TV,12,Finished Airing,Fall,2021,"['Aniplex', 'Kadokawa', 'Bandai Spirits']",['add some'],['A-1 Pictures'],"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military']",N/A
48,Ashita no Joe 2,49,2959,8.71,17930,46190,2341,TV,47,Finished Airing,Fall,1980,['Annapuru'],['add some'],['Tokyo Movie Shinsha'],"['Drama', 'Sports']",Combat Sports,Shounen
49,Code Geass: Hangyaku no Lelouch,50,20,8.7,1318147,2109531,103758,TV,25,Finished Airing,Fall,2006,"['Bandai Visual', 'Mainichi Broadcasting System', 'Bandai', 'Sony Music Entertainment', 'Bandai Namco Entertainment', 'Hakuhodo DY Media Partners']","['Funimation', 'Bandai Entertainment']",['Sunrise'],"['Action', 'Award Winning', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'School', 'Super Power']",N/A
